period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1004c484,growth1004c484,Y1611c32,Y1771c818,Y1811c484,growth1811c484,Y1855c586,growth1855c586,Y1909c124,growth1909c124,Y1911c381,Y1913c484,growth1913c484,Y2307c222,growth2307c222,Y2404c484,growth2404c484,Y2419c124,growth2419c124,Y2635c586,growth2635c586,Y2768c251,growth2768c251,Y2797c152,growth2797c152,Y2882c246,growth2882c246,Y2897c300,growth2897c300,Y2939c124,growth2939c124,Y2984c124,growth2984c124,Y3019c484,growth3019c484,Y3069c233,Y3127c586,growth3127c586,Y3235c586,growth3235c586,Y325c68,Y3260c124,growth3260c124,Y3343c484,growth3343c484,Y3495c586,growth3495c586,Y3541c124,growth3541c124,Y3623c484,growth3623c484,Y3754c124,growth3754c124,Y3762c484,growth3762c484,Y3771c826,growth3771c826,Y4093c484,growth4093c484,Y4153c752,growth4153c752,Y4231c222,Y4291c484,growth4291c484,Y451c792,growth451c792,Y4564c484,growth4564c484,Y4604c586,growth4604c586,Y4735c352,growth4735c352,Y4923c752,growth4923c752,Y4924c586,Y4933c124,growth4933c124,Y4943c124,growth4943c124,Y4954c586,growth4954c586,Y583c752,growth583c752,Y599c586,growth599c586,Y613c616,growth613c616,Y724c484,growth724c484,Y726c218,Y785c484,growth785c484,_merge,x,r2,s,sf
201011,731816,610,3463,17567180,11,0,0,0,0,0,0,0,0,0,1,0,792296,.1495370864868164,1858368,206735,1273301,-.0028018951416016,134069,.190302848815918,33775960,-.0093727111816406,18916340,895234,.2773523330688477,1245064,.9051742553710938,1357613,.0459117889404297,460282,.4479913711547852,588249,-.4270219802856445,99056080,.0398406982421875,3090,-2.277482986450195,137287,.0097570419311523,682748,.0595483779907227,10157310,.2142400741577148,5883508,.4470605850219727,1895598,.0816745758056641,222772,27456,1.565473556518555,8739877,-.3694734573364258,15566,95324,-1.309449195861816,1794845,-.3631868362426758,12312,-1.542896270751953,7808461,-.1697406768798828,3704916,.0869417190551758,7634664,.0132675170898438,485569,-.2651901245117188,2006437,-.1062002182006836,1034975,.5411872863769531,620788,.021855354309082,57626,13570926,-.1218662261962891,5140993,.3984346389770508,1962575,.5989103317260742,425511,.4916324615478516,4568,5.335787773132324,4745063,.2553110122680664,0,31731500,.0512828826904297,27665358,.0829753875732422,2716838,.3297290802001953,1748166,.2177190780639648,198368,.9555158615112305,62875,.0294551849365234,120332,.2732381820678711,399380,2592875,.4610424041748047,matched (3),15803045,.85882908,1033164.1,1886065.5
201012,731816,611,3463,18411458,12,0,0,0,0,0,0,0,0,0,0,1,1105663,.3332653045654297,2417662,257947,1548287,.1955366134643555,164500,.2045564651489258,30605270,-.0985774993896484,21539348,915367,.0222396850585938,1218958,-.0211906433105469,847686,-.470973014831543,356293,-.2560863494873047,692132,.1626262664794922,121733816,.2061500549316406,39656,2.552070617675781,331718,.8822116851806641,305625,-.8037662506103516,7047487,-.3655233383178711,11717076,.6888942718505859,2090870,.0980463027954102,95596,19667,-.3336420059204102,11087908,.2379579544067383,107433,464115,1.582850456237793,1717486,-.0440568923950195,28421,.8365545272827148,8043415,.0296459197998047,3392474,-.0881004333496094,7894510,.0334692001342773,532457,.0921802520751953,1767988,-.1265182495117188,445808,-.8422441482543945,281686,-.790196418762207,134323,11704969,-.1479167938232422,10998679,.760528564453125,1093903,-.5845050811767578,262873,-.4816198348999023,26119,1.743588447570801,4954333,.0431585311889648,57040,30037068,-.0548763275146484,23951296,-.1441574096679688,2081552,-.2663555145263672,1785621,.0211992263793945,58108,-1.22782039642334,55597,-.1230192184448242,73561,-.4921388626098633,400366,2447939,-.057520866394043,matched (3),14987430,.85882908,1170081.8,1964409.9
201101,731816,612,3463,19316492,01,0,0,0,0,0,0,0,0,0,0,0,885963,-.2215251922607422,3489054,145045,1770941,.1343622207641602,182929,.1061878204345703,33242324,.0826511383056641,25507272,985907,.0742368698120117,1287571,.0547609329223633,1663360,.6740846633911133,387426,.0837717056274414,791513,.1341695785522461,128842448,.0567531585693359,190419,1.568984985351563,816683,.900965690612793,720491,.8575735092163086,7250762,.0284357070922852,12611560,.0735664367675781,2221428,.0605697631835938,37742,20947,.0630531311035156,14907545,.2960128784179688,198113,669500,.366398811340332,1781284,.036473274230957,44599,.4505825042724609,7621608,-.0538663864135742,3554494,.0466527938842773,8167138,.0339508056640625,420144,-.2369041442871094,2300048,.263087272644043,892708,.694371223449707,342110,.1943387985229492,882738,16208797,.3255405426025391,8036175,-.3138217926025391,1428931,.2671737670898438,388019,.3893833160400391,5097,-1.634011268615723,5683504,.1373052597045898,142682,26620710,-.1207427978515625,28704220,.1810207366943359,2062089,-.0093936920166016,2187152,.2028341293334961,175025,1.102625846862793,57081,.0263423919677734,104778,.3537282943725586,199195,1615954,-.4153213500976563,matched (3),20169710,.85882908,1260914.5,2019831.8
201102,731816,613,3463,15864638,02,1,0,0,0,0,0,0,0,0,0,0,1000059,.1211395263671875,1814099,271035,1375846,-.2524423599243164,121774,-.4069318771362305,32678804,-.0170974731445313,20133612,778037,-.2367877960205078,793068,-.4846038818359375,1170600,-.351323127746582,338369,-.1353874206542969,793617,.002655029296875,98235632,-.2712211608886719,25713,-2.002230644226074,308740,-.9727516174316406,445790,-.4800844192504883,6876036,-.0530643463134766,9167369,-.3189640045166016,1645099,-.300349235534668,30301,11262,-.6205615997314453,8168116,-.6016292572021484,122297,771631,.1419754028320313,1897283,.0630884170532227,42761,-.0420846939086914,8319495,.0876150131225586,3737100,.0500974655151367,7006911,-.1532220840454102,703537,.5155229568481445,1816623,-.2359504699707031,727445,-.2047214508056641,316056,-.0792131423950195,71175,17661452,.0858306884765625,7826325,-.0264596939086914,1049923,-.3082094192504883,407445,.0488519668579102,28230,1.711732864379883,5430105,-.0456094741821289,43480,23521676,-.1237678527832031,23038124,-.2198925018310547,1606473,-.2496786117553711,1288438,-.529170036315918,137142,-.2439117431640625,37302,-.4254245758056641,102061,-.0262727737426758,1049353,2479501,.4281320571899414,matched (3),19552740,.85882908,1245949.4,2010523.5
201103,731816,614,3463,14226317,03,0,1,0,0,0,0,0,0,0,0,0,1056502,.0549039840698242,1546965,206510,1700066,.2115983963012695,91230,-.288783073425293,26555528,-.207489013671875,18929532,527360,-.388890266418457,501892,-.4575233459472656,1037593,-.1206130981445313,298619,-.1249685287475586,412762,-.6537294387817383,71694272,-.3149585723876953,6553,-1.367074012756348,150657,-.717494010925293,464291,.0406627655029297,5861217,-.1596851348876953,7550478,-.1940393447875977,2345347,.3546323776245117,148599,16575,.3864612579345703,7483258,-.0875701904296875,16600,509444,-.415186882019043,2186000,.1416501998901367,33979,-.2298831939697266,9216128,.1023521423339844,3461730,-.0765419006347656,6927605,-.011383056640625,561317,-.225834846496582,1734479,-.0462722778320313,443889,-.4939632415771484,344039,.0848360061645508,18570,22151490,.2265205383300781,9765103,.2213220596313477,2049369,.6688156127929688,369328,-.0982208251953125,5177,-1.696159362792969,4605811,-.1646394729614258,22700,20396528,-.1425571441650391,21239432,-.0812911987304688,1553193,-.0337285995483398,1585765,.207636833190918,205509,.4044723510742188,28993,-.2519922256469727,86255,-.1682624816894531,294237,2092816,-.1695470809936523,matched (3),16401268,.85882908,1274180,2028139.4
201104,731816,615,3463,18179596,04,0,0,1,0,0,0,0,0,0,0,0,1316255,.2198276519775391,1673218,301019,1728584,.0166349411010742,116067,.24078369140625,37924928,.3563709259033203,16902628,506402,-.040553092956543,1169136,.8456354141235352,1147073,.1003103256225586,423313,.348942756652832,1107693,.9871635437011719,43177248,-.5070972442626953,21525,1.189292907714844,114973,-.2703084945678711,399942,-.1491918563842773,8936112,.4217433929443359,6146421,-.2057409286499023,1895896,-.2127418518066406,108459,24917,.4076547622680664,9529325,.2417068481445313,53318,626831,.2073574066162109,2035049,-.0715532302856445,45340,.2884464263916016,10645793,.1442108154296875,3531307,.0199003219604492,6796457,-.0191125869750977,514322,-.0874357223510742,2364469,.3098468780517578,668662,.4097042083740234,632155,.6083793640136719,2914,21734032,-.0190258026123047,6159138,-.4608783721923828,2327895,.1274318695068359,549534,.3973846435546875,12022,.8425130844116211,4951136,.0722980499267578,45098,26378048,.2571678161621094,24969816,.1618080139160156,2715591,.5586967468261719,1708373,.0744743347167969,188040,-.0888347625732422,48078,.5057697296142578,61065,-.3453693389892578,264073,2529825,.1896400451660156,matched (3),22751038,.85882908,1121925.3,1936112.4
201105,731816,616,3463,21097006,05,0,0,0,1,0,0,0,0,0,0,0,1118747,-.1625814437866211,2358081,533981,2103893,.1964874267578125,180718,.4427709579467773,48981476,.2558345794677734,21273736,726581,.3610191345214844,506205,-.8370790481567383,1464185,.2440853118896484,376834,-.1163063049316406,1401784,.2354660034179688,68589624,.4628276824951172,25590,.1729860305786133,712464,1.824031829833984,573592,.3605995178222656,10425869,.1541900634765625,8182670,.2861490249633789,2812675,.394444465637207,41910,41301,.5053367614746094,12578514,.2776145935058594,67216,192031,-1.18302059173584,2363926,.1498041152954102,63096,.3304681777954102,10790166,.0134696960449219,4061263,.1398258209228516,7543158,.1042394638061523,651228,.2360095977783203,2479088,.0473365783691406,904388,.3019790649414063,628271,-.0061626434326172,151171,23621684,.0832862854003906,7090879,.1408720016479492,3312554,.3527555465698242,226284,-.8872795104980469,10010,-.1831541061401367,6929753,.336207389831543,76143,31753894,.1854820251464844,25689344,.0284080505371094,2437944,-.107853889465332,1891529,.1018438339233398,228629,.1954460144042969,68332,.3515539169311523,145947,.8713045120239258,325562,3593746,.3510446548461914,matched (3),20541264,.85882908,737244.56,1741649.9
201106,731816,617,3463,20451432,06,0,0,0,0,1,0,0,0,0,0,0,1035313,-.0775060653686523,2762279,318755,2190348,.0402708053588867,99510,-.5966796875,48173808,-.0166263580322266,25128268,1064446,.3818597793579102,1448606,1.05141544342041,1316976,-.1059608459472656,680526,.5910606384277344,1881573,.2943620681762695,105502024,.4305896759033203,157806,1.819165229797363,1170809,.4967212677001953,476617,-.1852054595947266,10334091,-.0088424682617188,12332730,.4102373123168945,2202708,-.2444486618041992,115924,32591,-.2368507385253906,25741916,.7161312103271484,52237,1241868,1.866715431213379,2585575,.0896234512329102,104480,.504338264465332,9788886,-.0973873138427734,3507987,-.1464519500732422,8122911,.0740480422973633,492842,-.2786712646484375,2227190,-.1071500778198242,798448,-.1245880126953125,875495,.331817626953125,109546,19736426,-.1796989440917969,24013908,1.21982479095459,2062107,-.4739913940429688,344195,.4194173812866211,9297,-.0738925933837891,4481013,-.4359750747680664,46158,35849104,.1213035583496094,24984872,-.0278053283691406,2409254,-.0118379592895508,1357752,-.3315553665161133,133997,-.5342836380004883,22017,-1.132563591003418,126653,-.1417922973632813,120414,3173705,-.1242952346801758,matched (3),28499670,.85882908,1256252.5,2016924.6
201107,731816,618,3463,20014276,07,0,0,0,0,0,1,0,0,0,0,0,974377,-.0606603622436523,1639766,415694,2480425,.1243696212768555,93203,-.0654783248901367,39642132,-.1949234008789063,30022240,695816,-.4251241683959961,977212,-.3936538696289063,1212114,-.082972526550293,292444,-.8445930480957031,1073801,-.5609035491943359,135423936,.2496795654296875,31141,-1.622841835021973,1341700,.1362428665161133,582028,.1998052597045898,9946025,-.0382747650146484,8301949,-.3957653045654297,2135629,-.0309257507324219,89977,49210,.4120607376098633,20679176,-.218994140625,48735,891066,-.3319540023803711,1817760,-.3523426055908203,27536,-1.333501815795898,9280694,-.0533103942871094,3498495,-.0027093887329102,8140557,.0021696090698242,637101,.256739616394043,2511036,.1199550628662109,558738,-.356989860534668,492137,-.5760326385498047,225212,16846644,-.1583156585693359,9697842,-.9067306518554688,1691457,-.1981382369995117,265889,-.2581291198730469,705,-2.579249382019043,2537708,-.5685882568359375,57397,31687516,-.1233959197998047,26430256,.0562381744384766,2617365,.082850456237793,1301348,-.0424299240112305,94687,-.3472404479980469,4591,-1.567716598510742,128817,.0169410705566406,75661,3391456,.0663595199584961,matched (3),19393772,.85882908,1553455.9,2214281
201108,731816,619,3463,20940678,08,0,0,0,0,0,0,1,0,0,0,0,1712355,.5638265609741211,2120727,476283,1938815,-.2463531494140625,175560,.6332006454467773,35462760,-.1114101409912109,29661740,1333221,.6502676010131836,1100956,.1192312240600586,1114267,-.0841693878173828,391518,.2917585372924805,1081691,.0073213577270508,147591184,.0860366821289063,88943,1.049470901489258,1293653,-.0364675521850586,915901,.4533901214599609,9316266,-.0654125213623047,6867117,-.1897459030151367,2948816,.3226423263549805,149182,77895,.4592647552490234,17169654,-.1859836578369141,21329,1158622,.262568473815918,2517346,.3256006240844727,57643,.738774299621582,9558204,.0294628143310547,5248926,.4056901931762695,7642933,-.0630769729614258,693086,.0842266082763672,2576257,.0256423950195313,1237327,.7950286865234375,1015097,.7239828109741211,118161,19680804,.1554927825927734,9230500,-.0493907928466797,2947038,.5552101135253906,442662,.5097274780273438,5917,2.127387046813965,2928152,.1431102752685547,68000,32665020,.0303821563720703,27802560,.0506191253662109,2725839,.0406084060668945,1815465,.3329410552978516,496,-5.251756191253662,59254,2.557735443115234,78336,-.4973850250244141,142822,4958916,.3799276351928711,matched (3),23126694,.85882908,1455803.9,2146900
201109,731816,620,3463,19809904,09,0,0,0,0,0,0,0,1,0,0,0,1328008,-.2541894912719727,1912273,158074,1720801,-.1192874908447266,107098,-.4942359924316406,31491008,-.1187801361083984,22548816,1400747,.049407958984375,369509,-1.09175968170166,1259820,.122772216796875,399513,.0202150344848633,1840041,.5312623977661133,106071712,-.3303318023681641,46134,-.6564455032348633,536452,-.8802480697631836,577376,-.4614152908325195,10246089,.0951347351074219,5024135,-.3124914169311523,2384092,-.21258544921875,114690,27645,-1.035916328430176,18057070,.0503940582275391,18900,236092,-1.590764999389648,2241886,-.1158876419067383,91670,.4639263153076172,9744293,.0192813873291016,3950042,-.284296989440918,7387078,-.0340490341186523,508441,-.3098049163818359,2241618,-.1391401290893555,774045,-.4690790176391602,520457,-.6680326461791992,3098,15657464,-.2286968231201172,3822988,-.8814802169799805,2624942,-.1157417297363281,269798,-.4951324462890625,4933,-.1818828582763672,2416691,-.1919727325439453,74318,30467876,-.0696315765380859,28925164,.0395832061767578,1881946,-.3704700469970703,1445965,-.227564811706543,68433,4.927034854888916,58560,-.0117816925048828,96095,.2043304443359375,169741,2855188,-.5520496368408203,matched (3),23262624,.85882908,1120768.5,1935442.3
201110,731816,621,3463,20468874,10,0,0,0,0,0,0,0,0,1,0,0,1555104,.157862663269043,4273584,339417,3575289,.7312564849853516,155593,.3734989166259766,32353746,.0270271301269531,20569212,1485997,.0590801239013672,527993,.356907844543457,1511208,.181941032409668,384578,-.0380992889404297,1611212,-.1328010559082031,82036592,-.2569503784179688,108852,.8584384918212891,211525,-.9306344985961914,457945,-.2317447662353516,9595856,-.0655651092529297,5017577,-.0013065338134766,1895681,-.2292404174804688,118063,22120,-.2229633331298828,18834044,.0421295166015625,26720,333399,.345118522644043,2373832,.0571880340576172,79007,-.1486587524414063,8689379,-.1145792007446289,3948608,-.0003633499145508,6893548,-.0691461563110352,451039,-.1197957992553711,2393141,.0654087066650391,793710,.0250883102416992,621416,.1772937774658203,72198,17180156,.0928077697753906,5599935,.3817224502563477,3968018,.4132080078125,240183,-.1162729263305664,5546,.1171302795410156,2485432,.0280475616455078,75461,30802744,.0109310150146484,27067596,-.0663738250732422,2636573,.3371734619140625,1746857,.1890420913696289,2506,-3.307167530059815,116457,.6874704360961914,145461,.4145698547363281,186036,3429742,.1833477020263672,matched (3),19337884,.85882908,926737.19,1829933.5
201111,731816,622,3463,19908896,11,0,0,0,0,0,0,0,0,0,1,0,776533,-.6944589614868164,1929933,213373,2535771,-.3435487747192383,110845,-.339111328125,30711088,-.0521049499511719,17005934,953825,-.4433612823486328,1267144,.8754377365112305,889076,-.530482292175293,494446,.2512912750244141,1045695,-.4323053359985352,93405208,.1297817230224609,20630,-1.663242340087891,180729,-.1573448181152344,377928,-.1920452117919922,8796219,-.0870084762573242,6920581,.3215532302856445,1479352,-.2479734420776367,83803,46709,.7474546432495117,15064112,-.2233505249023438,17398,181454,-.6083383560180664,2374506,.0002832412719727,34516,-.8281126022338867,9165076,.0532979965209961,3923122,-.006474494934082,7232187,.0479555130004883,615922,.3115663528442383,2321362,-.0304527282714844,641075,-.2135715484619141,613802,-.0123281478881836,66809,15755596,-.0865592956542969,5001930,-.1129312515258789,3293343,-.1863632202148438,388043,.4797153472900391,1627,-1.226339340209961,3911557,.4534893035888672,39501,32834284,.0638694763183594,25256024,-.0692729949951172,2355945,-.1125373840332031,1342234,-.2634830474853516,154314,4.120301723480225,20510,-1.73660945892334,76774,-.6390419006347656,345458,2493128,-.3189468383789063,matched (3),18042294,.85882908,1027722,1883089.9
201112,731816,623,3463,22169292,12,0,0,0,0,0,0,0,0,0,0,1,916587,.1658182144165039,1554347,381402,2199317,-.1423501968383789,167295,.4116268157958984,28788736,-.0646400451660156,21881766,623606,-.4249610900878906,1274365,.0056829452514648,1274246,.3599271774291992,433903,-.1306171417236328,1529897,.380518913269043,105031408,.1173133850097656,57564,1.026150703430176,207859,.139862060546875,341244,-.1021060943603516,9657757,.093440055847168,14002331,.7047243118286133,1566667,.0573453903198242,136152,53365,.1332187652587891,26965100,.5822277069091797,234836,228837,.2320079803466797,2602647,.0917396545410156,12079,-1.049955368041992,9343046,.0192317962646484,3517251,-.1092081069946289,8325995,.1408405303955078,357669,-.5435123443603516,1981654,-.1582221984863281,672491,.0478420257568359,249202,-.9014091491699219,66920,16097266,.021453857421875,8348863,.5123023986816406,3158729,-.0417337417602539,203148,-.647181510925293,8943,1.704133033752441,3310090,-.1669607162475586,122391,31880096,-.0294914245605469,22424536,-.1189079284667969,2002561,-.1625156402587891,1968956,.3831682205200195,269078,.5560111999511719,81759,1.38286304473877,29165,-.9678964614868164,91953,3465829,.3294134140014648,matched (3),23786848,.85882908,989567.81,1862541.1
201201,731816,624,3463,25837268,01,0,0,0,0,0,0,0,0,0,0,0,737777,-.217015266418457,2768977,347470,2311357,.049687385559082,218931,.2689971923828125,33115078,.1400032043457031,23051930,1566997,.9213972091674805,1025714,-.2170591354370117,1269714,-.0035629272460938,532456,.2046794891357422,1219503,-.2267570495605469,124794688,.1724109649658203,90418,.4515466690063477,986845,1.557652473449707,501733,.3854703903198242,8493075,-.1285114288330078,14620310,.0431880950927734,1841546,.1616554260253906,64177,107314,.698603630065918,24243112,-.1064109802246094,366296,773105,1.217405319213867,2359795,-.0979537963867188,48823,1.396733283996582,9294858,-.0051708221435547,3703213,.0515203475952148,8596562,.0319805145263672,504518,.3439960479736328,2205752,.1071367263793945,831891,.212712287902832,350797,.341944694519043,26620,20031252,.2186431884765625,12592811,.4110002517700195,3499879,.1025590896606445,207858,.0229206085205078,1075,-2.118550300598145,4560098,.320368766784668,154239,30218778,-.0535182952880859,25667980,.1350879669189453,164532,-2.499076843261719,2003850,.0175666809082031,77493,-1.244812965393066,96216,.1628198623657227,66678,.8269062042236328,1089683,4354488,.2282552719116211,matched (3),25450552,.85882908,984408.13,1859804.9
201202,731816,625,3463,16187397,02,1,0,0,0,0,0,0,0,0,0,0,929515,.2310209274291992,2722937,248925,1806893,-.2462253570556641,192230,-.1300640106201172,30993704,-.0662040710449219,17983768,1029640,-.4199514389038086,918443,-.1104640960693359,1754275,.3232641220092773,430885,-.2116594314575195,1273953,.0436811447143555,79299488,-.4534397125244141,27140,-1.203434944152832,192012,-1.636955261230469,223300,-.8095512390136719,7834337,-.0807342529296875,7387618,-.6826066970825195,1301245,-.3472843170166016,32915,28830,-1.314342498779297,19903702,-.1972274780273438,89899,880913,.1305437088012695,1706145,-.3243389129638672,44834,-.0852346420288086,8454196,-.0947980880737305,4482858,.1910600662231445,7284503,-.1656131744384766,674308,.2900829315185547,2140499,-.030029296875,340365,-.8936824798583984,274147,-.2465438842773438,10835,20743422,.0349369049072266,7258617,-.5509366989135742,2531765,-.3238115310668945,158503,-.2710819244384766,2524,.8535242080688477,4440963,-.0264720916748047,69429,23534146,-.2500114440917969,23726792,-.0786399841308594,1463774,2.185667991638184,1663037,-.1864252090454102,334621,1.462810516357422,24288,-1.376613616943359,97492,.3798952102661133,238784,3740978,-.151860237121582,matched (3),18802412,.85882908,945289.56,1839398.6
201203,731816,626,3463,18243230,03,0,1,0,0,0,0,0,0,0,0,0,1124338,.1902866363525391,1479454,191746,1716866,-.0511083602905273,120060,-.4707012176513672,29867608,-.0370082855224609,14708053,603785,-.5337467193603516,1475924,.4743595123291016,1267123,-.3253068923950195,541733,.2289323806762695,799423,-.4659900665283203,54304268,-.3786277770996094,32893,.1922512054443359,141013,-.3087053298950195,583299,.9601831436157227,8067165,.0292854309082031,6404788,-.1427602767944336,1525533,.159022331237793,37385,34966,.1929597854614258,12176183,-.4914226531982422,25064,1092429,.2152004241943359,2084286,.200190544128418,18189,-.9021492004394531,9898298,.1577005386352539,3415446,-.2719526290893555,7294133,.0013208389282227,438743,-.4297733306884766,1945557,-.0954904556274414,310183,-.0928564071655273,572818,.7369041442871094,139456,18743978,-.1013565063476563,6770421,-.0696258544921875,4100281,.4821386337280273,189761,.1799917221069336,8045,1.159206390380859,4658844,.0478954315185547,67146,26588840,.122039794921875,24669186,.0389499664306641,1842829,.2302837371826172,1491792,-.1086673736572266,43093,-2.049637794494629,63158,.955657958984375,70668,-.32177734375,323328,3973840,.0603866577148438,matched (3),17984480,.85882908,997599.94,1866821
