period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1159c246,growth1159c246,Y1317c705,growth1317c705,Y1418c826,growth1418c826,Y1468c705,growth1468c705,Y1470c208,growth1470c208,Y1712c124,growth1712c124,Y1971c348,growth1971c348,Y2017c251,growth2017c251,Y2072c152,growth2072c152,Y2117c246,growth2117c246,Y2124c752,growth2124c752,Y2209c246,growth2209c246,Y2307c208,growth2307c208,Y25c152,growth25c152,Y2671c703,growth2671c703,Y2731c440,growth2731c440,Y2763c268,growth2763c268,Y2960c752,growth2960c752,Y3110c752,growth3110c752,Y3142c484,growth3142c484,Y3209c268,growth3209c268,Y3340c752,growth3340c752,Y3427c484,growth3427c484,Y3452c348,growth3452c348,Y3501c752,growth3501c752,Y3604c752,growth3604c752,Y3709c484,growth3709c484,Y3981c752,growth3981c752,Y4071c152,growth4071c152,Y408c600,growth408c600,Y4252c208,growth4252c208,Y4267c586,growth4267c586,Y4420c68,growth4420c68,Y4431c792,growth4431c792,Y4437c152,growth4437c152,Y4579c600,growth4579c600,Y4701c246,growth4701c246,Y4763c554,Y4777c703,growth4777c703,Y4851c344,Y4886c807,growth4886c807,Y4894c792,growth4894c792,Y533c705,growth533c705,Y583c32,Y633c616,growth633c616,Y641c440,growth641c440,Y890c703,growth890c703,Y913c251,growth913c251,Y915c251,growth915c251,Y959c222,growth959c222,_merge,x,r2,s,sf
201109,841350,620,3837,38429064,09,0,0,0,0,0,0,0,1,0,0,0,193799,-1.51997184753418,15716,-.3017244338989258,1017097,.1846380233764648,136684,.5409088134765625,439511,.1507415771484375,5903292,.0682563781738281,410387,.059596061706543,389650,-.1463499069213867,583870,.2282476425170898,570353,.3061914443969727,379670,.7703533172607422,150355,-.3063163757324219,153880,1.168437004089356,81481208,-.0629444122314453,17172,.0162038803100586,11663,-.3866844177246094,227013,-.4122247695922852,214452,.0709238052368164,775000,-.1339302062988281,716840,.0366420745849609,199737,-.0603771209716797,5351269,-.3533563613891602,3051677,.3070926666259766,5233,-3.53007984161377,4240113,.0728797912597656,695945,.1528997421264648,1012831,.1755428314208984,3580230,.0758113861083984,117185,.2632884979248047,48879,.2104930877685547,2245460,.0764904022216797,216828,-.4964838027954102,336295,-.0261955261230469,320828,.3086214065551758,2006417,-.0279417037963867,12029679,-.0378456115722656,43279,1.533682823181152,1590705,368603,.8380708694458008,509895,6058,1.252102851867676,69928,-1.137813568115234,349299,-.2126760482788086,58791,6859139,.3682098388671875,33020,1.552776336669922,131108,-.2873640060424805,501944,-.7281398773193359,19636,-1.170679092407227,41791,-3.209621429443359,matched (3),45561680,.92411417,3036241.5,5314334.5
201110,841350,621,3837,32374834,10,0,0,0,0,0,0,0,0,1,0,0,130933,-.3921356201171875,9199,-.5355844497680664,483334,-.7440004348754883,56527,-.8829536437988281,349626,-.2287988662719727,4815986,-.2035694122314453,522637,.241786003112793,311044,-.2253141403198242,471177,-.2144441604614258,576228,.0102472305297852,357494,-.0601835250854492,102384,-.3842687606811523,59114,-.9567060470581055,78444464,-.0379810333251953,32237,.6298341751098633,7029,-.5063772201538086,348711,.4292364120483398,189294,-.1247844696044922,811779,.0463647842407227,624798,-.1374244689941406,150463,-.2832841873168945,5583194,.0424270629882813,3835160,.2285194396972656,1179,-1.490318298339844,4264965,.0058441162109375,749910,.0746822357177734,671507,-.410980224609375,3324404,-.0741367340087891,66121,-.5722675323486328,34597,-.3455810546875,2017578,-.1070127487182617,105436,-.7209997177124023,329251,-.0211687088012695,166162,-.6579418182373047,2532501,.2328567504882813,12089571,.0049667358398438,9759,-1.489477157592773,1568470,246968,-.4004611968994141,870264,37366,1.819381713867188,82081,.1602411270141602,278754,-.2255983352661133,15389,6998059,.0200510025024414,17538,-.6327438354492188,48643,-.9915132522583008,477216,-.0505189895629883,19463,-.0088491439819336,1069068,3.241861343383789,matched (3),37488648,.92411417,2384103.5,4970648
201111,841350,622,3837,32988700,11,0,0,0,0,0,0,0,0,0,1,0,61192,-.7606697082519531,106655,2.450504302978516,512817,.0592117309570313,154295,1.004148483276367,266321,-.2721614837646484,4726749,-.018702507019043,431528,-.191554069519043,584860,.6314382553100586,975904,.7281303405761719,436652,-.2773666381835938,387105,.0795774459838867,203855,.6886787414550781,84644,.3589868545532227,88473896,.1203155517578125,34324,.0627298355102539,8505,.1906099319458008,229430,-.4186458587646484,380354,.6978015899658203,918283,.1232776641845703,644145,.0304956436157227,367042,.891758918762207,7581559,.3059577941894531,3580000,-.06884765625,3091,.9638280868530273,4747501,.1071844100952148,529375,-.3482561111450195,683648,.0179195404052734,4211741,.2365856170654297,119840,.5946712493896484,35750,.0327835083007813,2500946,.2147712707519531,259272,.8997735977172852,547134,.50787353515625,450295,.9969396591186523,2902574,.1363906860351563,11830431,-.02166748046875,10370,.0607271194458008,1414296,165953,-.3975543975830078,1062524,43513,.1522979736328125,137971,.5193367004394531,344027,.2103900909423828,53806,7481853,.0668478012084961,39586,.8141059875488281,150024,1.126287460327148,547310,.1370458602905273,37279,.6499147415161133,688120,-.4405794143676758,matched (3),31536268,.92411417,2434111.8,4994826.5
201112,841350,623,3837,31562650,12,0,0,0,0,0,0,0,0,0,0,1,264792,1.46492862701416,18962,-1.72716236114502,743701,.3717193603515625,129371,-.176182746887207,63351,-1.43601131439209,4634861,-.0196323394775391,345000,-.2237882614135742,546217,-.0683565139770508,221638,-1.482318878173828,421109,-.0362443923950195,305516,-.2366933822631836,184005,-.1024465560913086,151124,.579646110534668,68503664,-.2558193206787109,20612,-.5099706649780273,6984,-.1970319747924805,225700,-.0163917541503906,476052,.2244243621826172,706553,-.2621068954467773,629146,-.0235605239868164,243318,-.411107063293457,3862356,-.6744413375854492,3157743,-.1255054473876953,303,-2.322517395019531,3966958,-.1796188354492188,528017,-.002568244934082,1415084,.7275009155273438,3687221,-.1330032348632813,40420,-1.086832046508789,19451,-.6086511611938477,2608612,.042149543762207,92345,-1.032346725463867,281762,-.6636314392089844,333298,-.3008661270141602,1893330,-.4272603988647461,12896109,.0862503051757813,113682,2.394487380981445,1152821,150531,-.0975351333618164,563323,14642,-1.089165687561035,113645,-.1939640045166016,307050,-.1137094497680664,33667,8344735,.1091499328613281,20004,-.6825437545776367,98618,-.4195413589477539,349797,-.447662353515625,18820,-.6835098266601563,234245,-1.077595710754395,matched (3),33316248,.92411417,4177639.5,6039541.5
201201,841350,624,3837,46107616,01,0,0,0,0,0,0,0,0,0,0,0,201847,-.2714347839355469,42108,.7978010177612305,767774,.0318565368652344,150643,.1522293090820313,408172,1.862998008728027,4739507,.0223274230957031,471949,.3133258819580078,782895,.3599824905395508,463429,.7376079559326172,462567,.0938997268676758,238368,-.2481870651245117,220443,.1806764602661133,206764,.3134775161743164,38183256,-.5844917297363281,30847,.4031658172607422,9273,.2834844589233398,272938,.1900386810302734,595192,.2233572006225586,823029,.152592658996582,730538,.1494178771972656,188358,-.2560243606567383,4255566,.0969505310058594,3285003,.0395097732543945,1226,1.39777946472168,4604052,.1489372253417969,612768,.1488580703735352,830276,-.5331859588623047,4209069,.1323690414428711,56499,.3348979949951172,33374,.5398778915405273,3217681,.2098426818847656,302264,1.185769081115723,356376,.23492431640625,368592,.1006536483764648,2443148,.2549495697021484,8899382,-.3709449768066406,17486,-1.872004508972168,1353317,121286,-.2160177230834961,742917,47431,1.175382614135742,98359,-.1444559097290039,259096,-.1698112487792969,49186,5639739,-.3917932510375977,14267,-.3379831314086914,132675,.2966489791870117,492726,.3426008224487305,43154,.8298549652099609,893186,1.338427543640137,matched (3),42605308,.92411417,2728639,5144789.5
201202,841350,625,3837,36914444,02,1,0,0,0,0,0,0,0,0,0,0,131222,-.4306192398071289,38133,-.0991573333740234,626490,-.2033624649047852,92012,-.4929943084716797,300912,-.30487060546875,5386187,.1279048919677734,340968,-.3250818252563477,1003781,.248530387878418,637988,.3196659088134766,437754,-.0551347732543945,336048,.3434381484985352,222626,.0098543167114258,55554,-1.31422233581543,44509736,.1533126831054688,23108,-.2888603210449219,21825,.8559494018554688,546160,.6936674118041992,1129065,.6402606964111328,663937,-.2148036956787109,731069,.0007266998291016,140524,-.2929668426513672,4653036,.0892915725708008,3196876,-.0271930694580078,4483,1.296535491943359,4805364,.0427961349487305,385294,-.4639797210693359,1130741,.3088703155517578,5476402,.2632064819335938,26140,-.770756721496582,16469,-.7062969207763672,2908804,-.1009197235107422,106840,-1.039968490600586,333767,-.0655431747436523,265531,-.3279590606689453,1242193,-.6764087677001953,8778691,-.0136537551879883,3914,-1.496840476989746,1648761,147596,.1963272094726563,588573,10911,-1.469505310058594,96029,-.0239734649658203,176652,-.3830175399780273,42432,5178469,-.0853281021118164,25715,.5891256332397461,108844,-.1979875564575195,342753,-.3629436492919922,22058,-.6710996627807617,620790,-.3638019561767578,matched (3),36976844,.92411417,1541285.6,4625900
201203,841350,626,3837,42132924,03,0,1,0,0,0,0,0,0,0,0,0,230476,.5632562637329102,46905,.2070436477661133,1208262,.6568059921264648,67617,-.3080596923828125,428465,.3533906936645508,6377370,.1689176559448242,496793,.3763847351074219,519275,-.6590957641601563,1023315,.4724836349487305,456807,.0426034927368164,395132,.1619663238525391,236998,.0625581741333008,59180,.063227653503418,73578264,.5026416778564453,36935,.4689807891845703,48231,.7929458618164063,1032474,.6368007659912109,613450,-.61004638671875,854144,.2519121170043945,746983,.0215349197387695,218307,.4405241012573242,5974693,.2500133514404297,3789785,.1701345443725586,2205,-.7095646858215332,4073723,-.1651754379272461,596210,.4365863800048828,1362624,.1865386962890625,4786762,-.1345939636230469,96864,1.309841156005859,56065,1.225031852722168,3294362,.1244707107543945,156871,.3840913772583008,511298,.426508903503418,253253,-.0473423004150391,1689485,.3075456619262695,10938129,.2199277877807617,12779,1.183243751525879,1697494,192876,.2675685882568359,739417,64098,1.770642280578613,119763,.2208642959594727,248408,.3408908843994141,121345,6830579,.2769002914428711,39637,.4326887130737305,138275,.2393293380737305,545703,.4650650024414063,13980,-.4560470581054688,865280,.3320608139038086,matched (3),44828124,.92411417,2270871.8,4917341.5
201204,841350,627,3837,41929836,04,0,0,1,0,0,0,0,0,0,0,0,194534,-.1695404052734375,42534,-.0978202819824219,808451,-.4018182754516602,50538,-.2911338806152344,158813,-.9924812316894531,5857771,-.084986686706543,184768,-.9890727996826172,907415,.55816650390625,560156,-.6025876998901367,310242,-.3869075775146484,320179,-.2103395462036133,183649,-.2550249099731445,54464,-.083043098449707,70191872,-.0471172332763672,33904,-.0856266021728516,17805,-.9965229034423828,1556549,.4105129241943359,926881,.4127264022827148,789707,-.0784378051757813,585068,-.2443141937255859,200241,-.0863800048828125,5020000,-.174102783203125,2901858,-.2669572830200195,1922,-.1373615264892578,3687729,-.0995464324951172,442546,-.2980489730834961,1274339,-.0669841766357422,4669312,-.0248422622680664,84885,-.1320104598999023,54839,-.0221099853515625,2992894,-.0959711074829102,110689,-.348698616027832,197209,-.9526882171630859,174585,-.3719778060913086,2188027,.2585763931274414,8653603,-.2342796325683594,2080,-1.815435409545898,1888615,135254,-.3548927307128906,689695,18864,-1.22315788269043,93314,-.2495441436767578,460219,.6166296005249023,2197,5631072,-.1931095123291016,22091,-.5845928192138672,103539,-.2892961502075195,437031,-.2220706939697266,58953,1.439112663269043,578709,-.4022541046142578,matched (3),42205116,.92411417,2050231,4819423
201205,841350,628,3837,51522076,05,0,0,0,1,0,0,0,0,0,0,0,604485,1.133769989013672,48271,.1265268325805664,779621,-.0363121032714844,107033,.7504119873046875,145117,-.0901870727539063,6774432,.1453866958618164,59072,-1.14034366607666,957180,.0533914566040039,511481,-.0909051895141602,418827,.300105094909668,298470,-.0702114105224609,210865,.1381912231445313,139157,.9380626678466797,68013600,-.031524658203125,33118,-.0234565734863281,21084,.1690349578857422,1802724,.1468276977539063,826233,-.1149482727050781,977463,.2132987976074219,620129,.0581989288330078,462586,.837310791015625,5711900,.1291217803955078,3456566,.1749238967895508,6548,1.225793361663818,4006461,.0828971862792969,669824,.4144706726074219,1500570,.163416862487793,4738593,.0147285461425781,57504,-.3894424438476563,47141,-.1512584686279297,3972558,.2831687927246094,144375,.2656888961791992,378286,.6513862609863281,290125,.5079002380371094,3108236,.3510551452636719,11634040,.29595947265625,5972,1.054714202880859,1256842,176340,.2652597427368164,992299,35248,.6251535415649414,112092,.183349609375,317568,-.3710098266601563,28936,7352560,.2667484283447266,27456,.2174139022827148,129606,.2245502471923828,648057,.3939743041992188,19631,-1.099631309509277,851354,.3860282897949219,matched (3),54198684,.92411417,2659668.5,5108544.5
201206,841350,629,3837,47693244,06,0,0,0,0,1,0,0,0,0,0,0,602651,-.0030384063720703,58572,.1934261322021484,954511,.2023906707763672,53977,-.6845788955688477,122141,-.1723642349243164,5995600,-.1221294403076172,358707,1.803749084472656,614263,-.443568229675293,810914,.4608516693115234,353697,-.1690177917480469,415550,.3309335708618164,151778,-.3287992477416992,60939,-.8257293701171875,52683848,-.2553997039794922,21976,-.410125732421875,10172,-.7288751602172852,1285954,-.3377971649169922,481800,-.5393476486206055,769485,-.2392396926879883,620361,.0003738403320313,152436,-1.110088348388672,3627041,-.4541349411010742,3050870,-.1248483657836914,1591,-1.414796829223633,4373390,.0876302719116211,472280,-.3494424819946289,1018901,-.387120246887207,4420175,-.0695610046386719,43614,-.2764768600463867,20691,-.8234443664550781,2778856,-.3573703765869141,144956,.0040168762207031,198910,-.6427984237670898,242688,-.1785345077514648,2083425,-.4000425338745117,11052119,-.0513134002685547,9632,.4780082702636719,1488584,134899,-.267888069152832,730791,2116,-2.812881469726563,121756,.0826988220214844,366377,.1429710388183594,29196,5422850,-.3044271469116211,24796,-.1019020080566406,108585,-.1769657135009766,374502,-.5483818054199219,58672,1.094853401184082,699446,-.1965389251708984,matched (3),46040300,.92411417,1978905.4,4789515.5
201207,841350,630,3837,42689032,07,0,0,0,0,0,1,0,0,0,0,0,117226,-1.637234687805176,27632,-.7512826919555664,1001278,.0478334426879883,33499,-.4770431518554688,122926,.0064058303833008,5305604,-.1222629547119141,201052,-.5789422988891602,801236,.2657327651977539,510376,-.4630136489868164,327590,-.0766773223876953,156265,-.9780492782592773,106637,-.3529882431030273,43805,-.3301258087158203,56436372,.0688056945800781,10295,-.7582931518554688,6682,-.4202213287353516,784035,-.4948024749755859,232487,-.7286949157714844,337245,-.8249111175537109,506122,-.2035236358642578,108358,-.341303825378418,2798148,-.2594594955444336,3075999,.0082025527954102,565,-1.035292148590088,2709678,-.4787082672119141,305822,-.4345693588256836,1168370,.1368846893310547,4333120,-.0198917388916016,91592,.7419662475585938,48299,.8477115631103516,3912994,.3422632217407227,192046,.2813043594360352,188711,-.0526351928710938,206228,-.1627950668334961,2798076,.2949190139770508,11318078,.0237789154052734,8636,-.1091508865356445,2009000,180259,.2898683547973633,1104281,44963,3.056312561035156,110923,-.0931825637817383,335310,-.0886077880859375,37387,4836282,-.1144752502441406,28864,.1519126892089844,77270,-.3402271270751953,295025,-.2385368347167969,40083,-.3810110092163086,1177132,.5205478668212891,matched (3),38264904,.92411417,2087864.9,4835552.5
201208,841350,631,3837,45619608,08,0,0,0,0,0,0,1,0,0,0,0,601350,1.635073661804199,41108,.3972282409667969,451968,-.7954206466674805,94911,1.041424751281738,136053,.1014623641967773,9106765,.5402545928955078,296199,.3874673843383789,775397,-.032780647277832,541528,.0592470169067383,345204,.052372932434082,227701,.3764801025390625,100700,-.0572843551635742,97464,.7997350692749023,82045016,.3741531372070313,45427,1.484448432922363,18612,1.024389266967773,1220389,.4424705505371094,1413662,1.805105209350586,853604,.9286575317382813,857683,.5274572372436523,348964,1.169528007507324,6688907,.8714933395385742,4410556,.3603706359863281,1178,.7347474098205566,4627308,.5351448059082031,840311,1.010768890380859,1857082,.4633970260620117,4957619,.1346378326416016,79294,-.1441812515258789,29755,-.4844131469726563,3218842,-.1952810287475586,193096,.0054521560668945,325719,.5458183288574219,277338,.2962551116943359,1399050,-.6931381225585938,11741712,.0367469787597656,17521,.7074604034423828,1609687,215397,.1780881881713867,961118,68334,.4185676574707031,83683,-.2818002700805664,417368,.2189130783081055,30172,3586636,-.2989320755004883,31590,.090245246887207,90983,.1633672714233398,333374,.1222047805786133,53890,.2959928512573242,619041,-.642664909362793,matched (3),45981412,.92411417,3193293,5405600
201209,841350,632,3837,34772664,09,0,0,0,0,0,0,0,1,0,0,0,138596,-1.46761417388916,6459,-1.850728034973145,1155485,.9386634826660156,85338,-.1063203811645508,269517,.6835870742797852,5356789,-.5306529998779297,267576,-.1016273498535156,425277,-.6006345748901367,380846,-.3520002365112305,343007,-.0063848495483398,464799,.7135715484619141,151942,.4113531112670898,42325,-.8341045379638672,61000912,-.2963790893554688,21408,-.7523412704467773,10164,-.604954719543457,993939,-.2052488327026367,180715,-2.057018280029297,644126,-.2815732955932617,625227,-.3161201477050781,121349,-1.05629825592041,2921091,-.8284940719604492,3643272,-.1911182403564453,604,-.667999267578125,4311682,-.0706472396850586,667229,-.2306385040283203,1353786,-.31610107421875,4333809,-.1344785690307617,64626,-.2045459747314453,3755,-2.06990909576416,3174730,-.0137996673583984,104152,-.617335319519043,348385,.0672731399536133,250601,-.101374626159668,575084,-.889033317565918,8573424,-.3144798278808594,8228,-.7558574676513672,2377974,218693,.0151863098144531,1047858,2271,-3.404187679290772,51874,-.4782180786132813,383592,-.0843887329101563,17661,3892346,.0817975997924805,22342,-.3463716506958008,67313,-.3013200759887695,492120,.3894577026367188,21805,-.9048051834106445,587805,-.0517768859863281,matched (3),33790252,.92411417,2065185.8,4825804
201210,841350,633,3837,42580128,10,0,0,0,0,0,0,0,0,1,0,0,303682,.7844181060791016,2125,-1.11170244216919,1028992,-.1159400939941406,149310,.5594053268432617,267122,-.0089263916015625,5950591,.1051254272460938,375974,.3401165008544922,541003,.2406845092773438,297354,-.247471809387207,474278,.3240423202514648,729489,.4507389068603516,91830,-.5035600662231445,102248,.8820228576660156,82684176,.3041400909423828,94814,1.488151550292969,10576,.0397348403930664,535942,-.617650032043457,197153,.0870590209960938,768359,.1763629913330078,986054,.4555959701538086,165247,.3087711334228516,4321237,.3915853500366211,5069314,.3303232192993164,4995,2.112618446350098,3911414,-.0974292755126953,715218,.0694541931152344,1400500,.0339241027832031,4451950,.0268955230712891,43595,-.3936748504638672,44546,2.473434448242188,3960586,.2211694717407227,417258,1.387852668762207,485953,.3328037261962891,183159,-.3135080337524414,2595647,1.507075309753418,9858924,.13970947265625,22484,1.005261421203613,3242877,484624,.7957038879394531,1010043,24991,2.398295879364014,62752,.1903724670410156,218295,-.5637321472167969,74231,4826465,.2151021957397461,10642,-.7416601181030273,75407,.1135473251342773,709678,.3660888671875,30061,.3210887908935547,1757407,1.095199584960938,matched (3),41379636,.92411417,2193178,4881948.5
201211,841350,634,3837,43325744,11,0,0,0,0,0,0,0,0,0,1,0,273531,-.1045665740966797,85106,3.690125942230225,433239,-.8650455474853516,69269,-.7680273056030273,108499,-.9009647369384766,4734288,-.2286586761474609,445529,.1697425842285156,286372,-.6361331939697266,630304,.7512788772583008,564483,.1741170883178711,912007,.2233037948608398,162261,.5692672729492188,142391,.3311758041381836,83106904,.0050983428955078,91902,-.031193733215332,47300,1.497923851013184,502090,-.06524658203125,279381,.3485965728759766,801570,.0423154830932617,552628,-.5790252685546875,306629,.6181974411010742,5117538,.1691312789916992,3611131,-.3391847610473633,2655,-.6319923400878906,3353175,-.1539907455444336,877602,.2046060562133789,1373012,-.0198221206665039,4506592,.0121984481811523,94576,.7744617462158203,97693,.7853069305419922,3707343,-.0660762786865234,118570,-1.258200645446777,419640,-.1467151641845703,130012,-.3427276611328125,2000348,-.2605142593383789,7851578,-.2276620864868164,3117,-1.975933074951172,2872386,221740,-.7818679809570313,847220,20279,-.2089300155639648,166606,.9764413833618164,301766,.3238039016723633,78743,5972992,.2131338119506836,34006,1.161727905273438,140931,.6253700256347656,209610,-1.219562530517578,11994,-.9188222885131836,686951,-.9393310546875,matched (3),44058680,.92411417,2721291,5140896.5
201212,841350,635,3837,40684232,12,0,0,0,0,0,0,0,0,0,0,1,79599,-1.234413146972656,5011,-2.83226203918457,627704,.3707790374755859,57243,-.1906919479370117,279779,.9472599029541016,3996059,-.1695232391357422,291073,-.4256887435913086,539582,.6335029602050781,879985,.3337030410766602,507534,-.1063470840454102,413091,-.7919797897338867,62526,-.9536237716674805,68503,-.7316989898681641,62254088,-.2889022827148438,12753,-1.974956512451172,14093,-1.210832595825195,311008,-.4789609909057617,254987,-.0913639068603516,460814,-.5535783767700195,728664,.2765274047851563,410939,.2928056716918945,3189386,-.4728450775146484,3496151,-.0323581695556641,488,-1.69388484954834,3136491,-.066802978515625,393023,-.8033256530761719,1334752,-.0282621383666992,3648115,-.2113304138183594,68715,-.3194360733032227,64166,-.4203557968139648,2223400,-.5112781524658203,200548,.5255498886108398,832647,.6852130889892578,246026,.6378107070922852,1592952,-.2277326583862305,10912194,.3291654586791992,14804,1.558026313781738,2365384,300220,.3030099868774414,620660,6316,-1.166500091552734,167060,.0027217864990234,294476,-.0244541168212891,66024,5396558,-.1014862060546875,22354,-.4195308685302734,42865,-1.190215110778809,270108,.2535734176635742,12468,.0387592315673828,497648,-.3223705291748047,matched (3),39067912,.92411417,1991900,4794899
201301,841350,636,3837,38910284,01,0,0,0,0,0,0,0,0,0,0,0,241687,1.110642433166504,70372,2.642159461975098,795697,.2371501922607422,119362,.7348556518554688,243542,-.1387109756469727,4462882,.1104860305786133,351531,.1887235641479492,490008,-.0963735580444336,227632,-1.352174758911133,389152,-.2655935287475586,578991,.3376188278198242,196280,1.143959999084473,87315,.2426443099975586,60004172,-.0368099212646484,34637,.9991559982299805,11229,-.2271785736083984,307380,-.0117330551147461,350754,.3188724517822266,874728,.6409187316894531,605599,-.1849946975708008,104849,-1.365923881530762,4927359,.4349746704101563,2792343,-.2247810363769531,521,.0654349327087402,2964614,-.0563583374023438,341508,-.1404972076416016,1893344,.3495998382568359,5158216,.3463802337646484,68690,-.0003643035888672,22287,-1.057470321655273,3225609,.3720846176147461,70372,-1.047258377075195,364554,-.8259353637695313,140583,-.5596389770507813,1102755,-.3677768707275391,9163840,-.1746158599853516,3353,-1.485041618347168,1773017,111955,-.9864177703857422,457916,32622,1.641901016235352,143459,-.1523046493530273,143275,-.7204313278198242,28846,4142042,-.2645730972290039,12796,-.5578727722167969,105969,.9050912857055664,391305,.3706655502319336,27161,.7786169052124023,332272,-.4039392471313477,matched (3),45575928,.92411417,2747824,5154990.5
201302,841350,637,3837,45700736,02,1,0,0,0,0,0,0,0,0,0,0,415753,.5424470901489258,65204,-.0762748718261719,951897,.1792383193969727,60673,-.6766624450683594,439671,.5907373428344727,3845137,-.1489849090576172,350093,-.0040988922119141,861615,.564387321472168,485186,.7568025588989258,473753,.19671630859375,900715,.4419021606445313,119073,-.4998054504394531,89799,.0280513763427734,62607616,.0424728393554688,151698,1.476969718933106,24945,.7981739044189453,725712,.8590679168701172,770090,.7864227294921875,1577703,.5898122787475586,727011,.1827230453491211,155274,.3926706314086914,4064913,-.1924104690551758,3522737,.2323570251464844,11943,3.132150173187256,3484951,.161707878112793,845136,.9061269760131836,1274163,-.3960552215576172,5390786,.0441007614135742,69110,.0060958862304688,43626,.6716499328613281,3482117,.0765190124511719,229092,1.180328369140625,390031,.0675516128540039,250373,.577153205871582,1358743,.2087478637695313,9137880,-.0028362274169922,3969,.1686582565307617,1940556,154990,.3252630233764648,570935,37842,.148432731628418,99864,-.3622398376464844,355355,.908350944519043,26809,4621600,.1095523834228516,37680,1.079996109008789,138065,.2645778656005859,552755,.3454275131225586,29430,.0802326202392578,1582496,1.560805320739746,matched (3),42403424,.92411417,2667703.8,5112732.5
201303,841350,638,3837,31724080,03,0,1,0,0,0,0,0,0,0,0,0,244685,-.5301189422607422,42060,-.4384231567382813,1756100,.6123933792114258,98462,.4841718673706055,121810,-1.283564567565918,4415665,.1383485794067383,42407,-2.110885620117188,488911,-.5666284561157227,470133,-.0315170288085938,349481,-.3042373657226563,844377,-.0645895004272461,77910,-.4241828918457031,64042,-.3380346298217773,67633064,.07720947265625,22128,-1.925048828125,40923,.4950189590454102,1134123,.4464616775512695,941751,.20123291015625,1603338,.016118049621582,459346,-.4591379165649414,219668,.3469257354736328,3309952,-.2054586410522461,3166116,-.1067323684692383,1441,-2.114807605743408,3109612,-.1139564514160156,633322,-.2885189056396484,826505,-.4328393936157227,5071853,-.0609855651855469,44261,-.4455957412719727,31182,-.3358125686645508,2753696,-.2346963882446289,87892,-.9580144882202148,270099,-.3674373626708984,338579,.3018054962158203,1626658,.1799678802490234,8559896,-.0653400421142578,4229,.0634517669677734,2050023,128144,-.1902055740356445,483697,8191,-1.530384063720703,73641,-.3046073913574219,308843,-.1402835845947266,52586,7062645,.4240789413452148,45147,.1807947158813477,110701,-.2208919525146484,404775,-.3115835189819336,12938,-.8218460083007813,567935,-1.024751663208008,matched (3),30320656,.92411417,2178121,4875202.5
201304,841350,639,3837,41583084,04,0,0,1,0,0,0,0,0,0,0,0,360057,.3862905502319336,10023,-1.434214591979981,2603250,.3936653137207031,84685,-.1507320404052734,311853,.9400701522827148,4440130,.0055255889892578,178631,1.438009262084961,517141,.0561351776123047,685749,.3774957656860352,265401,-.2752065658569336,710289,-.1729278564453125,157822,.7059135437011719,39846,-.4745168685913086,78214552,.1453590393066406,190548,2.153060913085938,105243,.9445791244506836,1562472,.3204097747802734,1211270,.2516841888427734,2250714,.3391590118408203,610524,.2845144271850586,527637,.8762912750244141,6116352,.6140317916870117,3811454,.1855049133300781,8235,1.743055820465088,3774789,.1938467025756836,778619,.20654296875,1391422,.5208759307861328,6211828,.2027492523193359,91088,.7217226028442383,47376,.4182748794555664,4377497,.4635324478149414,229024,.9577178955078125,573020,.752131462097168,210543,-.475067138671875,2568812,.4569158554077148,12922013,.4118442535400391,5339,.2330722808837891,2190138,265493,.7284336090087891,510350,9108,.1061172485351563,90169,.202484130859375,312918,.0131072998046875,67610,5163747,-.3131570816040039,19775,-.825505256652832,140014,.2349100112915039,371902,-.0847015380859375,7464,-.5500774383544922,664619,.1572065353393555,matched (3),41901592,.92411417,2501277,5027900
201305,841350,640,3837,35867616,05,0,0,0,1,0,0,0,0,0,0,0,430561,.1788263320922852,62953,1.837505340576172,1767299,-.3873081207275391,46590,-.5975532531738281,420214,.2982320785522461,4280874,-.0365266799926758,303308,.5294265747070313,383930,-.2978553771972656,540949,-.2371864318847656,414030,.4446964263916016,592382,-.1815195083618164,56312,-1.030560493469238,60146,.4117527008056641,55628400,-.3407630920410156,164102,-.1494159698486328,29678,-1.265865325927734,1809899,.1470022201538086,1548038,.2453184127807617,2398907,.0637664794921875,666749,.0880956649780273,389974,-.3023281097412109,5002694,-.20098876953125,3682198,-.0345010757446289,923,-2.188519477844238,4432571,.1606349945068359,724124,-.0725593566894531,1703714,.202484130859375,4746328,-.2690839767456055,134157,.3871850967407227,33236,-.3544816970825195,4166157,-.0494832992553711,90329,-.9303684234619141,413222,-.3269357681274414,201119,-.0457935333251953,1755522,-.3806772232055664,12249155,-.0534763336181641,10391,.6659021377563477,3014453,200333,-.2816076278686523,854768,8250,-.0989398956298828,78366,-.1402959823608398,306434,-.0209379196166992,65295,5406726,.0459814071655273,47536,.8770685195922852,105245,-.2854518890380859,429665,.1443758010864258,149968,3.000330924987793,1452673,.781947135925293,matched (3),41634016,.92411417,2117889.5,4848592
