period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y129c381,Y1497c191,growth1497c191,Y1595c68,growth1595c68,Y1708c757,growth1708c757,Y1900c586,growth1900c586,Y1927c191,growth1927c191,Y2166c208,growth2166c208,Y2207c124,growth2207c124,Y2295c344,Y2307c222,growth2307c222,Y2401c300,growth2401c300,Y2495c703,growth2495c703,Y2646c705,growth2646c705,Y2914c68,growth2914c68,Y3157c152,growth3157c152,Y3431c484,growth3431c484,Y3699c124,growth3699c124,Y3735c268,growth3735c268,Y3748c124,growth3748c124,Y3757c440,growth3757c440,Y3908c208,growth3908c208,Y3955c484,growth3955c484,Y4005c372,growth4005c372,Y4019c440,growth4019c440,Y4089c191,growth4089c191,Y4174c222,growth4174c222,Y4196c484,growth4196c484,Y4271c600,growth4271c600,Y4396c484,growth4396c484,Y4425c218,Y4526c300,growth4526c300,Y4526c484,growth4526c484,Y4528c376,Y4581c68,growth4581c68,Y4620c222,growth4620c222,Y462c752,growth462c752,Y4667c752,Y471c484,growth471c484,Y4759c208,growth4759c208,Y4917c484,growth4917c484,Y4961c600,growth4961c600,Y4977c300,growth4977c300,Y4984c246,growth4984c246,Y5034c757,growth5034c757,Y533c208,growth533c208,Y606c705,growth606c705,Y621c191,growth621c191,Y668c792,growth668c792,Y694c752,growth694c752,Y749c348,growth749c348,_merge,x,r2,s,sf
201109,901920,620,4761,22292610,09,0,0,0,0,0,0,0,1,0,0,0,302472,383007,-.4613122940063477,245483,-.0777015686035156,2620071,-.2369384765625,616754,.090113639831543,215083,.0976238250732422,2620693,-.2696933746337891,66872,1.481616973876953,3556078,369509,-1.09175968170166,30817,-.7819099426269531,14739,-1.582398414611816,224458,2.240395545959473,5121,.0969133377075195,129324,-.6505517959594727,2536301,-.2108325958251953,1450184,-.5501604080200195,21635,-.3139686584472656,4300989,-.0050516128540039,95443,-.1363897323608398,4687294,-.2691202163696289,20438292,-.1258430480957031,689312,1.657584190368652,8038,-1.661906242370606,54371,.9017934799194336,62056,.4112749099731445,51600720,-.2028522491455078,482558,-.9758319854736328,11964306,-.0690040588378906,320165,2427155,-.0211992263793945,117018672,-.0273914337158203,2601000,13447098,.1543102264404297,866234,-.2104034423828125,143330,.2205743789672852,253842,221365,.1068506240844727,26624748,.0788764953613281,5089739,-.1306800842285156,105418,1.407055854797363,1309458,.065953254699707,8221,-.3003435134887695,138838,-.8142967224121094,2908004,.0837059020996094,734744,-.1585578918457031,81709,-1.116991996765137,320194,.0638923645019531,7565057,-.0724830627441406,863503,-.0867242813110352,matched (3),23091142,.92614591,1037164,1859909.8
201110,901920,621,4761,18299752,10,0,0,0,0,0,0,0,0,1,0,0,232509,467841,.2000751495361328,210447,-.1539936065673828,2671813,.0195550918579102,626256,.0152883529663086,163856,-.2720355987548828,2487159,-.0522985458374023,24476,-1.005086898803711,3428065,527993,.356907844543457,38322,.2179574966430664,35622,.8824663162231445,179871,-.2214479446411133,5104,-.0033254623413086,124512,-.0379180908203125,2721446,.0704565048217773,1657214,.1334476470947266,29348,.3049116134643555,4084553,-.0516328811645508,118982,.2204427719116211,4705023,.0037755966186523,14136303,-.3686637878417969,25257,-3.306590080261231,16058,.6920270919799805,31489,-.5461931228637695,65645,.0562248229980469,50377996,-.0239810943603516,502618,.0407285690307617,16178511,.3017559051513672,275323,2850505,.1607761383056641,109612016,-.0653877258300781,3250000,12954573,-.0373153686523438,1148360,.2819347381591797,142940,-.0027246475219727,628790,184874,-.1801385879516602,25151236,-.0569343566894531,5741456,.1204862594604492,45685,-.8361635208129883,1162104,-.1193809509277344,9608,.1559038162231445,128634,-.0763368606567383,2322112,-.2249898910522461,534282,-.318598747253418,41167,-.6855278015136719,198986,-.4756927490234375,11234959,.3954906463623047,728638,-.1698207855224609,matched (3),19600152,.92614591,994867.38,1836658.9
201111,901920,622,4761,21314172,11,0,0,0,0,0,0,0,0,0,1,0,347495,373384,-.2255210876464844,102093,-.7233495712280273,2473432,-.0771503448486328,724151,.1452407836914063,42966,-1.338579177856445,2564863,.0307645797729492,43906,.5843572616577148,3117978,1267144,.8754377365112305,33456,-.1357927322387695,37049,.0392780303955078,253201,.3419437408447266,7303,.3582611083984375,168181,.3006381988525391,2706428,-.0055341720581055,2009096,.1925468444824219,40033,.3104801177978516,5008590,.2039422988891602,85360,-.3320941925048828,5386083,.1351871490478516,18840012,.2872371673583984,21845,-.1451320648193359,22016,.3155622482299805,44900,.3548002243041992,35776,-.6069850921630859,53742564,.0646495819091797,2736629,1.694651603698731,16600716,.0257625579833984,487799,3766101,.2785444259643555,110145976,.0048599243164063,1814000,13181232,.0173454284667969,1418110,.2109909057617188,216638,.4158029556274414,482228,222649,.1859216690063477,25287348,.0053977966308594,6730290,.158905029296875,129346,1.040720939636231,1195097,.0279951095581055,34473,1.277580261230469,587209,1.518409729003906,2310783,-.0048904418945313,730223,.3124265670776367,140112,1.22480583190918,240332,.188786506652832,13239589,.1641807556152344,543040,-.2939939498901367,matched (3),20871294,.92614591,948917.13,1812180.6
201112,901920,623,4761,24379564,12,0,0,0,0,0,0,0,0,0,0,1,147104,400005,.0688695907592773,239879,.8542499542236328,6845671,1.018010139465332,712708,-.0159282684326172,13652,-1.146522521972656,3654919,.3541688919067383,83132,.6383790969848633,2335756,1274365,.0056829452514648,223503,1.899192810058594,17950,-.7246513366699219,107751,-.8543615341186523,21150,1.0633544921875,202041,.1834297180175781,2964670,.0911359786987305,1921407,-.0446271896362305,27199,-.3865242004394531,4417254,-.125636100769043,107321,.2289466857910156,4974519,-.0794897079467773,22282394,.1678142547607422,138729,1.848550796508789,5584,-1.371864318847656,35206,-.2432212829589844,63760,.5778493881225586,43740608,-.2059268951416016,591279,-1.532194137573242,9195240,-.59075927734375,580162,4068015,.0771150588989258,101493336,-.0818138122558594,1306000,9269794,-.3520317077636719,1683441,.1715145111083984,184585,-.1601181030273438,1155601,193998,-.1377487182617188,30704698,.1941108703613281,6739960,.0014352798461914,55005,-.855067253112793,1455990,.1974582672119141,79759,.8388338088989258,352919,-.5091428756713867,2452282,.0594320297241211,1084355,.395390510559082,87247,-.4736995697021484,350487,.3773031234741211,9055067,-.3798866271972656,202113,-.9883556365966797,matched (3),24471892,.92614591,557893.31,1641584.6
201201,901920,624,4761,21519680,01,0,0,0,0,0,0,0,0,0,0,0,71971,257151,-.4418134689331055,145415,-.5005426406860352,2695904,-.9318828582763672,680254,-.046605110168457,4029,-1.220368385314941,2532490,-.3668708801269531,19737,-1.437934875488281,1941363,1025714,-.2170591354370117,2917,-4.338868618011475,36864,.7196455001831055,28574,-1.327324867248535,8511,-.9102802276611328,204891,.014007568359375,1986069,-.4006080627441406,1396831,-.3188514709472656,12554,-.7731409072875977,4223630,-.0448236465454102,74837,-.3605127334594727,3751793,-.2820949554443359,35521856,.4663505554199219,41984,-1.195233345031738,32617,1.764927864074707,40840,.1484451293945313,46565,-.3142766952514648,44867732,.0254421234130859,428125,-.3228721618652344,10799243,.1607894897460938,201845,5394987,.2823143005371094,87099000,-.1529464721679688,1028000,5044824,-.6083993911743164,1270774,-.2812137603759766,147156,-.2266168594360352,798148,26226,-2.001096725463867,26494804,-.1474666595458984,5339074,-.233001708984375,144479,.9657106399536133,1040182,-.3362903594970703,163687,.7189464569091797,116886,-1.105038642883301,2061019,-.1738176345825195,468622,-.8389444351196289,53723,-.4849014282226563,128512,-1.003301620483398,7727011,-.1586027145385742,124907,-.481257438659668,matched (3),22537042,.92614591,872396.5,1773310.6
201202,901920,625,4761,13911918,02,1,0,0,0,0,0,0,0,0,0,0,90545,193515,-.2843084335327148,184321,.2370872497558594,1879584,-.3606834411621094,405580,-.5171480178833008,1613,-.9154224395751953,2694959,.0621795654296875,3829,-1.639891624450684,1123240,918443,-.1104640960693359,289394,4.597233295440674,8330,-1.487372398376465,59176,.7280187606811523,15541,.6021213531494141,187615,-.0880861282348633,2951481,.3961496353149414,1507462,.0762214660644531,11275,-.1074514389038086,4008844,-.0521917343139648,57112,-.2702980041503906,5692773,.4169645309448242,28347946,-.2255935668945313,21099,-.6880636215209961,9783,-1.204187393188477,25173,-.4838905334472656,52601,.1218852996826172,42893516,-.0449981689453125,454947,.060765266418457,7871698,-.3162021636962891,178150,1901942,-1.042593955993652,111047120,.2429084777832031,1017000,4135905,-.1986560821533203,1591663,.2251529693603516,133734,-.0956401824951172,335929,205228,2.057370185852051,23142860,-.1352615356445313,5038132,-.0580167770385742,47257,-1.117533683776856,1302604,.2249698638916016,30733,-1.672618865966797,125913,.0743913650512695,2353290,.1326131820678711,631645,.2985315322875977,39537,-.3066043853759766,64500,-.689356803894043,7364525,-.0480470657348633,116966,-.0656862258911133,matched (3),15209913,.92614591,1007538.4,1843553.3
201203,901920,626,4761,23070876,03,0,1,0,0,0,0,0,0,0,0,0,145251,345480,.5795803070068359,184443,.0006608963012695,3368457,.583404541015625,353965,-.1361198425292969,2071,.2499361038208008,2879085,.0660896301269531,59614,2.74528694152832,2326186,1475924,.4743595123291016,17531,-2.803818702697754,12435,.4006519317626953,41798,-.3476676940917969,60630,1.361308097839356,125700,-.4004936218261719,3066793,.038325309753418,1644074,.0867500305175781,32857,1.069577217102051,4447616,.1038646697998047,158833,1.022839546203613,6316612,.1039848327636719,45796808,.4796600341796875,34245,.4843149185180664,34987,1.274331092834473,49725,.6807365417480469,52870,.005101203918457,41833704,-.0250186920166016,828986,.6000223159790039,10387380,.2773170471191406,107995,2424192,.2426223754882813,118714232,.0667648315429688,2064000,5908638,.3567085266113281,1231988,-.2561502456665039,147930,.100886344909668,1060265,265744,.2584123611450195,23877678,.0312576293945313,5298103,.0503139495849609,37760,-.2243509292602539,1095841,-.1728429794311523,130690,1.447490692138672,486556,1.351760864257813,2512560,.0654878616333008,646834,.0237617492675781,318908,2.087665557861328,248613,1.349231719970703,13735390,.6233005523681641,502575,1.45786190032959,matched (3),24233896,.92614591,1050768,1867530
201204,901920,627,4761,19400298,04,0,0,1,0,0,0,0,0,0,0,0,110640,276106,-.2241506576538086,169985,-.081629753112793,2682243,-.2278013229370117,408571,.1434669494628906,1483,-.3339648246765137,2466638,-.1546163558959961,35313,-.5236387252807617,2308899,635081,-.843287467956543,3093,-1.734828948974609,15638,.2291889190673828,40339,-.0355300903320313,13060,-1.535235404968262,199699,.4629135131835938,3631601,.169041633605957,1478232,-.1063308715820313,10218,-1.168014526367188,4472173,.0055065155029297,82952,-.6495914459228516,7502551,.1720600128173828,36548916,-.2255630493164063,23509,-.3761568069458008,8238,-1.446219444274902,23141,-.7649021148681641,56819,.0720348358154297,39811588,-.0495452880859375,358537,-.8381710052490234,11199515,.0752792358398438,276744,1964955,-.2100286483764648,109284832,-.0827617645263672,1342000,4400101,-.2947874069213867,1197733,-.0281982421875,112417,-.2745237350463867,838433,92436,-1.05601692199707,20821864,-.1369400024414063,5404957,.0199670791625977,14839,-.9339914321899414,929369,-.1647720336914063,1970878,2.713406562805176,322342,-.411738395690918,2057563,-.1997795104980469,572104,-.1227684020996094,95763,-1.20302677154541,337726,.3063373565673828,7512277,-.6034364700317383,465000,-.0777082443237305,matched (3),19788722,.92614591,659657.31,1678899.3
201205,901920,628,4761,24178512,05,0,0,0,1,0,0,0,0,0,0,0,172882,391237,.3485288619995117,334855,.6779870986938477,3564343,.2843265533447266,568426,.3302059173583984,1501,.0120644569396973,2418451,-.0197286605834961,96771,1.008095741271973,2491775,1305514,.7206001281738281,34466,2.410831451416016,11738,-.2868728637695313,50735,.2292976379394531,21822,.5133647918701172,474743,.865962028503418,3643425,.0032501220703125,1751774,.1697826385498047,46292,1.510818481445313,4166436,-.0708131790161133,118368,.3555364608764648,4112802,-.6011381149291992,50252564,.3184108734130859,20741,-.1252708435058594,28427,1.238581657409668,61129,.9713802337646484,70863,.2208776473999023,43657004,.0922069549560547,436886,.1976404190063477,11471014,.0239524841308594,317283,2311164,.1622819900512695,119860656,.0923728942871094,1850000,6072401,.3221263885498047,1858685,.4394388198852539,117966,.0481815338134766,2724198,412667,1.496124267578125,21792508,.045562744140625,7822540,.3696928024291992,35367,.8685207366943359,1182957,.241267204284668,603628,-1.183276176452637,687831,.757929801940918,2535701,.2089471817016602,783729,.3147420883178711,122186,.2436685562133789,293886,-.139042854309082,11029182,.3840055465698242,938751,.7025136947631836,matched (3),25146118,.92614591,851890.19,1763312.8
201206,901920,629,4761,20845622,06,0,0,0,0,1,0,0,0,0,0,0,95561,320831,-.1983985900878906,95339,-1.256258010864258,5873433,.4994592666625977,482961,-.1629352569580078,66237,3.787107467651367,2585805,.0669097900390625,16184,-1.788324356079102,1385837,1207187,-.0783042907714844,19428,-.5732574462890625,7554,-.4407539367675781,93385,.6101140975952148,10836,-.7000446319580078,117537,-1.396020889282227,3417450,-.0640296936035156,1705339,-.0268650054931641,21454,-.7690582275390625,4144686,-.0052337646484375,77411,-.4246692657470703,4579105,.1073989868164063,46683488,-.0736713409423828,144194,1.939046859741211,36546,.2512321472167969,27343,-.8045253753662109,54350,-.2653036117553711,42883240,-.01788330078125,301983,-.3693017959594727,11977312,.0431919097900391,472838,2387218,.0323772430419922,126881784,.0569248199462891,1365000,4016995,-.4132204055786133,1431878,-.2608823776245117,59423,-.6857156753540039,1737168,210921,-.6711568832397461,21302442,-.0227451324462891,5945143,-.2744340896606445,23587,-.4050836563110352,1386353,.1586589813232422,142396,-1.444346427917481,243402,-1.038828849792481,2439514,-.038670539855957,775386,-.0107021331787109,118262,-.0326423645019531,372157,.2361240386962891,9251215,-.1757888793945313,373864,-.920659065246582,matched (3),21282918,.92614591,545910.81,1637551.1
201207,901920,630,4761,24358676,07,0,0,0,0,0,1,0,0,0,0,0,156793,408807,.2423286437988281,133124,.3338413238525391,1860758,-1.149455070495606,422692,-.1332921981811523,85053,.250035285949707,3573293,.3234500885009766,23717,.3821687698364258,1717180,2307855,.6480255126953125,9655,-.6992397308349609,4347,-.5525913238525391,92829,-.0059709548950195,27995,.9491519927978516,146396,.2195625305175781,3504275,.0250892639160156,1684922,-.0120449066162109,36678,.5362663269042969,4316924,.040715217590332,96897,.2245197296142578,5264824,.1395444869995117,19883824,-.8534832000732422,95514,-.4118871688842773,45713,.223811149597168,44725,.4920721054077148,76846,.3463582992553711,41687220,-.0282859802246094,411701,.3099269866943359,12620212,.0522861480712891,325923,1894463,-.2311935424804688,129249728,.0184917449951172,1917000,5597501,.3317861557006836,2184291,.4223041534423828,137188,.8366708755493164,1684308,218651,.0359926223754883,18186696,-.1581306457519531,4887375,-.1959190368652344,109016,1.53079891204834,797023,-.5535478591918945,41802,-1.225667953491211,522054,.763056755065918,1953647,-.2221012115478516,713084,-.0837621688842773,129475,.0905857086181641,395418,.0606279373168945,9878584,.06561279296875,487441,.2652778625488281,matched (3),24724438,.92614591,826581.44,1751225.8
201208,901920,631,4761,23351092,08,0,0,0,0,0,0,1,0,0,0,0,140864,452917,.1024656295776367,303739,.8248882293701172,1623411,-.1364545822143555,310819,-.3074331283569336,82676,-.0283451080322266,3283656,-.0845298767089844,450,-3.964699268341065,1483027,2143861,-.0737094879150391,27925,1.062047004699707,1741,-.9150261878967285,12083,-2.038959503173828,17301,-.48126220703125,192924,.2759809494018555,3123418,-.115056037902832,51002,-3.49760913848877,45707,.2200746536254883,800722,-1.684783935546875,63765,-.4184446334838867,4207035,-.2242898941040039,25069182,.2317314147949219,50903,-.6293506622314453,22698,-.7001056671142578,18423,-.8869333267211914,50925,-.4114494323730469,38399428,-.0821533203125,256043,-.4749526977539063,12398000,-.0177650451660156,314998,1439504,-.2746362686157227,132329472,.0235481262207031,1281000,4346373,-.2529783248901367,1340628,-.4881534576416016,137194,.0000438690185547,763232,197021,-.1041660308837891,20610970,.1251316070556641,7205546,.3881950378417969,63594,-.538975715637207,317936,-.9190340042114258,9895,-1.440914154052734,116772,-1.49754810333252,1602874,-.1978998184204102,638898,-.1098537445068359,79338,-.4897708892822266,326063,-.1928529739379883,9304266,-.0598945617675781,510235,.0457019805908203,matched (3),23301014,.92614591,855841.5,1765225.1
201209,901920,632,4761,24111556,09,0,0,0,0,0,0,0,1,0,0,0,196799,559205,.2108068466186523,250372,-.1932210922241211,3493985,.7665128707885742,452566,.3757228851318359,187122,.8168315887451172,6254807,.6443929672241211,13689,3.415100574493408,2651068,1237230,-.5497341156005859,64914,.8435401916503906,19526,2.417287349700928,21170,.5607852935791016,16748,-.0324850082397461,100703,-.650120735168457,2592453,-.1863231658935547,1627232,3.462770462036133,17520,-.9589090347290039,3574025,1.495933532714844,127011,.6890697479248047,5675133,.2993354797363281,17221350,-.37548828125,122098,.8749027252197266,29114,.2489423751831055,52562,1.048394203186035,59811,.1608362197875977,41035604,.0663986206054688,439805,.5409860610961914,12517267,.0095729827880859,200306,1766717,.2048244476318359,123489688,-.0691375732421875,880000,6243028,.3621234893798828,1361853,.0157089233398438,117370,-.1560649871826172,55709,56710,-1.245360374450684,26334686,.2450637817382813,5221484,-.3220691680908203,92691,.3767528533935547,1229676,1.352656364440918,12625,.2436494827270508,170570,.3789224624633789,2004581,.2236366271972656,612200,-.0426864624023438,85222,.0715427398681641,212161,-.4297456741333008,12959642,.3313655853271484,633815,.2168855667114258,matched (3),23506216,.92614591,813469.94,1745075.5
201210,901920,633,4761,24870494,10,0,0,0,0,0,0,0,0,1,0,0,246000,555353,-.0069122314453125,154050,-.4856710433959961,4682211,.2927274703979492,623055,.3197011947631836,101527,-.6114358901977539,3767312,-.506988525390625,8473,-.4797086715698242,2488246,2388388,.6577444076538086,10185,-1.852147102355957,26179,.2932109832763672,26753,.2340612411499023,25375,.4154853820800781,146854,.377263069152832,3521828,.3063755035400391,2080257,.2456111907958984,34553,.6791515350341797,4578507,.2476806640625,101604,-.2231912612915039,6271852,.0999784469604492,30057992,.5569782257080078,172288,.3443431854248047,30768,.0552558898925781,61794,.1618127822875977,76447,.2454080581665039,45760976,.1089916229248047,444860,.0114288330078125,21488432,.5404071807861328,488440,2136973,.1902666091918945,133316480,.076568603515625,2135000,6886497,.0980978012084961,2679834,.6769084930419922,170907,.375788688659668,0,185800,1.186720848083496,24978804,-.0528583526611328,7686783,.3867206573486328,50832,-.6007452011108398,1420510,.1442651748657227,92699,1.993678092956543,255652,.4046716690063477,1854698,-.0777130126953125,690813,.1208105087280273,97012,.1295747756958008,166651,-.2414436340332031,14585462,.1181850433349609,718396,.1252641677856445,matched (3),22943606,.92614591,876578.25,1775371.6
201211,901920,634,4761,22388464,11,0,0,0,0,0,0,0,0,0,1,0,253802,486360,-.1326541900634766,138913,-.103428840637207,2886288,-.4837989807128906,277394,-.8091955184936523,36575,-1.020959854125977,3484033,-.0781717300415039,8915,.0508508682250977,2261732,1593255,-.4048395156860352,3669,-1.020997047424316,44531,.5312271118164063,27352,.0221433639526367,8354,-1.111023902893066,166871,.1277828216552734,2458289,-.3595142364501953,1743650,-.1765108108520508,31767,-.0840663909912109,4825343,.0525093078613281,165701,.4891023635864258,4499062,-.3322029113769531,39635744,.2766017913818359,62779,-1.009547233581543,25369,-.1929473876953125,23804,-.9539527893066406,44910,-.5319375991821289,38843448,-.1638927459716797,1071858,.8793888092041016,19323982,-.1061687469482422,443321,1716592,-.2190494537353516,109610672,-.1957912445068359,1019000,5773983,-.1762008666992188,1619549,-.5036077499389648,78148,-.7825155258178711,389727,159846,-.1504602432250977,31505696,.2321395874023438,6576664,-.1559743881225586,81509,.4721870422363281,619580,-.8297300338745117,54699,-.5275125503540039,1038085,1.401315689086914,1563259,-.1709489822387695,747622,.0790281295776367,15571,-1.829423904418945,151803,-.093317985534668,11710656,-.2195243835449219,560224,-.2486848831176758,matched (3),20800308,.92614591,927590.44,1801104.9
201212,901920,635,4761,27384746,12,0,0,0,0,0,0,0,0,0,0,1,115711,376548,-.2559041976928711,161611,.1513442993164063,4959550,.5413436889648438,440974,.4635467529296875,13317,-1.010323524475098,2556377,-.3095989227294922,9850,.099736213684082,2139404,503214,-1.152519226074219,28169,2.038303375244141,109060,.8957128524780273,28285,.0335416793823242,18426,.7910223007202148,113287,-.3872966766357422,2609011,.0595054626464844,1511281,-.1430234909057617,38485,.1918401718139648,4478710,-.0745468139648438,87789,-.635249137878418,5410279,.1844310760498047,28997380,-.3125247955322266,226290,1.282196998596191,199576,2.062666893005371,25624,.0736751556396484,50374,.1148147583007813,42638288,.0932140350341797,1205127,.1171913146972656,17832788,-.0803089141845703,241809,2050717,.1778488159179688,121175568,.1003055572509766,1583000,10297929,.5785808563232422,1617914,-.0010099411010742,158869,.7094755172729492,1651018,391404,.8955297470092773,32877892,.042633056640625,7919154,.1857566833496094,112365,.3210391998291016,1078003,.5538244247436523,88901,.4856786727905273,629592,-.50006103515625,1426786,-.0913486480712891,878744,.1615962982177734,89193,1.745391845703125,562398,1.309626579284668,20054458,.5379524230957031,307196,-.6008501052856445,matched (3),25506670,.92614591,705374.31,1697382.6
201301,901920,636,4761,25226492,01,0,0,0,0,0,0,0,0,0,0,0,71941,331513,-.1273784637451172,358644,.7971382141113281,4815733,-.0294265747070313,388304,-.127197265625,978,-2.611287117004395,2907733,.1287822723388672,5287,-.6222200393676758,1380482,635480,.2333650588989258,14347,-.6746816635131836,131460,.1868047714233398,20766,-.3090143203735352,2151,-2.147830009460449,145917,.25311279296875,2265908,-.140995979309082,1161357,-.2633686065673828,38178,-.0080089569091797,4659840,.0396451950073242,77160,-.1290550231933594,4559485,-.1710910797119141,21792520,-.2856388092041016,91318,-.9074697494506836,47068,-1.444601058959961,19947,-.2504501342773438,43037,-.1574153900146484,32631728,-.2674674987792969,505275,-.869236946105957,10671370,-.5134735107421875,122803,1806985,-.1265296936035156,109780632,-.0987567901611328,1259000,6090665,-.5251855850219727,2328424,.3640537261962891,244727,.4320640563964844,706594,65148,-1.793078422546387,21808704,-.410491943359375,7317982,-.0789499282836914,39504,-1.045351028442383,780978,-.3223190307617188,23702,-1.321964263916016,1129619,.584564208984375,1978876,.3271045684814453,572310,-.4288129806518555,45573,-.6714868545532227,124590,-1.507182121276856,11593387,-.5480175018310547,129991,-.860020637512207,matched (3),25490688,.92614591,755415.75,1718780.9
201302,901920,637,4761,27288276,02,1,0,0,0,0,0,0,0,0,0,0,95437,392335,.1684494018554688,121624,-1.081396102905273,2962556,-.4858360290527344,425263,.0909194946289063,2018,.7243528366088867,2753076,-.0546550750732422,14074,.9790773391723633,872569,1799039,1.040627479553223,92598,1.864727020263672,28906,-1.514653205871582,57875,1.024968147277832,18761,2.165847778320313,177130,.1938467025756836,3231058,.3548345565795898,1550679,.2891044616699219,12169,-1.143367767333984,4331993,-.0729532241821289,80327,.0402250289916992,6617060,.3724422454833984,16244412,-.2938175201416016,48285,-.6372270584106445,63537,.3000288009643555,39287,.6778144836425781,54200,.230621337890625,35661224,.0887775421142578,406775,-.2168426513671875,10332244,-.0322952270507813,136319,2540573,.3407297134399414,131396096,.1797332763671875,2784000,6720757,.0984439849853516,1577057,-.3896303176879883,144598,-.5261859893798828,1549129,171125,.9657325744628906,24370076,.1110477447509766,6816290,-.071019172668457,39568,.0016193389892578,1789373,.8290739059448242,847454,3.576677322387695,402766,-1.031280517578125,2174110,.094090461730957,519557,-.0967035293579102,79196,.5526103973388672,72958,-.5351438522338867,15276668,.2758922576904297,295943,.8227014541625977,matched (3),25138064,.92614591,968270.94,1822389.5
201303,901920,638,4761,19519888,03,0,1,0,0,0,0,0,0,0,0,0,80740,357328,-.0934619903564453,273080,.8088302612304688,1608264,-.6108970642089844,221277,-.6532926559448242,962,-.7408480644226074,2535590,-.0822916030883789,2507,-1.725241661071777,1059839,1599343,-.1176595687866211,7099,-2.568313598632813,9718,-1.090069770812988,16900,-1.230971336364746,11745,-.468353271484375,80445,-.7893104553222656,2405542,-.2950344085693359,1314797,-.1650114059448242,6123,-.6868391036987305,3732440,-.1489648818969727,51209,-.450190544128418,5136933,-.2531948089599609,26055322,.47247314453125,50449,.0438423156738281,43650,-.3754186630249023,37420,-.0486879348754883,33998,-.4663791656494141,33141578,-.0732746124267578,367699,-.1009960174560547,9091630,-.1279144287109375,270927,1945032,-.2671108245849609,113192320,-.1491279602050781,1447000,5551679,-.19110107421875,1334783,-.1667919158935547,82621,-.5596933364868164,742033,232044,.3045320510864258,25563788,.047821044921875,5186478,-.2732610702514648,26701,-.3933200836181641,1121181,-.4674825668334961,258988,-1.185455322265625,1264597,1.144153594970703,2090056,-.0394287109375,772051,.3960733413696289,36196,-.7829771041870117,147444,.7035646438598633,9819435,-.4419631958007813,470247,.4630908966064453,matched (3),17967280,.92614591,936799.63,1805865
201304,901920,639,4761,26440662,04,0,0,1,0,0,0,0,0,0,0,0,195102,394573,.0991497039794922,179476,-.4197235107421875,2176779,.3026914596557617,367557,.5074625015258789,7112,2.000524044036865,3279114,.2571468353271484,5001,.6905508041381836,1641213,279280,-1.745133399963379,33138,1.540726661682129,24190,.9119596481323242,23883,.3458528518676758,35647,1.110238075256348,48249,-.5111989974975586,3212826,.2893753051757813,1756387,.2895774841308594,35872,1.767904281616211,3827999,.0252799987792969,92979,.5964584350585938,7012702,.3112659454345703,39236560,.4093856811523438,97232,.6561365127563477,119282,1.005287170410156,37561,.0037612915039063,40920,.1853170394897461,37134676,.1137619018554688,484933,.2767467498779297,12719119,.3357524871826172,310665,3791021,.6673564910888672,117180792,.0346298217773438,1343000,6613721,.1750459671020508,1891568,.348637580871582,132803,.4746026992797852,1626801,254614,.0928220748901367,20582472,-.2167377471923828,7424154,.3586845397949219,37621,.3428611755371094,1330587,.1712369918823242,587327,.8187999725341797,223755,-1.73195743560791,2098707,.0041313171386719,678467,-.1292142868041992,114184,1.148861885070801,254002,.5438928604125977,11705193,.1756687164306641,589716,.2263832092285156,matched (3),27946328,.92614591,779804.81,1729638.9
201305,901920,640,4761,28977932,05,0,0,0,1,0,0,0,0,0,0,0,206050,223438,-.5686702728271484,282151,.4524011611938477,2855508,.2714033126831055,397096,.0773000717163086,10707,.4091148376464844,3604621,.0946426391601563,40907,2.101663589477539,1801243,961587,1.236370086669922,10879,-1.113845825195313,25177,.0399913787841797,54244,.8203258514404297,13544,-.9677219390869141,84454,.5598325729370117,3415580,.0611963272094727,1693429,-.036503791809082,55301,.4328346252441406,4091637,.0666027069091797,98578,.0584745407104492,7143371,.0184621810913086,17433242,-.8112297058105469,1624123,2.815624237060547,42405,-1.034224510192871,57891,.4325952529907227,52203,.2435207366943359,41672432,.1152896881103516,726596,.4043598175048828,17309608,.3081550598144531,307166,2506858,-.413604736328125,113990384,-.0276050567626953,1956000,6336114,-.0428800582885742,2575420,.3086061477661133,139616,.0500288009643555,1553338,167565,-.4183778762817383,26369168,.2477550506591797,8585599,.1453475952148438,87907,.8487176895141602,1681242,.233912467956543,1885764,1.166506767272949,6072854,3.301032066345215,2552430,.1957244873046875,686520,.0117988586425781,150510,.2762184143066406,390285,.4295358657836914,16494489,.3429927825927734,607595,.0298671722412109,matched (3),27856988,.92614591,903184.38,1788657.9
