period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c428,growth1058c428,Y1383c344,Y1600c208,growth1600c208,Y1686c752,growth1686c752,Y1806c703,growth1806c703,Y1906c208,growth1906c208,Y1924c208,growth1924c208,Y1967c208,Y2073c124,growth2073c124,Y2093c268,growth2093c268,Y2361c752,growth2361c752,Y2364c752,growth2364c752,Y2380c484,growth2380c484,Y2404c554,Y2452c152,growth2452c152,Y2467c124,growth2467c124,Y2481c752,growth2481c752,Y2674c218,Y2764c484,growth2764c484,Y2795c208,growth2795c208,Y2816c344,Y2831c124,growth2831c124,Y2925c152,growth2925c152,Y2962c372,growth2962c372,Y3038c152,growth3038c152,Y3150c757,growth3150c757,Y3176c752,Y3238c484,growth3238c484,Y3291c372,growth3291c372,Y343c208,Y3465c32,Y3570c705,growth3570c705,Y3762c484,growth3762c484,Y3768c152,growth3768c152,Y3925c826,growth3925c826,Y3975c152,growth3975c152,Y4082c36,Y4163c32,Y4272c36,Y4391c428,growth4391c428,Y4514c348,growth4514c348,Y4584c376,Y4607c152,growth4607c152,Y4706c208,growth4706c208,Y4754c152,growth4754c152,Y4918c152,growth4918c152,Y4924c484,growth4924c484,Y573c757,growth573c757,Y664c124,growth664c124,Y873c124,growth873c124,_merge,x,r2,s,sf
201112,722300,623,3348,2161715,12,0,0,0,0,0,0,0,0,0,0,1,3176,-.6804733276367188,5903952,24882,-2.311806678771973,4290358,-.2980527877807617,567382,-.5152912139892578,913371,-.098658561706543,885352,-.1089715957641602,142399,1084623,-.3533563613891602,200654,-.2542963027954102,302998,-.0467796325683594,65763,-1.149540901184082,164041,-.4290943145751953,838,139811,-.6510229110717773,121358,-.4659490585327148,371753,-.1424837112426758,2280,7007048,-.0074567794799805,1367453,-.517512321472168,2061131,12327709,.1502647399902344,1582690,-.3292112350463867,63844,.4711446762084961,266943,-.2357950210571289,103156,-.3862161636352539,1405409,2493420,.0436086654663086,7986,-1.600179672241211,976788,199188,9651,-.8274745941162109,357669,-.5435123443603516,267228,1.041536331176758,1431053,.0446462631225586,77423,-.229583740234375,889117,912252,4266576,4877282,-.1292304992675781,24938924,-.6843490600585938,6482000,3305492,.0187149047851563,312619,-.1852607727050781,464409,-.3234596252441406,135185,-1.209806442260742,5929075,.4643936157226563,776040,-.2466602325439453,72982,-1.569463729858398,329343,-.0608139038085938,matched (3),1956324.9,.87073952,121951.23,265998.22
201201,722300,624,3348,2286771,01,0,0,0,0,0,0,0,0,0,0,0,71165,3.109378814697266,7465524,154086,1.823366165161133,4906404,.1341705322265625,766625,.3009653091430664,1020824,.1112232208251953,1348585,.4208259582519531,184864,1872973,.546295166015625,194795,-.0296344757080078,283497,-.0665254592895508,151569,.8349828720092773,358624,.7821578979492188,31084,244571,.5592136383056641,127883,.0523710250854492,545365,.3832254409790039,0,7037526,.0043401718139648,1900687,.3292646408081055,2327348,15807990,.2486667633056641,2525595,.467350959777832,105889,.5059490203857422,444560,.5100498199462891,212017,.720423698425293,1957211,2392840,-.0411748886108398,11265,.3440113067626953,1063953,198153,40126,1.424962997436523,504518,.3439960479736328,253424,-.0530376434326172,4812204,1.21274471282959,100619,.2620573043823242,1012809,1066662,4358042,4606859,-.057042121887207,36735504,.3873138427734375,8925000,3825192,.1460227966308594,313462,.0026931762695313,506425,.0866107940673828,78434,-.5443868637084961,6450971,.0843620300292969,921697,.1720123291015625,365616,1.611370086669922,379731,.1423635482788086,matched (3),2279146,.87073952,123726.13,266816.59
201202,722300,625,3348,2285300,02,1,0,0,0,0,0,0,0,0,0,0,29545,-.8790864944458008,11899566,94922,-.4844551086425781,6488012,.2794151306152344,691111,-.1036977767944336,1105632,.0798072814941406,796270,-.5268735885620117,10883,975559,-.6522722244262695,254757,.2683629989624023,252565,-.1155328750610352,112100,-.3016490936279297,315241,-.128936767578125,29362,35931,-1.917904853820801,40743,-1.143832206726074,391245,-.3321208953857422,550,9084633,.2553272247314453,1189155,-.4689722061157227,1547078,14170925,-.1093235015869141,2811610,.1072807312011719,36851,-1.055508613586426,278715,-.4668951034545898,159673,-.2835378646850586,1709109,2374027,-.0078926086425781,91129,2.090575218200684,952750,154243,47672,.1723194122314453,674308,.2900829315185547,104387,-.8869590759277344,2412285,-.6905803680419922,43825,-.8311367034912109,234866,371489,3960079,3979257,-.1464509963989258,32186198,-.1322059631347656,5956000,3025546,-.2345170974731445,615762,.6751823425292969,324166,-.4461212158203125,241743,1.125617980957031,5976198,-.0764455795288086,1055932,.1359624862670898,142794,-.9401798248291016,301522,-.2306203842163086,matched (3),2219503.3,.87073952,138578.98,274020.22
201203,722300,626,3348,1484187,03,0,1,0,0,0,0,0,0,0,0,0,6695,-1.484553337097168,7109027,22851,-1.424060821533203,5528856,-.1599750518798828,1104459,.46881103515625,866738,-.2434358596801758,595061,-.2912740707397461,101238,797845,-.2010965347290039,192324,-.2811288833618164,356876,.3457202911376953,1795,-4.134386539459229,101029,-1.137929916381836,1335,157734,1.47930908203125,28389,-.3612813949584961,234846,-.5104045867919922,28,7655974,-.1710977554321289,1109465,-.0693645477294922,774086,10362123,-.3130359649658203,640829,-1.478750228881836,84197,.8262767791748047,273841,-.0176420211791992,144541,-.0995655059814453,1458262,2324048,-.0212774276733398,26615,-1.230801582336426,1590562,379692,15184,-1.144102096557617,438743,-.4297733306884766,58895,-.5723485946655273,1386808,-.5535697937011719,700429,2.771488189697266,132259,938812,3737803,3431260,-.148167610168457,26245304,-.2040500640869141,5129000,2582052,-.1585063934326172,288336,-.7587347030639648,262993,-.2091283798217773,171386,-.3439569473266602,5098894,-.1587610244750977,918289,-.1396665573120117,133312,-.0687112808227539,481715,.4685096740722656,matched (3),1302200.5,.87073952,151613.94,280837.56
201204,722300,627,3348,3086745,04,0,0,1,0,0,0,0,0,0,0,0,26247,1.366190910339356,8425503,143532,1.837563514709473,3817888,-.3702840805053711,634048,-.5549869537353516,894555,.0315895080566406,1790243,1.101442337036133,136332,2132200,.9829959869384766,304281,.4587697982788086,334631,-.0643596649169922,58900,3.490836620330811,295465,1.073143005371094,7277,210461,.2883901596069336,123070,1.466751098632813,269531,.1377534866333008,3011,8490080,.1034116744995117,1081627,-.0254116058349609,2026180,10844881,.0455360412597656,1701916,.9767475128173828,109337,.2612752914428711,391244,.3567838668823242,207920,.3635902404785156,2187485,2301289,-.0098409652709961,7463,-1.271516799926758,1266921,192990,32869,.7722873687744141,500770,.1322336196899414,430603,1.989429473876953,4582965,1.195341110229492,416272,-.5203533172607422,296346,219840,4131764,3977240,.1476602554321289,28487728,.0819854736328125,6081000,3474930,.2969894409179688,348385,.1891822814941406,343881,.2681684494018555,449661,.9645757675170898,3225237,-.4580173492431641,926666,.0090808868408203,206679,.4384746551513672,415059,-.1489315032958984,matched (3),3118072.8,.87073952,145420.78,277543.06
201205,722300,628,3348,2946402,05,0,0,0,1,0,0,0,0,0,0,0,22088,-.1725177764892578,7092236,101724,-.344294548034668,5938943,.4418344497680664,1135672,.582855224609375,1087257,.1950874328613281,551960,-1.176630973815918,119257,1334160,-.4688529968261719,157495,-.6585578918457031,334522,-.0003261566162109,219434,1.315210342407227,151176,-.6701059341430664,10089,65177,-1.17219352722168,113982,-.0767126083374023,307665,.1323280334472656,34,9484027,.1107101440429688,1131558,.0451288223266602,1500994,9780358,-.1033172607421875,1403433,-.1928329467773438,90243,-.1919288635253906,1923769,1.592710494995117,152111,-.3125429153442383,1500226,3329789,.3694391250610352,52501,1.950874328613281,990099,225960,10899,-1.10385799407959,772782,.4338502883911133,240783,-.5812902450561523,2504073,-.6044273376464844,155296,-.9860067367553711,198512,197859,4371922,4420786,.1057300567626953,31159772,.0896549224853516,5184000,3017542,-.1411314010620117,239998,-.3726778030395508,643626,.6268224716186523,595653,.2811641693115234,3379071,.0465946197509766,914627,-.0130767822265625,434660,.7433977127075195,399991,-.0369787216186523,matched (3),2968450.8,.87073952,194906.05,306384.25
201206,722300,629,3348,2538443,06,0,0,0,0,1,0,0,0,0,0,0,2183,-2.314333915710449,10438559,17662,-1.750847816467285,1994828,-1.090973854064941,1084772,-.0458545684814453,1014130,-.0696277618408203,648934,.1618556976318359,84751,2861640,.7630929946899414,49529,-1.156835556030273,285543,-.1583099365234375,200103,-.092219352722168,195231,.2557392120361328,4384,288710,1.488316535949707,90415,-.2316303253173828,279217,-.0970220565795898,5048,9022842,-.0498485565185547,1081019,-.0456914901733398,2623745,10635582,.0838298797607422,1008454,-.3305034637451172,55726,-.4820594787597656,487386,-1.37298583984375,213181,.3375310897827148,2849239,2581546,-.2545204162597656,39471,-.2852659225463867,1021408,222968,7784,-.3366012573242188,558312,-.3250789642333984,165287,-.3762121200561523,4642195,.6172685623168945,350241,.813288688659668,262161,662160,4745937,4405321,-.003504753112793,28624766,-.0848560333251953,7718000,2741490,-.0959415435791016,334782,.3328495025634766,683990,.0608253479003906,341487,-.5563488006591797,3358559,-.0060892105102539,767138,-.1758499145507813,137962,-1.147585868835449,362260,-.0990800857543945,matched (3),2397278.3,.87073952,128936.63,269272.34
201207,722300,630,3348,2127537,07,0,0,0,0,0,1,0,0,0,0,0,21603,2.292131423950195,8054142,93309,1.664501190185547,4444671,.8011484146118164,955732,-.1266469955444336,913942,-.1040191650390625,461768,-.3402681350708008,77438,4671866,.4901638031005859,45139,-.0928115844726563,153931,-.6178884506225586,60388,-1.198041915893555,325600,.5114860534667969,23642,147197,-.6736507415771484,26589,-1.223913192749023,145860,-.6493415832519531,1880,8750207,-.0306825637817383,1383608,.246790885925293,1439972,12675556,.1754703521728516,1382873,.3157453536987305,55252,-.0085420608520508,470633,-.0349769592285156,77989,-1.005573272705078,1375329,2639606,.0222415924072266,18723,-.7458133697509766,1303148,167405,24521,1.147459983825684,572939,.0258607864379883,99243,-.5101127624511719,1707010,-1.000443458557129,60947,-1.748616218566895,85599,531010,5371569,3653973,-.1869983673095703,31556638,.0975112915039063,7150000,3856353,.3412208557128906,189677,-.5681571960449219,436945,-.4481363296508789,347780,.0182600021362305,3742745,.1083078384399414,722310,-.0602121353149414,440770,1.161544799804688,466597,.2531032562255859,matched (3),1795275.6,.87073952,148794.58,279325.56
201208,722300,631,3348,2723800,08,0,0,0,0,0,0,1,0,0,0,0,11130,-.6631879806518555,7350668,95468,.0228738784790039,3619002,-.2055082321166992,939922,-.0166807174682617,891647,-.0246963500976563,583556,.2340774536132813,188356,9927957,.7537956237792969,352278,2.05467414855957,297092,.6575374603271484,143877,.8681678771972656,280610,-.1487045288085938,9928,192872,.2702541351318359,5235,-1.625130653381348,488572,1.208839416503906,24752,8749846,-.0000410079956055,1679828,.1939964294433594,1877188,629778,-3.002063751220703,1591874,.1407480239868164,59076,.066920280456543,461254,-.0201301574707031,208142,.9816522598266602,1975977,2549795,-.0346164703369141,20883,.1091823577880859,1658475,801511,28598,.1538066864013672,545719,-.0486745834350586,78953,-.2287178039550781,2020835,.168766975402832,191651,1.145670890808106,234922,1554142,5771649,6969859,.6457805633544922,33702568,.0657901763916016,4860000,4334195,.1168136596679688,169049,-.1151342391967773,505317,.1453790664672852,468872,.2987604141235352,4192020,.1133632659912109,1046164,.3704309463500977,1117082,.9299516677856445,25249,-2.916679382324219,matched (3),2556811,.87073952,185012.05,300187.28
201209,722300,632,3348,2206335,09,0,0,0,0,0,0,0,1,0,0,0,3040,-1.297785758972168,11899866,161597,.5263147354125977,4501924,.2183065414428711,1312687,.3340339660644531,926075,.0378847122192383,567486,-.0279245376586914,137182,4139766,-.8747148513793945,522069,.3933792114257813,290255,-.0232820510864258,140615,-.0229330062866211,258247,-.0830488204956055,39937,169221,-.1308212280273438,101343,2.963144302368164,298625,-.4922981262207031,4171,8537709,-.0245437622070313,1795491,.0665874481201172,1560099,8454802,2.597122192382813,1465415,-.0827732086181641,325389,1.706196784973145,253748,-.5976076126098633,123084,-.5253534317016602,1212859,2283180,-.1104440689086914,12282,-.5308008193969727,1115970,131148,11856,-.8805027008056641,567594,.039301872253418,70767,-.1094608306884766,1967565,-.0267133712768555,248152,.2583656311035156,165030,857157,5299899,5563036,-.2254514694213867,22114132,-.421356201171875,3999000,2952376,-.3839254379272461,251338,.3966102600097656,440795,-.1366062164306641,427803,-.0916671752929688,2793369,-.4059343338012695,775598,-.299250602722168,225941,-1.598200798034668,504040,2.993869781494141,matched (3),2207173,.87073952,115891.48,263275.09
201210,722300,633,3348,1856980,10,0,0,0,0,0,0,0,0,1,0,0,1758,-.5476813316345215,11080716,37651,-1.456746101379395,3725212,-.1893806457519531,1248327,-.0502719879150391,833164,-.1057243347167969,1363295,.8764438629150391,60160,4723690,.1319513320922852,231358,-.8138332366943359,283534,-.0234279632568359,181065,.2528305053710938,180818,-.3564252853393555,2092,267100,.4564180374145508,150923,.398259162902832,975398,1.183656692504883,2991,8570937,.0038843154907227,1534837,-.1568546295166016,1451222,9223456,.0870151519775391,1301226,-.1188316345214844,26549,-2.50602912902832,316141,.2198467254638672,171626,.3324508666992188,1496862,2446465,.0690746307373047,47153,1.345263481140137,902770,1091265,144384,2.499642372131348,430299,-.2769260406494141,157742,.8015680313110352,1352860,-.3745765686035156,191366,-.2598533630371094,807818,1457426,5753159,6749660,.1933479309082031,20891488,-.0568752288818359,4065000,3503767,.1712284088134766,232001,-.0800571441650391,726599,.4997949600219727,626853,.3820486068725586,3032059,.0819931030273438,943595,.1960620880126953,136320,-.5052690505981445,364367,-.3244943618774414,matched (3),2135595.5,.87073952,133659.5,271565.47
201211,722300,634,3348,1280288,11,0,0,0,0,0,0,0,0,0,1,0,1725,-.0189495086669922,9198545,112155,1.091522216796875,1288265,-1.061827659606934,1053877,-.1693277359008789,791539,-.0512514114379883,728143,-.627161979675293,29055,4625788,-.0209436416625977,227277,-.017796516418457,315081,.1054983139038086,111809,-.4820642471313477,177935,-.0160732269287109,6408,206352,-.2580394744873047,35733,-1.440695762634277,456177,-.7599649429321289,746,8468752,-.011993408203125,1904766,.2159347534179688,1382735,9932494,.0740623474121094,566181,-.832148551940918,53887,.7078971862792969,188499,-.5170955657958984,120053,-.3573846817016602,1530419,2228169,-.0934638977050781,27512,-.5387754440307617,754646,392156,8051,-2.886680603027344,497354,.1448221206665039,93646,-.5214385986328125,944718,-.3590888977050781,158484,-.1885347366333008,703557,337470,4905881,5154277,-.2696647644042969,19640424,-.0617523193359375,3105000,2888241,-.1931915283203125,220026,-.0529956817626953,425277,-.5356340408325195,685906,.0900287628173828,4644054,.4263458251953125,1011991,.0699777603149414,90048,-.4146623611450195,352371,-.0334768295288086,matched (3),1459791.5,.87073952,133843.38,271656.03
201212,722300,635,3348,1784341,12,0,0,0,0,0,0,0,0,0,0,1,62844,3.595427989959717,8115573,13643,-2.106655120849609,3739892,1.065760612487793,609262,-.5479831695556641,887666,.1146163940429688,759051,.0415716171264648,8114,3138833,-.3877954483032227,120887,-.6313133239746094,217965,-.3684959411621094,93242,-.1815938949584961,132733,-.2930784225463867,5205,180442,-.1341743469238281,21951,-.4872617721557617,244551,-.6234569549560547,7876,8770628,.0350255966186523,1984021,.040766716003418,2271086,10720905,.0763835906982422,987055,.555811882019043,50515,-.0646190643310547,284914,.4130945205688477,165668,.3220529556274414,928330,1569543,-.3503952026367188,30792,.1126327514648438,606475,431033,23148,1.056112289428711,398062,-.2226943969726563,361100,1.34963321685791,2159619,.8268003463745117,310579,.6727848052978516,273033,625775,4562681,4212620,-.2017421722412109,16912704,-.1495246887207031,4018000,4044227,.3366432189941406,197580,-.1076021194458008,398931,-.0639524459838867,699940,.0202541351318359,4919299,.0575780868530273,763654,-.281559944152832,190789,.7508249282836914,393909,.1114349365234375,matched (3),2192489.8,.87073952,134051.06,271758.41
201301,722300,636,3348,2246874,01,0,0,0,0,0,0,0,0,0,0,0,9917,-1.846405029296875,11787952,16012,.1601123809814453,6216181,.5080986022949219,893177,.3825368881225586,1108419,.2220945358276367,993783,.2694492340087891,220421,5944371,.6385936737060547,182201,.4102535247802734,247347,.1264581680297852,111730,.1808872222900391,390993,1.080349922180176,7782,464561,.945683479309082,23826,.081965446472168,287415,.161503791809082,32181,8645775,-.014338493347168,1664176,-.1757955551147461,2534158,16889916,.4545211791992188,3343022,1.219904899597168,56022,.1034736633300781,394604,.3256959915161133,197582,.1761674880981445,1477144,2375201,.4142971038818359,103474,1.212064743041992,863162,615119,32910,.3518686294555664,584612,.3843402862548828,395919,.0920543670654297,5955753,1.014425277709961,70511,-1.482669830322266,726105,709009,5092629,4443743,.0534124374389648,21524946,.2411479949951172,7107000,4277742,.0561351776123047,197566,-.0000715255737305,401967,.0075817108154297,775540,.102564811706543,6963182,.3474712371826172,975768,.2451105117797852,269031,.343658447265625,438177,.1065034866333008,matched (3),2487674.5,.87073952,121131.41,265623.34
201302,722300,637,3348,1872206,02,1,0,0,0,0,0,0,0,0,0,0,15411,.440831184387207,10279681,33999,.7529926300048828,6295740,.0127182006835938,664240,-.2961416244506836,1067023,-.0380620956420898,659227,-.4104509353637695,217458,5988198,.0073451995849609,92174,-.681431770324707,280875,.1271171569824219,39564,-1.038165092468262,233424,-.5158329010009766,1227,151947,-1.117561340332031,4476,-1.672048568725586,302070,.0497312545776367,7683,9080454,.0490541458129883,1990638,.1791248321533203,1105534,13895825,-.1951274871826172,1935457,-.5465316772460938,48666,-.1407632827758789,300284,-.2731542587280273,154871,-.243560791015625,1612400,2294286,-.0346603393554688,90245,-.1367921829223633,1063403,461363,27943,-.1636104583740234,562862,-.0379142761230469,225245,-.564021110534668,2437736,-.8932876586914063,659624,2.235901832580566,458815,566959,4461415,4211912,-.0535802841186523,18575316,-.1473789215087891,6137000,3146212,-.3072261810302734,203751,.0308265686035156,305356,-.2748918533325195,647347,-.1806764602661133,6108141,-.1310148239135742,861541,-.1245021820068359,166069,-.4824228286743164,390864,-.1142635345458984,matched (3),2183279.5,.87073952,154342.44,282319.91
201303,722300,638,3348,1380762,03,0,1,0,0,0,0,0,0,0,0,0,1424,-2.381611347198486,12144850,23932,-.3511152267456055,5069989,-.2165346145629883,687288,.0341100692749023,878713,-.1941699981689453,496275,-.2839374542236328,63938,6625870,.101191520690918,99660,.0780858993530273,271468,-.0340652465820313,19568,-.7040243148803711,130794,-.5792331695556641,63368,203640,.2928218841552734,17355,1.355151176452637,271313,-.1073856353759766,4069,11601643,.2450218200683594,1496914,-.2850494384765625,1513465,11266778,-.2097301483154297,1916341,-.0099258422851563,70022,.3638286590576172,133081,-.8137702941894531,150896,-.0260019302368164,46746,2322837,.0123672485351563,71145,-.2378082275390625,808344,173992,7517,-1.312999725341797,306616,-.6074380874633789,124093,-.5961570739746094,1859208,-.2709188461303711,277689,-.865168571472168,197010,320289,4899944,4652838,.0995607376098633,20470568,.0971546173095703,5714000,3116577,-.0094642639160156,194162,-.0482063293457031,580401,.6422414779663086,258518,-.9179172515869141,4734281,-.2547922134399414,856003,-.0064487457275391,116154,-.3574867248535156,358381,-.0867624282836914,matched (3),1593974.9,.87073952,126664.34,268191.72
201304,722300,639,3348,2179771,04,0,0,1,0,0,0,0,0,0,0,0,7764,1.696027278900147,9220942,23499,-.0182580947875977,5880514,.1483049392700195,1087312,.4587106704711914,762445,-.1419277191162109,757222,.4225263595581055,75003,6400051,-.0346755981445313,219382,.7890501022338867,274553,.0113000869750977,140053,1.968125343322754,327290,.9172229766845703,5278,230673,.1246480941772461,46386,.9831171035766602,387458,.3563346862792969,14121,8632245,-.2956418991088867,1156791,-.2577552795410156,1446152,10142532,-.1051216125488281,1066837,-.585719108581543,47208,-.3942461013793945,329403,.9063234329223633,145473,-.0366001129150391,917592,2964478,.2439117431640625,38090,-.6247682571411133,1308868,612721,20091,.9831056594848633,507512,.5039243698120117,321403,.951664924621582,1976342,.0610971450805664,275288,-.0086841583251953,315026,382968,4512197,4807688,.0327386856079102,21414336,.0450725555419922,7273000,4721832,.415461540222168,294932,.4180526733398438,496759,-.1556148529052734,606587,.8528823852539063,4613114,-.0259265899658203,735657,-.1515102386474609,99920,-.1505470275878906,363750,.0148696899414063,matched (3),2222826.3,.87073952,167001.5,289434.69
201305,722300,640,3348,3057816,05,0,0,0,1,0,0,0,0,0,0,0,51921,1.900225639343262,8536838,98533,1.433433532714844,5300551,-.1038331985473633,836860,-.2618074417114258,716503,-.0621480941772461,703053,-.0742244720458984,189161,9534111,.3985700607299805,207024,-.0579795837402344,261514,-.0486564636230469,178230,.241053581237793,418155,.2450056076049805,8922,143972,-.4713830947875977,70127,.4133100509643555,312091,-.2163124084472656,16463,10163993,.1633462905883789,1332174,.1411619186401367,2365483,10344445,.0197124481201172,1999744,.6283206939697266,143655,1.112851142883301,753944,.8280363082885742,249495,.5394487380981445,1851498,2667889,-.1054134368896484,124194,1.181893348693848,1069340,373857,126845,1.842693328857422,715755,.3438177108764648,72058,-1.495224952697754,3659148,.6159820556640625,451856,.4955463409423828,838607,454591,4343640,5007676,.0407552719116211,22240934,.037872314453125,8934000,2721940,-.5508518218994141,307167,.0406465530395508,740091,.3986682891845703,479924,-.2342205047607422,4764903,.032374382019043,906954,.2093276977539063,184864,.6152505874633789,421715,.147862434387207,matched (3),2665184,.87073952,124755.38,267295.44
201306,722300,641,3348,2274646,06,0,0,0,0,1,0,0,0,0,0,0,21173,-.8969964981079102,7157655,32603,-1.105987548828125,1933976,-1.008233070373535,828422,-.0101337432861328,966569,.2993698120117188,602025,-.1551332473754883,178948,8047017,-.1695747375488281,60377,-1.232226371765137,231866,-.1203279495239258,30750,-1.757184982299805,189186,-.793121337890625,4148,381396,.9742193222045898,54647,-.2494134902954102,242892,-.2506780624389648,143,11481001,.1218433380126953,819591,-.4857616424560547,1930499,10201586,-.0139064788818359,1128831,-.5718364715576172,95719,-.4059972763061523,296303,-.9339351654052734,102829,-.8863716125488281,693268,2442847,-.0881233215332031,138686,.1103677749633789,894161,283117,41266,-1.122926712036133,605785,-.1668128967285156,142389,.68109130859375,1965390,-.6215391159057617,109009,-1.421933174133301,423705,283582,4014018,5380306,.0717735290527344,22167356,-.0033130645751953,4073000,3751771,.3208827972412109,186545,-.4987192153930664,440537,-.5187788009643555,249819,-.6528911590576172,4257272,-.1126489639282227,789865,-.1382293701171875,206422,.1103019714355469,381255,-.100860595703125,matched (3),2331425.8,.87073952,98076.406,255933.44
201307,722300,642,3348,2604075,07,0,0,0,0,0,1,0,0,0,0,0,20112,-.0514097213745117,9550183,105386,1.173225402832031,3687571,.645390510559082,727417,-.1300230026245117,1150922,.1745662689208984,1807460,1.099379539489746,86093,8747618,.0834798812866211,182115,1.104029655456543,235258,.0145225524902344,3624,-2.138311386108398,345871,.6033353805541992,6252,199590,-.6475725173950195,81221,.3962793350219727,373272,.4296903610229492,36021,13077122,.1301708221435547,1557527,.6420488357543945,2097426,12765850,.2242298126220703,1680730,.398045539855957,128117,.2915267944335938,630095,.7544879913330078,98750,-.0404758453369141,1539294,2999408,.2052507400512695,137050,-.011866569519043,924704,282322,117576,1.047045707702637,782378,.2558126449584961,151277,.0605497360229492,4707055,.8733720779418945,128098,.1613645553588867,135796,528327,4164005,5854386,.0844459533691406,30728762,.3265781402587891,0,3106201,-.1888275146484375,218959,.1602115631103516,514636,.1554660797119141,546822,.7833871841430664,3883830,-.0918064117431641,870463,.097163200378418,309201,.4040689468383789,402386,.0539436340332031,matched (3),2809389.5,.87073952,96005.719,255147.09
201308,722300,643,3348,2962813,08,0,0,0,0,0,0,1,0,0,0,0,65666,1.18326473236084,9000140,65751,-.4717550277709961,4053450,.0946006774902344,1071906,.3876934051513672,996360,-.1442098617553711,1986744,.094573974609375,121547,10096925,.1434488296508789,347390,.6458101272583008,186104,-.2343769073486328,160413,3.790173530578613,279315,-.2137260437011719,18020,391908,.6747617721557617,122126,.4078798294067383,204913,-.5997219085693359,6212,11782017,-.1042900085449219,1478022,-.0523948669433594,2379036,12788984,.0018100738525391,2402374,.3572292327880859,99804,-.2497358322143555,387652,-.4857625961303711,110257,.1102218627929688,1573853,2722773,-.0967636108398438,691633,1.618709564208984,1174208,331528,68572,-.5392007827758789,641823,-.1980257034301758,155056,.0246744155883789,2200092,-.760563850402832,575451,1.502358436584473,170856,1248756,4137649,12055424,.7223234176635742,15836563,-.6628780364990234,9183000,3370188,.081568717956543,308992,.3444309234619141,644421,.2248916625976563,463342,-.1656579971313477,4878761,.2280693054199219,743896,-.1571245193481445,394848,.2445096969604492,424709,.0539922714233398,matched (3),2979496.3,.87073952,197345.95,307942.16
201309,722300,644,3348,2158704,09,0,0,0,0,0,0,0,1,0,0,0,10999,-1.786776542663574,4932956,22398,-1.076903343200684,4173562,.0292015075683594,931482,-.140416145324707,839696,-.1710691452026367,1299641,-.4244089126586914,259859,12583829,.2201824188232422,326624,-.0616388320922852,300738,.4799337387084961,163521,.0191898345947266,261121,-.0673561096191406,9875,325285,-.1863250732421875,58447,-.7369327545166016,414110,.7035455703735352,4196,11312442,-.0406723022460938,2630664,.5765323638916016,1980541,11773545,-.0827274322509766,2510160,.043889045715332,26460,-1.327573776245117,436354,.1183452606201172,146135,.2817173004150391,1187568,2336144,-.1531496047973633,245311,-1.036528587341309,1346920,301046,18096,-1.332193374633789,512149,-.2256965637207031,73933,-.7406272888183594,1461120,-.4092960357666016,91809,-1.835443496704102,165753,235874,5508939,9139498,-.2769088745117188,14514029,-.0872058868408203,3245000,2696240,-.2231101989746094,230480,-.2931509017944336,567296,-.1274709701538086,688157,.3955516815185547,4274110,-.1323156356811523,1041584,.3365974426269531,324982,-.1947307586669922,343181,-.2131462097167969,matched (3),2314163.8,.87073952,124070.45,266976.44
201310,722300,645,3348,2086870,10,0,0,0,0,0,0,0,0,1,0,0,25551,.8428716659545898,0,109217,1.584365844726563,3685286,-.1244220733642578,1309385,.3405351638793945,956720,.1304712295532227,1031223,-.2313423156738281,61249,12485324,-.0078582763671875,75331,-1.466917991638184,268857,-.1120595932006836,61097,-.9844789505004883,346303,.2823305130004883,10851,232542,-.3356313705444336,48440,-.1877946853637695,395103,-.0469846725463867,0,12516098,.1011123657226563,1859732,-.3468046188354492,0,10446660,-.1195735931396484,1960077,-.2473630905151367,65008,.8988761901855469,165283,-.970794677734375,194198,.2843475341796875,841327,3666489,.4507331848144531,210516,-.1529655456542969,1187345,271257,12996,-.3310489654541016,617272,.1866941452026367,281036,1.335323333740234,948723,-.4318418502807617,92670,.0093345642089844,653225,1021555,4326306,6476696,-.344395637512207,16112388,.1044731140136719,1830000,3346307,.215998649597168,374897,.4864873886108398,613598,.0784587860107422,608378,-.1232204437255859,3846649,-.1053733825683594,987502,-.0533199310302734,268882,-.1894979476928711,409733,.1772470474243164,matched (3),2029036.8,.87073952,110191.27,260816.14
