period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1083c642,Y1588c554,Y1682c233,Y1740c703,growth1740c703,Y1900c124,growth1900c124,Y1909c600,growth1909c600,Y2129c826,growth2129c826,Y2137c36,Y2162c826,growth2162c826,Y2654c484,growth2654c484,Y2758c372,growth2758c372,Y2761c826,growth2761c826,Y2765c792,growth2765c792,Y2765c826,growth2765c826,Y2796c124,growth2796c124,Y2800c348,growth2800c348,Y2800c826,growth2800c826,Y2811c792,growth2811c792,Y2815c124,growth2815c124,Y2889c152,growth2889c152,Y2919c124,growth2919c124,Y3089c124,growth3089c124,Y3091c826,growth3091c826,Y326c381,Y3451c616,growth3451c616,Y3482c642,Y3702c124,growth3702c124,Y3725c124,growth3725c124,Y3753c124,growth3753c124,Y4384c124,growth4384c124,Y4384c826,growth4384c826,Y4602c586,growth4602c586,Y4625c152,growth4625c152,Y4843c752,growth4843c752,Y4947c36,Y4954c36,Y4954c381,Y4954c826,growth4954c826,Y4960c191,growth4960c191,Y4960c203,Y4960c68,growth4960c68,Y4960c826,growth4960c826,Y4962c752,growth4962c752,Y4978c36,Y5026c124,growth5026c124,Y566c757,growth566c757,Y586c352,growth586c352,Y597c246,growth597c246,Y670c208,growth670c208,Y767c428,growth767c428,_merge,x,r2,s,sf
201111,901910,622,4760,28856198,11,0,0,0,0,0,0,0,0,0,1,0,1149121,3308181,2538578,95095,-1.031166076660156,10148747,.1933374404907227,303104,.4668302536010742,20777512,-.0222454071044922,1982582,21870580,-.1992664337158203,3634784,-.070002555847168,2120318,-.3518915176391602,11900296,-.2139453887939453,1937292,-.8911781311035156,29983092,-.2873554229736328,350326,-.0281276702880859,547052,-.22705078125,13107599,-.5769462585449219,1196855,-.987553596496582,514081,-.7185382843017578,980563,-.9323978424072266,4930415,-.2824125289916992,7775663,-.315007209777832,17701048,-.0722179412841797,8407865,647152,-.3076229095458984,1389606,2827455,.0155544281005859,3258387,-.0401992797851563,20958068,-.0445957183837891,15514163,.0212192535400391,22373776,-.0640087127685547,127961,-.0671606063842773,8357392,-.0150156021118164,511631,.0067996978759766,21676028,89678008,105649608,268219056,-.2305946350097656,1393314,-.6968603134155273,1802094,363707,-.5217962265014648,32998064,-.6859588623046875,5371972,-.6029605865478516,15995888,700612,-.3566932678222656,15857924,-.0696620941162109,1068181,.0898313522338867,797011,-.3702783584594727,10679688,-.0013713836669922,379772,-.324915885925293,matched (3),31375448,.90184456,1969838.6,5417986
201112,901910,623,4760,20921020,12,0,0,0,0,0,0,0,0,0,0,1,300427,1098421,1192449,30338,-1.142475128173828,7657469,-.2816677093505859,115168,-.9676837921142578,14753368,-.3423995971679688,1628303,25905520,.1693134307861328,3471950,-.045832633972168,831596,-.9359750747680664,4712438,-.9263582229614258,1169838,-.5044260025024414,19938812,-.4079666137695313,145494,-.8787298202514648,203576,-.9885044097900391,5244970,-.9159221649169922,488848,-.8954010009765625,88532,-1.759016990661621,305300,-1.166831970214844,3643024,-.3026084899902344,5817556,-.2901182174682617,13937559,-.2390365600585938,3757346,507979,-.2421417236328125,704597,2220472,-.2416572570800781,2848006,-.1346139907836914,20536552,-.0203170776367188,10184537,-.4208831787109375,24479278,.0899372100830078,71052,-.588313102722168,3848522,-.7754573822021484,286366,-.5803327560424805,16671607,56509100,73811336,167990912,-.4678936004638672,276879,-1.615859985351563,746801,52892,-1.928096771240234,4149482,-2.073466300964356,2129278,-.9254121780395508,11748583,555309,-.2324295043945313,10111844,-.4499626159667969,971080,-.0953035354614258,637112,-.2239236831665039,9136394,-.1560783386230469,247675,-.4274539947509766,matched (3),20253034,.90184456,1434024.4,5246974
201201,901910,624,4760,22361104,01,0,0,0,0,0,0,0,0,0,0,0,48967,927166,1942306,88570,1.071392059326172,8081775,.053929328918457,196597,.534764289855957,16748414,.1268310546875,1690926,16568698,-.4469413757324219,2422993,-.3597135543823242,370284,-.8090763092041016,2601099,-.5942716598510742,531612,-.7887067794799805,14625449,-.3099040985107422,46102,-1.14927864074707,87083,-.8491783142089844,2208035,-.8651666641235352,168777,-1.063472747802734,169345,.6485738754272461,305661,.0011816024780273,2789960,-.2667875289916992,5775551,-.0072469711303711,14766407,.0577678680419922,1980040,182952,-1.02121639251709,510167,2294374,.0327396392822266,2254797,-.2335586547851563,21114372,.0277481079101563,8995829,-.1241092681884766,23018768,-.0615177154541016,72289,.0172595977783203,2221695,-.5494184494018555,385769,.2979679107666016,15426993,64513552,73884288,155291856,-.0786037445068359,34550,-2.081172943115234,258952,12549,-1.438611030578613,1429931,-1.065357208251953,1195881,-.5769004821777344,10421794,1297275,.8484964370727539,11507479,.1292915344238281,1071552,.098454475402832,745238,.1567583084106445,8704255,-.0484542846679688,371048,.4042148590087891,matched (3),16302860,.90184456,1722440.3,5333020.5
201202,901910,625,4760,13935592,02,1,0,0,0,0,0,0,0,0,0,0,383579,988856,1669662,33315,-.9777851104736328,6919609,-.1552524566650391,206416,.0487375259399414,14103980,-.1718463897705078,776501,9283539,-.5792732238769531,1513874,-.4703311920166016,332986,-.1061697006225586,1724200,-.4111709594726563,459520,-.1457309722900391,10065968,-.3736038208007813,36429,-.2354907989501953,33219,-.9637393951416016,2041042,-.0786428451538086,92788,-.598261833190918,37065,-1.519264221191406,65329,-1.543040275573731,2107011,-.280756950378418,5453718,-.0573358535766602,12846484,-.1392860412597656,2096083,64243,-1.046550750732422,470392,2719672,.1700515747070313,2285428,.013493537902832,20411396,-.0338611602783203,7485540,-.1837882995605469,17611390,-.2677631378173828,68944,-.0473775863647461,2100332,-.0561752319335938,221899,-.5530166625976563,13968067,45864480,71816992,144989312,-.0686454772949219,49051,.3504533767700195,95570,1137,-2.401247501373291,1112566,-.2509574890136719,1184447,-.0096063613891602,9199071,1222227,-.0595912933349609,10352256,-.1057929992675781,994174,-.074951171875,403041,-.6146650314331055,7678555,-.1253805160522461,224929,-.5005474090576172,matched (3),20540350,.90184456,1372902.3,5230599.5
201203,901910,626,4760,15485033,03,0,1,0,0,0,0,0,0,0,0,0,126962,1133923,1768102,55387,.5083370208740234,6392651,-.0792093276977539,428804,.7311058044433594,11770758,-.1808395385742188,1267194,8527865,-.0849027633666992,1710408,.1220598220825195,330593,-.0072126388549805,1294645,-.2865266799926758,269766,-.532628059387207,7153961,-.3414936065673828,16662,-.7822341918945313,42916,.2561225891113281,1710877,-.1764535903930664,25311,-1.299077987670898,57358,.4366388320922852,50917,-.2492399215698242,2397096,.1289882659912109,5000474,-.0867652893066406,9185949,-.3353939056396484,1904574,79270,.2101869583129883,790918,1939196,-.3382377624511719,2137038,-.0671329498291016,22542046,.0992889404296875,8367099,.1113338470458984,12104767,-.3749465942382813,52343,-.2754755020141602,1313860,-.4691257476806641,123997,-.5819644927978516,18118018,49851376,49071248,115615400,-.2263908386230469,48225,-.0169830322265625,166214,468,-.8876800537109375,540758,-.7214517593383789,312996,-1.330841064453125,9482120,393230,-1.134035110473633,12745517,.2079753875732422,1144705,.1409902572631836,587312,.3765182495117188,10555572,.3182229995727539,351430,.4462261199951172,matched (3),23364372,.90184456,986243.5,5142663.5
201204,901910,627,4760,22200304,04,0,0,1,0,0,0,0,0,0,0,0,242963,2199711,2453173,66464,.1823158264160156,7552887,.1667804718017578,531555,.2148075103759766,14982351,.2412548065185547,1093006,10770453,.2334680557250977,2762204,.4792966842651367,334562,.0119342803955078,1433001,.1015348434448242,129722,-.7321615219116211,8644932,.1893072128295898,36131,.7740201950073242,26706,-.4743566513061523,1604064,-.0644664764404297,24458,-.0342817306518555,211320,1.304060935974121,108742,.7587814331054688,2691219,.1157360076904297,5432403,.0828495025634766,12545912,.3117198944091797,1382681,140566,.5728178024291992,912463,2151987,.1041183471679688,3248664,.4188232421875,24592512,.0870590209960938,8628451,.0307579040527344,18967668,.4491348266601563,88464,.5247774124145508,1619874,.2093791961669922,137977,.1068296432495117,14363363,58027072,51822480,134502176,.1513099670410156,17153,-1.03370475769043,251868,1256,.9872188568115234,844163,.44537353515625,51516,-1.804298400878906,8575061,1019055,.9522361755371094,7014487,-.597203254699707,1287311,.1174077987670898,369076,-.4645538330078125,9273498,-.1294937133789063,522671,.3969411849975586,matched (3),30541654,.90184456,955683.75,5136890
201205,901910,628,4760,20756676,05,0,0,0,1,0,0,0,0,0,0,0,102342,442556,2763127,152156,.8282461166381836,9618908,.2418003082275391,333480,-.4662237167358398,17009690,.1269111633300781,1674814,12827435,.1747779846191406,3521851,.2429580688476563,320858,-.0418233871459961,1782327,.2181491851806641,72493,-.5819034576416016,9746758,.1199617385864258,42562,.1638107299804688,19759,-.3012790679931641,2233726,.3311309814453125,21633,-.122736930847168,19163,-2.400391578674316,39424,-1.014602661132813,3504606,.2640838623046875,6180560,.1290264129638672,12461491,-.0067520141601563,1406061,363484,.9500579833984375,881227,2369573,.096318244934082,3130036,-.0371990203857422,26313388,.0676364898681641,11102683,.2521228790283203,16697167,-.1274967193603516,57768,-.4261608123779297,3200364,.6809158325195313,182115,.2775506973266602,18019664,143806480,69086088,155541632,.1453342437744141,13294,-.2548599243164063,326836,421,-1.093054294586182,2207067,.9610738754272461,456798,2.18234920501709,13862089,784623,-.2614269256591797,12166433,.5507040023803711,1523881,.1687049865722656,398633,.0770387649536133,10148864,.0902004241943359,798165,.4233636856079102,matched (3),24103850,.90184456,1185641.4,5184598
201206,901910,629,4760,25367704,06,0,0,0,0,1,0,0,0,0,0,0,345728,1980234,1955384,47997,-1.153768539428711,7972826,-.1876916885375977,378583,.1268520355224609,14429536,-.1645069122314453,1134927,11313192,-.1256160736083984,3647326,.0350074768066406,325398,.0140504837036133,2600865,.3779239654541016,902960,2.522188186645508,23115504,.8635692596435547,204694,1.570554733276367,46509,.8560371398925781,3257636,.3773307800292969,719832,3.50479793548584,205608,2.372989654541016,137855,1.251827239990234,4649010,.2825765609741211,7181748,.1501340866088867,12800844,.0268669128417969,2343289,79946,-1.514384269714356,881276,2403025,.0140180587768555,2695285,-.149540901184082,27290702,.036468505859375,8156769,-.3083391189575195,21104064,.2342281341552734,47982,-.1856088638305664,3249325,.0151824951171875,204249,.1147012710571289,17038730,59704044,68711496,152295104,-.0210933685302734,6901,-.6556472778320313,588046,6092,2.672099113464356,5659215,.9416208267211914,296165,-.4333248138427734,8935330,756620,-.0363426208496094,12482394,.0256385803222656,1138371,-.2916622161865234,471191,.1672220230102539,10442438,.0285167694091797,434971,-.6070356369018555,matched (3),28173316,.90184456,882392.56,5123761
201207,901910,630,4760,27002016,07,0,0,0,0,0,1,0,0,0,0,0,408024,5883382,2950543,62989,.2718219757080078,9342438,.1585283279418945,129072,-1.076065063476563,15339670,.0611667633056641,1451418,17897720,.4587039947509766,2810342,-.2606878280639648,774869,.867645263671875,4218041,.4835262298583984,2601379,1.05811882019043,42140864,.6005134582519531,288684,.343815803527832,224834,1.575716018676758,7626238,.8505926132202148,1132430,.4531030654907227,1378488,1.90277099609375,244718,.5739040374755859,6407036,.3207416534423828,7615311,.0586185455322266,15513614,.1922073364257813,3320635,277194,1.243366241455078,1188227,2565730,.0655145645141602,3126156,.1483001708984375,27283548,-.0002632141113281,10360196,.2391233444213867,17642840,-.1791362762451172,95452,.6877975463867188,4071831,.2256460189819336,366763,.5853767395019531,21739944,73952568,62759412,191446400,.2287864685058594,42089,1.808120727539063,331521,13662,.8076410293579102,13063047,.8365020751953125,287249,-.0305671691894531,11768431,922730,.1984758377075195,14712210,.1643581390380859,1142847,.0039243698120117,590762,.2261495590209961,9980639,-.0452308654785156,918221,.7471580505371094,matched (3),27862606,.90184456,1316510.4,5216082
201208,901910,631,4760,32062296,08,0,0,0,0,0,0,1,0,0,0,0,468547,5130684,2728112,11027,-1.742613792419434,3266983,-1.050700187683106,252891,.6725883483886719,15285771,-.0035209655761719,1332534,26719704,.4007282257080078,4307169,.4269742965698242,762500,-.0160913467407227,7800690,.6148414611816406,3268242,.22821044921875,49231172,.1555099487304688,70427,-1.41075611114502,340529,.4151382446289063,13025475,.5353126525878906,1615297,.3551530838012695,431567,-1.161319732666016,1314585,1.681169509887695,367016,-2.859745979309082,416456,-2.906135559082031,16632343,.0696315765380859,4083878,150712,-.6093463897705078,1514563,324161,-2.068758010864258,705823,-1.488194465637207,6181793,-1.484674453735352,917167,-2.424437522888184,19001380,.0741825103759766,93205,-.0238227844238281,6942565,.5335779190063477,225841,-.4848852157592773,26140148,93620072,75823088,245266480,.2477378845214844,531358,2.535649299621582,2184260,107335,2.061336517333984,31348728,.8753871917724609,1719905,1.789674758911133,16291143,111423,-2.11400318145752,14367642,-.0236988067626953,796275,-.361332893371582,744397,.2311611175537109,11369721,.1303062438964844,755645,-.1948661804199219,matched (3),36836768,.90184456,1740212.6,5338787
201209,901910,632,4760,32621700,09,0,0,0,0,0,0,0,1,0,0,0,997695,6462010,3063390,151186,2.6181640625,8947629,1.007521629333496,508004,.6975307464599609,18532116,.1925830841064453,1927973,28210470,.054290771484375,3416553,-.2316484451293945,1518037,.6885700225830078,13162666,.5231723785400391,3922688,.1825246810913086,44487152,-.1013278961181641,600848,2.143765449523926,467563,.3170337677001953,16090797,.2113399505615234,2101354,.2630624771118164,1316794,1.115532875061035,1941449,.3899135589599609,8694046,3.164988517761231,8692791,3.038468360900879,20918370,.229278564453125,7316792,493488,1.186127662658691,1137603,3748913,2.447980880737305,3342778,1.555192947387695,25765540,1.42742919921875,20189788,3.091643333435059,23457304,.2106685638427734,43545,-.7610063552856445,7801343,.1166248321533203,527720,.8487348556518555,31666724,97455368,133517728,281806912,.1388759613037109,1091676,.7200336456298828,3140762,249086,.8418436050415039,61950412,.6811599731445313,3411488,.6848793029785156,22397776,962257,2.155947685241699,14148494,-.0153713226318359,847176,.0619640350341797,1094139,.3851490020751953,10187163,-.1098251342773438,686566,-.0958690643310547,matched (3),26804112,.90184456,1545400.9,5278501
201210,901910,633,4760,51568768,10,0,0,0,0,0,0,0,0,1,0,0,1061489,6888676,3161829,76528,-.6808538436889648,9937982,.1049747467041016,891257,.5621433258056641,21727436,.1590709686279297,1632050,25609382,-.0967330932617188,4234483,.2146291732788086,1514716,-.0021896362304688,15259124,.1477928161621094,3912085,-.0027065277099609,39960640,-.1073055267333984,331964,-.5933151245117188,624062,.2887153625488281,18592620,.1445178985595703,2598412,.2123193740844727,875072,-.4086494445800781,3083072,.4624919891357422,6903082,-.2306709289550781,9865467,.1265468597412109,22535510,.0744647979736328,12247391,844908,.5377292633056641,1473090,3309921,-.1245412826538086,4410302,.2771406173706055,25563958,-.0078544616699219,22880358,.1251010894775391,31484992,.2943305969238281,36185,-.185150146484375,14970164,.651763916015625,385107,-.3150444030761719,41871276,120040056,172839184,321414144,.1315097808837891,2105124,.6566600799560547,3542797,998222,1.388177871704102,67508944,.0859260559082031,6973979,.7150373458862305,21915610,730510,-.275538444519043,13016706,-.0833740234375,1402975,.5044412612915039,1331444,.1962957382202148,10196344,.0009002685546875,846575,.2094964981079102,matched (3),54066996,.90184456,2472996.5,5620500
201211,901910,634,4760,29979892,11,0,0,0,0,0,0,0,0,0,1,0,1027738,4217730,2638989,148574,.663426399230957,10129272,.0190658569335938,719989,-.2133970260620117,18761524,-.1467685699462891,1858474,18200616,-.3415031433105469,3170901,-.28924560546875,1209057,-.2253875732421875,12111515,-.2310199737548828,1667732,-.8526058197021484,36004240,-.1042575836181641,201293,-.5002651214599609,387290,-.4770755767822266,13542118,-.3169593811035156,1533977,-.5270376205444336,315166,-1.021206855773926,981964,-1.144126892089844,5141938,-.2945375442504883,8262515,-.177311897277832,17389332,-.2592353820800781,5899212,471829,-.582611083984375,1043593,2817665,-.161015510559082,3651500,-.1888055801391602,24121856,-.0580654144287109,17970420,-.2415523529052734,26097816,-.1876602172851563,39524,.0882635116577148,9403876,-.4649372100830078,507899,.2767610549926758,26111884,101314080,103666784,279842912,-.1385021209716797,948614,-.7971277236938477,1650669,409485,-.8910760879516602,41941544,-.475982666015625,3198752,-.7794246673583984,19704704,472025,-.436711311340332,11937711,-.0865306854248047,1344312,-.0427122116088867,751593,-.5718240737915039,9319876,-.0898780822753906,404674,-.7381172180175781,matched (3),27663164,.90184456,1586210,5290592.5
201212,901910,635,4760,26372824,12,0,0,0,0,0,0,0,0,0,0,1,435405,1908264,1026374,119881,-.2145833969116211,7931257,-.2446174621582031,594195,-.1920280456542969,13946540,-.2965755462646484,1442468,16070142,-.1244926452636719,2287802,-.3264245986938477,691824,-.5582637786865234,6570367,-.6115875244140625,1067797,-.445866584777832,25526080,-.3439350128173828,119365,-.5225753784179688,237703,-.4881515502929688,5118804,-.9728851318359375,691853,-.7962446212768555,145985,-.7695951461791992,580341,-.5259389877319336,4179313,-.2072839736938477,6276410,-.2749309539794922,9332563,-.6223468780517578,2762876,302820,-.4434785842895508,954316,2059625,-.313385009765625,2526378,-.3683509826660156,22016674,-.0913181304931641,10115462,-.5746612548828125,20305826,-.2509441375732422,52449,.282933235168457,5019671,-.6277580261230469,174425,-1.068787574768066,17315726,63374620,59676012,162326352,-.5446205139160156,218534,-1.468060493469238,449678,133184,-1.123167991638184,5334155,-2.06214714050293,3453767,.0767049789428711,12555290,759350,.4754314422607422,7478923,-.4676141738891602,1228977,-.0897006988525391,527338,-.3543529510498047,9063843,-.0278568267822266,297175,-.3087606430053711,matched (3),27044670,.90184456,1141715.9,5174729.5
201301,901910,636,4760,25973132,01,0,0,0,0,0,0,0,0,0,0,0,210371,1223730,2324417,254190,.751582145690918,9668097,.1980209350585938,754108,.2383279800415039,17340876,.21783447265625,903610,15671749,-.0251045227050781,2424314,.057957649230957,398526,-.5515594482421875,3818398,-.5427389144897461,651768,-.4936647415161133,15990433,-.4677104949951172,40620,-1.077925682067871,96703,-.8993778228759766,3219484,-.4636993408203125,161040,-1.457720756530762,75583,-.6582727432250977,181999,-1.159614562988281,4331986,.0358800888061523,6096121,-.0291452407836914,9704806,.0391101837158203,1918973,249646,-.1930942535400391,931814,2472501,.1827058792114258,2298156,-.0946798324584961,22283380,.0120410919189453,9883292,-.0232200622558594,18525514,-.0917587280273438,31191,-.5197114944458008,3634971,-.3227634429931641,593169,1.223984718322754,16098970,60475064,77445016,159536384,-.0173358917236328,108062,-.7042360305786133,286376,8311,-2.774151802062988,1844127,-1.062124252319336,2126564,-.4849586486816406,10107988,1361607,.5839576721191406,11938532,.4676828384399414,1386574,.1206541061401367,556101,.0531082153320313,8229378,-.096583366394043,395096,.2848072052001953,matched (3),31566708,.90184456,1636917,5306016
201302,901910,637,4760,25594816,02,1,0,0,0,0,0,0,0,0,0,0,216252,612191,1676488,107163,-.8637304306030273,8947730,-.0774326324462891,199029,-1.332084655761719,15220840,-.130401611328125,866689,13150877,-.1753711700439453,1360911,-.5773944854736328,248173,-.4736461639404297,3004000,-.2398862838745117,278020,-.8519954681396484,10450840,-.4253082275390625,25335,-.4720735549926758,70967,-.3094291687011719,2264300,-.3519554138183594,73444,-.7851295471191406,29152,-.9527072906494141,145902,-.2210655212402344,2933640,-.3897829055786133,6238286,.0230531692504883,9564889,-.0145206451416016,1616933,113033,-.7923641204833984,756860,2714119,.0932378768920898,2874440,.2237510681152344,20802236,-.0687808990478516,13706092,.326995849609375,16677656,-.1050796508789063,16173,-.6567869186401367,2452513,-.3934879302978516,127799,-1.53502082824707,19498568,53914352,63858264,156176480,-.0212860107421875,26602,-1.401719093322754,65714,3135,-.9749507904052734,1576774,-.1566257476806641,1252397,-.5294475555419922,9856415,684232,-.6881237030029297,9953970,-.1818008422851563,1023749,-.3033647537231445,546292,-.017796516418457,8109514,-.0146722793579102,493012,.221405029296875,matched (3),21260778,.90184456,1257891.9,5201596
201303,901910,638,4760,17101316,03,0,1,0,0,0,0,0,0,0,0,0,189042,2046859,1930508,178064,.5077915191650391,5453111,-.495213508605957,245861,.2113151550292969,12184344,-.2225131988525391,777132,6405651,-.7193069458007813,653712,-.7332429885864258,261755,.0532827377319336,2177933,-.321568489074707,253937,-.090606689453125,9419744,-.1038742065429688,14381,-.566279411315918,61189,-.1482477188110352,1392927,-.4858579635620117,29022,-.9284696578979492,29177,.0008563995361328,123213,-.1690206527709961,1779840,-.499720573425293,5482365,-.1291694641113281,10343372,.0782470703125,1413517,95138,-.1723508834838867,677064,1727576,-.4517478942871094,2680954,-.0696849822998047,22595812,.0827045440673828,10026076,-.312652587890625,11723081,-.352508544921875,18635,.1416988372802734,2668789,.0845117568969727,132007,.0323963165283203,12082426,46679476,50302808,129861424,-.1845188140869141,23152,-.1389055252075195,97238,5600,.5801372528076172,2047426,.2612028121948242,177821,-1.952037811279297,6860524,581861,-.1620655059814453,8712551,-.1332063674926758,850821,-.1850242614746094,516808,-.0554819107055664,8467813,.0432348251342773,368309,-.2916116714477539,matched (3),20178556,.90184456,1398317.9,5237328
201304,901910,639,4760,26150118,04,0,0,1,0,0,0,0,0,0,0,0,267878,934269,2347020,213389,.180974006652832,5917052,.0816516876220703,274887,.1115942001342773,12734840,.044189453125,952324,10164417,.4617118835449219,1132887,.5498580932617188,160387,-.4898195266723633,1965386,-.102686882019043,180397,-.3419265747070313,8595600,-.0915584564208984,17816,.2141895294189453,67822,.1029195785522461,1468316,.052708625793457,62712,.7704992294311523,100589,1.237662315368652,131632,.0660953521728516,2361051,.2825841903686523,5847012,.0643939971923828,8168867,-.2360162734985352,1399477,155768,.4930391311645508,785144,2490586,.3657979965209961,2857055,.0636186599731445,24086172,.063873291015625,10038448,.0012340545654297,13949205,.1738624572753906,49635,.9796543121337891,2503693,-.0638580322265625,133420,.0106468200683594,16811564,68993992,44835784,107495656,-.1890163421630859,3895,-1.782386779785156,104879,278,-3.00290060043335,1626001,-.2304601669311523,497125,1.028064727783203,9088715,1236172,.7535429000854492,8456816,-.0297918319702148,1143488,.2956361770629883,619806,.1817350387573242,11997388,.3484163284301758,593339,.4768438339233398,matched (3),22764468,.90184456,1103757.4,5166487
201305,901910,640,4760,30496864,05,0,0,0,1,0,0,0,0,0,0,0,251209,3010134,2542719,247955,.1501302719116211,7858821,.2837982177734375,151301,-.5970888137817383,14513002,.1307029724121094,796933,10454475,.02813720703125,2445930,.7696561813354492,231531,.3671245574951172,1647942,-.1761617660522461,351181,.666142463684082,10416998,.1921882629394531,102625,1.750984191894531,22467,-1.104839324951172,1934632,.2758007049560547,153920,.8978796005249023,55671,-.591583251953125,67125,-.6734533309936523,4106912,.5535640716552734,5665810,-.0314807891845703,10392068,.2407121658325195,1853635,53781,-1.063447952270508,937477,2428908,-.0250759124755859,2813930,-.0152091979980469,27377296,.1280765533447266,9900664,-.0138206481933594,19118566,.3152370452880859,31858,-.4434080123901367,3051953,.1980152130126953,249249,.6249504089355469,22370848,143803968,54396568,139666224,.2618045806884766,15454,1.378173828125,466965,11878,3.754822254180908,1627800,.0011062622070313,187315,-.9760503768920898,15192156,1119998,-.0986919403076172,9090703,.0722789764404297,1172021,.0246467590332031,536199,-.1449012756347656,13291166,.1024112701416016,961727,.4829645156860352,matched (3),26166666,.90184456,1332327.6,5220096.5
201306,901910,641,4760,30830490,06,0,0,0,0,1,0,0,0,0,0,0,364140,1533715,2195032,66271,-1.319494247436523,9093790,.1459550857543945,288574,.6456804275512695,15650173,.0754375457763672,1108717,11619339,.1056404113769531,3264591,.2887086868286133,379089,.4930572509765625,2921502,.57257080078125,935992,.9803047180175781,24147908,.84075927734375,160012,.4441671371459961,37469,.5114660263061523,3182478,.4977426528930664,721477,1.544867515563965,254486,1.519786834716797,91053,.3048849105834961,5219322,.2396965026855469,6259554,.0996589660644531,11750166,.1228237152099609,2572936,150190,1.026981353759766,698562,2478719,.0202999114990234,3685637,.2698612213134766,25916708,-.0548267364501953,12424442,.2270641326904297,19675352,.0287075042724609,62775,.6782684326171875,3708855,.194941520690918,217578,-.135894775390625,19119952,56467772,52256360,157747776,.1217422485351563,33738,.780756950378418,473242,18162,.4246435165405273,4557378,1.029518127441406,418849,.8047189712524414,8161838,776535,-.3662405014038086,10985857,.1893577575683594,1036115,-.1232519149780273,479527,-.1117048263549805,11799908,-.1190090179443359,848472,-.1252927780151367,matched (3),24916198,.90184456,927636.94,5131746
201307,901910,642,4760,31236896,07,0,0,0,0,0,1,0,0,0,0,0,423086,6292541,2729613,109782,.5047435760498047,9721237,.0667209625244141,300536,.0406160354614258,16204125,.0347843170166016,1661284,13177430,.1258354187011719,4322166,.2806224822998047,672871,.5737819671630859,4220014,.3677406311035156,2229949,.8681268692016602,44146392,.6033134460449219,373046,.8464536666870117,135599,1.286188125610352,6909792,.7752799987792969,1316890,.6017274856567383,800467,1.145949363708496,251508,1.016033172607422,5578438,.0665407180786133,5889636,-.0609140396118164,22316792,.6414737701416016,4823211,79998,-.6298999786376953,1024347,2807518,.1245594024658203,3380867,-.0863113403320313,27880788,.0730495452880859,15209777,.2022724151611328,18879888,-.0412693023681641,40734,-.4324932098388672,4489442,.191004753112793,229218,.0521163940429688,24272994,66819928,57298744,194112320,.2074394226074219,61939,.6075248718261719,816563,8685,-.7377338409423828,12217557,.9861259460449219,2565641,1.812453269958496,11157803,844626,.0840520858764648,11781817,.0699481964111328,1174594,.1254444122314453,614511,.2480258941650391,11176886,-.0542430877685547,1072588,.2343921661376953,matched (3),26471990,.90184456,1162795.8,5179421
201308,901910,643,4760,36053692,08,0,0,0,0,0,0,1,0,0,0,0,480464,6818574,2525439,765309,1.941782951354981,7931168,-.2035121917724609,317217,.0540180206298828,16688348,.0294437408447266,1252422,24465730,.6187667846679688,4018944,-.0727376937866211,865025,.2512054443359375,6884270,.4894008636474609,3695277,.5050773620605469,50555028,.1355514526367188,577599,.4371776580810547,302514,.8024253845214844,11876231,.541600227355957,1417553,.0736598968505859,1835237,.8297328948974609,877564,1.249674797058106,9548993,.5375280380249023,8328249,.3464584350585938,18652964,-.1793346405029297,5095813,70132,-.131622314453125,1263838,3149394,.1149091720581055,4108964,.1950387954711914,28781652,.0318012237548828,19274132,.2368259429931641,19833376,.0492687225341797,54190,.2854328155517578,8129735,.5938005447387695,513811,.8071813583374023,36855800,97978128,80789208,236862992,.1990451812744141,370331,1.788247108459473,1950557,171509,2.983037948608398,35807840,1.075292587280273,2024202,-.2370328903198242,15978108,1302311,.4330015182495117,12480945,.0576457977294922,839278,-.3361358642578125,1019919,.5066518783569336,13231671,.1687660217285156,1088323,.0145635604858398,matched (3),32682858,.90184456,1252433.4,5200278.5
201309,901910,644,4760,32298932,09,0,0,0,0,0,0,0,1,0,0,0,682150,6282913,2986134,71457,-2.371183395385742,8805050,.1045255661010742,327108,.0307044982910156,20574108,.2093238830566406,1390895,32542300,.2852687835693359,4768119,.1709327697753906,1637717,.6382999420166016,11850750,.5431509017944336,4395328,.1734867095947266,51460000,.0177421569824219,461111,-.2252407073974609,705233,.8464012145996094,16937562,.3549938201904297,1980489,.33441162109375,1680456,-.0881080627441406,1859284,.7507972717285156,9770661,.0229473114013672,8564357,.0279560089111328,15406340,-.1912269592285156,7618037,596776,2.141162872314453,1087275,2801881,-.1169195175170898,3634034,-.1228275299072266,26549900,-.0807132720947266,21829392,.1244926452636719,21074748,.0607089996337891,28518,-.6419610977172852,12695068,.4456844329833984,380114,-.3013839721679688,41703676,99274040,138338400,311792352,.2748546600341797,1118118,1.105005264282227,3601388,315225,.6086511611938477,78109416,.7799434661865234,4975016,.8992528915405273,20953816,918187,-.3494949340820313,12163354,-.0257759094238281,1103416,.2736244201660156,650288,-.4500627517700195,10013830,-.2786464691162109,931731,-.1553487777709961,matched (3),29763524,.90184456,1027076.1,5150650
