period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1090c124,growth1090c124,Y1233c792,growth1233c792,Y1273c688,growth1273c688,Y1344c348,growth1344c348,Y1500c68,growth1500c68,Y1507c484,growth1507c484,Y1606c826,growth1606c826,Y1615c152,growth1615c152,Y1714c152,growth1714c152,Y1765c484,growth1765c484,Y1827c152,growth1827c152,Y1973c124,growth1973c124,Y1990c826,growth1990c826,Y2120c372,growth2120c372,Y2142c124,growth2142c124,Y2218c752,growth2218c752,Y2295c484,growth2295c484,Y230c376,Y2695c484,growth2695c484,Y2773c251,growth2773c251,Y2845c372,growth2845c372,Y2892c826,growth2892c826,Y2899c208,growth2899c208,Y2932c498,Y3064c208,growth3064c208,Y3088c152,growth3088c152,Y3120c208,growth3120c208,Y3440c124,growth3440c124,Y3474c124,growth3474c124,Y3727c616,growth3727c616,Y3926c32,Y403c124,growth403c124,Y4138c344,Y4197c484,growth4197c484,Y4215c124,growth4215c124,Y4259c152,growth4259c152,Y4328c124,growth4328c124,Y4392c191,growth4392c191,Y4459c620,growth4459c620,Y4466c124,growth4466c124,Y4477c124,growth4477c124,Y4580c68,growth4580c68,Y4752c484,growth4752c484,Y4918c152,growth4918c152,Y4930c152,growth4930c152,Y4989c616,growth4989c616,Y592c344,Y712c233,Y717c246,growth717c246,Y841c152,growth841c152,_merge,x,r2,s,sf
201011,760429,610,3578,698269,11,0,0,0,0,0,0,0,0,0,1,0,839524,-.0844306945800781,239068,.9024286270141602,407009,-.2533636093139648,7946,.144195556640625,1767394,.1515617370605469,3241912,-.1917533874511719,323754,.1656637191772461,374848,-.1551637649536133,775375,-.0519094467163086,9145290,.1513147354125977,61721920,.0181636810302734,886068,-.2949724197387695,1021958,.1355972290039063,9219597,.1942977905273438,2122908,-.3877973556518555,41548,-.3010702133178711,3979457,-.1170120239257813,465000,106673,-.1984968185424805,697713,-.6349172592163086,124967,-.4056177139282227,2434123,-.1792316436767578,4882036,-.1912136077880859,108146,270273,.0100927352905273,925629,-.432093620300293,510590,-.2261590957641602,948002,-.1396274566650391,14050879,-.0166873931884766,175927,-.0803861618041992,319577,1139663,.0485620498657227,1634929,210380208,.0350837707519531,31130500,-.0879116058349609,4127586,.2319307327270508,136150,-1.148883819580078,422781,-.1225948333740234,15220,-1.858820915222168,40088116,-.0573577880859375,9940338,.1045989990234375,8084903,-.2507028579711914,10204,-2.65338134765625,330988,.176844596862793,4664190,-.0782098770141602,1844574,-.149439811706543,4606633,2278718,3506545,.4130668640136719,383320704,-.4601497650146484,matched (3),693086.56,.87647891,216104,383290.03
201012,760429,611,3578,952014,12,0,0,0,0,0,0,0,0,0,0,1,844486,.0058927536010742,238562,-.0021190643310547,314609,-.2575044631958008,19563,.9009714126586914,2356560,.2876968383789063,2895269,-.1130847930908203,536473,.5050325393676758,505784,.2995891571044922,737500,-.0500802993774414,8755442,-.0435638427734375,65813068,.064178466796875,910465,.0271625518798828,564152,-.594151496887207,8691402,-.0589971542358398,2776352,.2683506011962891,159534,1.345407485961914,5906708,.3949432373046875,508000,200122,.6291589736938477,1524265,.7814598083496094,92535,-.3004627227783203,2375563,-.0243520736694336,5171342,.0575704574584961,125617,410236,.4173002243041992,1278745,.3231611251831055,547484,.0697669982910156,1368315,.366978645324707,11407888,-.2083797454833984,353859,.6988296508789063,516904,1478324,.2601766586303711,1648511,200740944,-.0469017028808594,24050740,-.2580223083496094,3591928,-.139002799987793,708281,1.649084091186523,492684,.1530132293701172,79121,1.648367881774902,38540184,-.0393772125244141,10356732,.0410346984863281,14331756,.5724802017211914,39758,1.360031127929688,366328,.1014471054077148,4224290,-.0990629196166992,2237985,.1933269500732422,6871488,2493392,2320931,-.4126625061035156,463948096,.1909008026123047,matched (3),730497.06,.87647891,212600.84,381325.88
201101,760429,612,3578,458460,01,0,0,0,0,0,0,0,0,0,0,0,951225,.1190223693847656,138126,-.5464630126953125,294157,-.0672168731689453,4315,-1.511542320251465,1285694,-.6059036254882813,3445095,.1738729476928711,378546,-.3486785888671875,294366,-.5412864685058594,774615,.0490999221801758,7755274,-.1213016510009766,56090112,-.1598587036132813,794837,-.1358184814453125,1068599,.6387796401977539,8738978,.0054588317871094,2624786,-.0561380386352539,92278,-.5474510192871094,4147396,-.3536081314086914,479000,214934,.0714044570922852,623538,-.8938579559326172,85193,-.082667350769043,3651471,.4298954010009766,6018787,.1517534255981445,101751,476017,.1487207412719727,1230340,-.0385885238647461,673812,.2076177597045898,1122468,-.1980495452880859,13386808,.1599655151367188,127461,-1.021088600158691,267579,1132359,-.266606330871582,2206637,161267632,-.2189483642578125,23193566,-.0362911224365234,3599886,.0022125244140625,374770,-.6365289688110352,356386,-.3238534927368164,13850,-1.742692947387695,38307040,-.0060691833496094,9538679,-.0822811126708984,10106033,-.3493461608886719,21202,-.6287155151367188,243463,-.4085636138916016,3280802,-.2527637481689453,2117428,-.0553731918334961,5461672,935975,715134,-1.177253723144531,534619104,.1417808532714844,matched (3),624973,.87647891,269037.69,415441.44
201102,760429,613,3578,696927,02,1,0,0,0,0,0,0,0,0,0,0,1135612,.1771764755249023,246428,.5789041519165039,321409,.0886001586914063,14,-5.730795860290527,1785290,.3282814025878906,3785505,.0942277908325195,348863,-.0816583633422852,473841,.476048469543457,407482,-.642369270324707,8262331,.0633335113525391,70665312,.2309951782226563,889820,.1128816604614258,563560,-.6398296356201172,7699232,-.1266727447509766,2676092,.0193576812744141,69869,-.2781839370727539,4951024,.1771135330200195,501000,185520,-.1471691131591797,315183,-.6822566986083984,79658,-.0671768188476563,3654247,.0007600784301758,5417124,-.105320930480957,127554,589746,.214238166809082,827923,-.3961257934570313,423337,-.46478271484375,1365223,.1957874298095703,13420962,.0025482177734375,134930,.05694580078125,163471,924496,-.2028093338012695,828944,169845824,.0518245697021484,26193656,.12164306640625,3584292,-.0043411254882813,531007,.3484630584716797,532437,.4014501571655273,32033,.8384819030761719,37283860,-.0270729064941406,10128563,.0600051879882813,8953547,-.1210823059082031,81848,1.350768089294434,266384,.0899734497070313,2445718,-.2937488555908203,2549711,.1857776641845703,2342813,1791349,1837387,.943629264831543,421094592,-.2386970520019531,matched (3),1039226.6,.87647891,264601.47,412582.41
201103,760429,614,3578,1253074,03,0,1,0,0,0,0,0,0,0,0,0,1485781,.2687692642211914,454043,.6111221313476563,451589,.3400583267211914,28320,7.612266540527344,2502203,.3375911712646484,4431800,.1576271057128906,395430,.1252937316894531,506239,.066136360168457,1388190,1.225759506225586,7270478,-.1278848648071289,68381504,-.0328521728515625,1324583,.3978338241577148,928220,.4989948272705078,9708045,.2318334579467773,2992568,.1117744445800781,61330,-.1303529739379883,7688309,.4401063919067383,664000,160311,-.1460466384887695,364240,.1446599960327148,86907,.0870962142944336,3711557,.0155611038208008,5376274,-.0075693130493164,88832,538192,-.0914764404296875,1339892,.4814243316650391,574813,.3058757781982422,1510107,.1008625030517578,15627833,.1522350311279297,149858,.1049318313598633,290125,1302946,.3431339263916016,5336104,226054304,.2858848571777344,30908850,.1655254364013672,4425197,.2107534408569336,1281234,.8808040618896484,736860,.3249330520629883,45809,.3577136993408203,41484120,.10675048828125,11256967,.1056270599365234,10341426,.1441078186035156,72676,-.1188526153564453,252323,-.0542287826538086,3275042,.2919921875,3516168,.3213920593261719,3686585,4031236,3089873,.5197858810424805,692178624,.4969863891601563,matched (3),786054.19,.87647891,303721.81,438699.5
201104,760429,615,3578,606551,04,0,0,1,0,0,0,0,0,0,0,0,827334,-.5854873657226563,359137,-.2344884872436523,532251,.1643428802490234,19916,-.3520450592041016,1492846,-.5164871215820313,4227074,-.0472955703735352,495160,.2249078750610352,609080,.184941291809082,529102,-.9645748138427734,7179221,-.0126314163208008,39511784,-.5485038757324219,889813,-.3978414535522461,766178,-.1918544769287109,8685907,-.1112527847290039,2824361,-.0578489303588867,3091,-2.987773895263672,5686379,-.3016271591186523,606000,251675,.4510231018066406,271943,-.2922210693359375,58606,-.3940019607543945,3201252,-.1479091644287109,4848483,-.1033296585083008,208447,558342,.0367565155029297,889740,-.4094152450561523,371304,-.4370231628417969,1139148,-.2818994522094727,14246443,-.0925464630126953,158041,.053166389465332,251546,1136979,-.1362533569335938,3706528,157196704,-.3632774353027344,30063956,-.0277156829833984,3169459,-.3337535858154297,454629,-1.036097526550293,429689,-.5393362045288086,71699,.4479961395263672,35981888,-.1422939300537109,9219122,-.19970703125,9238759,-.1127510070800781,44615,-.487940788269043,312214,.2129793167114258,3470219,.057887077331543,2325527,-.4134254455566406,3623423,2690848,3224711,.0427131652832031,486056032,-.3535194396972656,matched (3),1413704.6,.87647891,236873.86,395372.66
201105,760429,616,3578,602681,05,0,0,0,1,0,0,0,0,0,0,0,930709,.1177377700805664,95005,-1.329773902893066,262053,-.7085685729980469,15065,-.279149055480957,524359,-1.046263694763184,4159726,-.0160608291625977,751426,.4170913696289063,265877,-.8289155960083008,998735,.6353082656860352,10190352,.350250244140625,50280392,.2410163879394531,924832,.0386009216308594,805376,.0498952865600586,9301204,.0684423446655273,3130550,.1029262542724609,330,-2.237157344818115,5513409,-.0308904647827148,950000,219878,-.135066032409668,943849,1.24437427520752,69338,.168156623840332,3172175,-.009124755859375,5854450,.1885356903076172,69004,286811,-.6661481857299805,1034480,.1507244110107422,509802,.3170013427734375,1333789,.1577434539794922,14196948,-.00347900390625,146919,-.0729732513427734,304930,1061642,-.0685577392578125,2987649,209886640,.2890701293945313,27741160,-.0804100036621094,4251734,.2937660217285156,463285,.0188608169555664,332673,-.2559013366699219,38437,-.6234560012817383,34624944,-.0384426116943359,8844108,-.0415287017822266,9301790,.0067996978759766,69932,.4494524002075195,187946,-.5075340270996094,3243665,-.0675144195556641,2277104,-.0210418701171875,3519448,3224717,2630063,-.2038354873657227,691135616,.3520126342773438,matched (3),1650075.3,.87647891,232941.86,393029.53
201106,760429,617,3578,731332,06,0,0,0,0,1,0,0,0,0,0,0,1270449,.3111791610717773,388797,1.409127235412598,451729,.5445356369018555,11510,-.2691583633422852,2219986,1.443079948425293,4031135,-.0314016342163086,640170,-.1602392196655273,657327,.9051475524902344,1374629,.3194494247436523,10261278,.0069370269775391,48690076,-.0321407318115234,1047521,.1245689392089844,1159134,.3641185760498047,10197096,.0919589996337891,3203697,.023097038269043,2187,1.891193389892578,4526619,-.1972074508666992,1134000,171870,-.2463340759277344,2505627,.9763278961181641,106090,.4252948760986328,4473639,.343785285949707,4650863,-.2301492691040039,186431,401742,.3369865417480469,1038992,.0043525695800781,482099,-.055872917175293,1556900,.1546726226806641,15167746,.0661430358886719,199006,.3034534454345703,271801,1245799,.1599607467651367,4312390,217518544,.0357151031494141,35769128,.2541675567626953,3260205,-.2655363082885742,658863,.3521728515625,341898,.0273523330688477,149969,1.361408233642578,40519664,.1572132110595703,10070743,.1298828125,7343841,-.2363443374633789,90559,.258479118347168,380725,.7059221267700195,4836678,.3995246887207031,2352661,.0326423645019531,3577617,3768519,3915464,.3979263305664063,570559616,-.1917190551757813,matched (3),2430370.3,.87647891,226774.86,389406.13
201107,760429,618,3578,685337,07,0,0,0,0,0,1,0,0,0,0,0,899122,-.3457069396972656,86957,-1.49764347076416,335693,-.2968854904174805,6276,-.6064834594726563,2046579,-.0813312530517578,3869259,-.040985107421875,277646,-.8353862762451172,520092,-.2341756820678711,1305986,-.0512256622314453,9490866,-.0780487060546875,47965760,-.0149860382080078,739377,-.3483734130859375,867063,-.2903165817260742,7773872,-.2713346481323242,2995710,-.0671243667602539,699,-1.140635490417481,7090942,.4488430023193359,809000,94866,-.594273567199707,1539214,-.4872674942016602,176983,.5117654800415039,4465373,-.0018501281738281,5775237,.216526985168457,94048,202477,-.6851835250854492,739977,-.3393869400024414,400633,-.1851043701171875,1485896,-.0466785430908203,12789331,-.1705589294433594,180797,-.0959596633911133,208471,1280072,.0271387100219727,2400136,207223840,-.0484828948974609,28758952,-.2181358337402344,5325860,.49078369140625,598844,-.0955142974853516,320267,-.0653572082519531,55412,-.9956331253051758,35475644,-.1329402923583984,9030912,-.1089801788330078,30947810,1.43843936920166,48922,-.6157751083374023,297567,-.2464380264282227,4725700,-.0232124328613281,2465796,.0469675064086914,3216455,3521154,2623806,-.4003086090087891,569218688,-.0023536682128906,matched (3),386129.97,.87647891,211375.92,380644.31
201108,760429,619,3578,884611,08,0,0,0,0,0,0,1,0,0,0,0,1019637,.1257829666137695,163480,.6312770843505859,381096,.1268539428710938,13827,.7898902893066406,2305440,.1191015243530273,4663108,.186619758605957,619985,.8033485412597656,112045,-1.535105705261231,1038372,-.229304313659668,10957721,.1437149047851563,54078712,.1199531555175781,1054942,.355433464050293,3450096,1.381045341491699,9580618,.2089738845825195,3194649,.064295768737793,1190,.5320577621459961,8061602,.1282939910888672,713000,232160,.8949613571166992,1562340,.0149126052856445,222809,.2302608489990234,4771516,.0663118362426758,7166164,.2157907485961914,212925,273664,.301274299621582,1440422,.666071891784668,770363,.6538162231445313,1510247,.0162553787231445,15746221,.2079887390136719,346701,.651087760925293,155862,1206733,-.0589990615844727,2207481,258249872,.2201271057128906,48478248,.5221672058105469,5934644,.1082324981689453,583059,-.0267124176025391,288428,-.1047096252441406,300986,1.692267417907715,36543772,.0296630859375,10378092,.1390419006347656,47616852,.4308853149414063,311877,1.852381706237793,516136,.5507307052612305,5976059,.2347450256347656,2590283,.0492525100708008,4568770,4021476,3566918,.3070764541625977,662468480,.1517086029052734,matched (3),5118795,.87647891,676592.94,746986.13
201109,760429,620,3578,699902,09,0,0,0,0,0,0,0,1,0,0,0,926324,-.095977783203125,278378,.5322895050048828,443360,.1513309478759766,124,-4.714096546173096,1867872,-.2104711532592773,4248920,-.093017578125,585053,-.0579929351806641,452075,1.39494800567627,1729259,.5100393295288086,10575749,-.0354804992675781,41224524,-.2714080810546875,1021944,-.0317792892456055,1146474,-1.101710319519043,8263631,-.1478776931762695,3828494,.1809940338134766,7273,1.810215473175049,6903058,-.1551485061645508,812000,179794,-.2556142807006836,1415900,-.098419189453125,213882,-.0408897399902344,4574074,-.0422601699829102,5458332,-.2722272872924805,349250,201455,-.3063344955444336,1023064,-.3421344757080078,616304,-.2231216430664063,1023626,-.3889226913452148,14428005,-.0874290466308594,162530,-.7575998306274414,615613,1110462,-.0831403732299805,1223145,233810688,-.0994167327880859,28276520,-.5390834808349609,5641684,-.050623893737793,817458,.3379106521606445,251531,-.1368789672851563,37861,-2.073142051696777,38239144,.04534912109375,9644022,-.0733585357666016,44287696,-.072479248046875,30989,-2.308976173400879,367196,-.3404741287231445,6621245,.1025228500366211,2546262,-.0171403884887695,4166484,2988668,4400286,.2099676132202148,540751296,-.2030124664306641,matched (3),933186.31,.87647891,242396.44,398705.84
201110,760429,621,3578,612243,10,0,0,0,0,0,0,0,0,1,0,0,1200045,.2588901519775391,293875,.0541744232177734,377914,-.1597156524658203,9937,4.383738994598389,1424054,-.2712917327880859,4493908,.0560579299926758,380450,-.4303483963012695,217228,-.7329006195068359,967377,-.5808601379394531,10449202,-.0120372772216797,77345496,.6292495727539063,1057431,.0341358184814453,1054940,-.0832071304321289,7984946,-.034306526184082,3203282,-.1782951354980469,55,-4.88459062576294,6841232,-.0089960098266602,874000,184419,.0253982543945313,1217984,-.1505680084228516,92927,-.8336105346679688,5329751,.1529006958007813,5365460,-.0171604156494141,269068,235140,.1546144485473633,1047076,.0232000350952148,774526,.228510856628418,1155377,.1210756301879883,14180875,-.0172767639160156,578029,1.26876163482666,370629,1302207,.1592836380004883,976873,287227872,.2057647705078125,39264412,.3282852172851563,4455800,-.2359762191772461,463429,-.5675458908081055,219197,-.1375961303710938,18281,-.7280588150024414,38132480,-.0027923583984375,9327170,-.0334053039550781,37014940,-.1793861389160156,41154,.2836885452270508,259319,-.3478364944458008,3534394,-.627741813659668,2332244,-.0877962112426758,3799248,2193947,3309930,-.2847423553466797,325361408,-.5080242156982422,matched (3),1217004.5,.87647891,185042.55,366675.69
201111,760429,622,3578,1507426,11,0,0,0,0,0,0,0,0,0,1,0,1306428,.0849380493164063,467909,.4651193618774414,410134,.081817626953125,14274,.3621740341186523,1821467,.2461338043212891,4612771,.0261058807373047,521387,.3151378631591797,369343,.5307779312133789,953041,-.0149307250976563,10244952,-.0197410583496094,70458336,-.09326171875,1222168,.1447839736938477,1268524,.1843700408935547,7611954,-.0478382110595703,3280421,.0237951278686523,6656,4.79594087600708,6092614,-.1158905029296875,510000,267306,.3711833953857422,698093,-.5566005706787109,99246,.0657873153686523,4257457,-.2246322631835938,4985937,-.0733613967895508,372434,358068,.4205417633056641,1098539,.0479793548583984,512485,-.4129791259765625,1443468,.2226219177246094,15270541,.0740299224853516,276964,-.7357368469238281,891628,1380260,.0582113265991211,379639,332632160,.1467609405517578,43808248,.1095046997070313,5410563,.1941461563110352,739194,.4669075012207031,387152,.5688467025756836,191373,2.348361968994141,37359164,-.0204887390136719,9918061,.0614242553710938,29379864,-.2310123443603516,78269,.6428308486938477,453253,.5583915710449219,3650680,.0323715209960938,2862749,.2049522399902344,4557356,2709167,2194540,-.410954475402832,474885440,.3781375885009766,matched (3),1508154.1,.87647891,164632.5,356811.09
201112,760429,623,3578,1197090,12,0,0,0,0,0,0,0,0,0,0,1,1234167,-.0569009780883789,291863,-.471989631652832,407857,-.0055675506591797,13,-7.001245498657227,2363799,.2606277465820313,3913328,-.1644411087036133,354653,-.3853521347045898,415139,.1168880462646484,1285366,.2991409301757813,11571064,.1217212677001953,71320176,.0121574401855469,721208,-.5274543762207031,1132181,-.11370849609375,7989077,.0483560562133789,3549467,.0788259506225586,3703,-.5863752365112305,6379525,.046015739440918,407000,140732,-.6415367126464844,951985,.3101978302001953,66860,-.3950004577636719,4019456,-.057525634765625,4950731,-.0070858001708984,230475,357375,-.0019369125366211,1298983,.1676006317138672,515035,.0049629211425781,1007227,-.3598470687866211,13920947,-.092529296875,297006,.0698642730712891,649210,1224479,-.119755744934082,2492859,291772992,-.1310596466064453,41683960,-.0497055053710938,5257489,-.0286989212036133,739227,.0000438690185547,241609,-.47149658203125,114815,-.5109024047851563,31120498,-.1827106475830078,9278060,-.0667037963867188,19904288,-.389373779296875,174975,.8044910430908203,135185,-1.209806442260742,4490652,.2070846557617188,2407402,-.1732349395751953,6735772,3284800,2655964,.1908349990844727,529665888,.1091728210449219,matched (3),1359733.6,.87647891,194422.8,371497.69
201201,760429,624,3578,788361,01,0,0,0,0,0,0,0,0,0,0,0,1209294,-.0203590393066406,36282,-2.084962844848633,312420,-.2665681838989258,38586,7.995696067810059,1179719,-.6949930191040039,4104810,.0477714538574219,502746,.3489446640014648,503990,.1939430236816406,686329,-.62744140625,11061079,-.045074462890625,35950912,-.6850242614746094,1228260,.5324258804321289,1064870,-.0612926483154297,9118236,.1322011947631836,3050987,-.151331901550293,1265,-1.074071407318115,6442999,.0099010467529297,368000,283361,.699864387512207,415244,-.8296833038330078,59166,-.1222543716430664,3893724,-.0317811965942383,6465069,.2668781280517578,315353,672454,.6321477890014648,1182097,-.0942916870117188,704497,.3132495880126953,1426781,.3482198715209961,16456445,.1673221588134766,367521,.2130289077758789,204458,1571605,.2495813369750977,578977,236184784,-.2113628387451172,38542888,-.0783462524414063,4407543,-.1763362884521484,982736,.2847356796264648,169712,-.3532180786132813,88419,-.261235237121582,30908820,-.0068264007568359,9957191,.0706424713134766,14499924,-.3167915344238281,685946,1.366155624389648,78434,-.5443868637084961,2907005,-.4348745346069336,1743473,-.3226690292358398,5085857,2081938,2263511,-.1598901748657227,613943232,.1476554870605469,matched (3),605904.63,.87647891,241955.03,398437.63
201202,760429,625,3578,770525,02,1,0,0,0,0,0,0,0,0,0,0,1013348,-.1767768859863281,66342,.6035013198852539,499896,.4700517654418945,4205,-2.216615676879883,1894884,.4738807678222656,5157265,.2282476425170898,825528,.4959383010864258,459176,-.0931234359741211,822589,.1810989379882813,9831587,-.1178321838378906,48329276,.2958831787109375,1150579,-.0653324127197266,937085,-.1278343200683594,7575801,-.1853179931640625,2986295,-.0214319229125977,51693,3.710250377655029,6164202,-.0442352294921875,410000,395386,.3331413269042969,408886,-.0154304504394531,58937,-.0038776397705078,3214080,-.1918249130249023,5309291,-.1969547271728516,223306,565300,-.1735773086547852,1354361,.1360397338867188,712126,.0107707977294922,743582,-.6516971588134766,15527261,-.0581207275390625,242523,-.415684700012207,396455,1291013,-.1966695785522461,982909,335770976,.3518142700195313,36154076,-.0639820098876953,3717235,-.1703376770019531,98721,-2.298042297363281,406008,.8722705841064453,69192,-.2452011108398438,32835006,.0604534149169922,9574391,-.0392036437988281,12970626,-.1114559173583984,92999,-1.998209953308106,241743,1.125617980957031,3990454,.3167810440063477,1715244,-.0163230895996094,4369235,1809070,1630599,-.3279705047607422,427173728,-.3627109527587891,matched (3),489456.84,.87647891,179878.69,364097.03
201203,760429,626,3578,403271,03,0,1,0,0,0,0,0,0,0,0,0,1242265,.2036762237548828,199202,1.099496841430664,353857,-.3455066680908203,24607,1.766757011413574,1356881,-.3339691162109375,5382317,.0427122116088867,331871,-.9112768173217773,351754,-.2665014266967773,1234429,.4059076309204102,9732009,-.0101795196533203,46194880,-.0451679229736328,1108583,-.0371828079223633,669567,-.3361425399780273,7869425,.0380258560180664,2601763,-.1378440856933594,4079,-2.539470672607422,6442878,.0442161560058594,538000,143704,-1.012106895446777,356467,-.1371946334838867,56940,-.0344705581665039,3785943,.1637544631958008,5177670,-.0251035690307617,283637,482576,-.1582174301147461,1138731,-.1734151840209961,582600,-.2007541656494141,1601197,.7670269012451172,17003464,.0908203125,77801,-1.136941909790039,333721,1276961,-.0109443664550781,594769,296179008,-.1254634857177734,32501702,-.1064968109130859,3730769,.0036344528198242,577289,1.766044616699219,522869,.2529582977294922,59757,-.1465997695922852,42879952,.2669105529785156,11324840,.16790771484375,16450737,.2376823425292969,26376,-1.260133743286133,171386,-.3439569473266602,2910426,-.3156051635742188,2128949,.2160730361938477,4390266,3332394,1826253,.1133193969726563,507716960,.1727333068847656,matched (3),257187.39,.87647891,159844.53,354627.38
201204,760429,627,3578,347308,04,0,0,1,0,0,0,0,0,0,0,0,820005,-.4153814315795898,233314,.1580657958984375,415792,.1612920761108398,34945,.3507442474365234,2092825,.4333267211914063,5028198,-.0680570602416992,329113,-.0083446502685547,429777,.2003345489501953,1076862,-.1365575790405273,10495342,.0755119323730469,51066344,.1002559661865234,1091973,-.0150966644287109,687309,.0261526107788086,7266620,-.0796937942504883,2171277,-.1808738708496094,25719,1.841378211975098,6834265,.0589733123779297,482000,186548,.2609329223632813,229874,-.4387102127075195,30111,-.6371078491210938,2655039,-.3548355102539063,5510653,.0623283386230469,75190,317639,-.4182233810424805,727349,-.4482631683349609,395123,-.3883037567138672,1401464,-.1332340240478516,15226242,-.1103973388671875,258972,1.202566146850586,186370,1195701,-.0657501220703125,1045596,256138720,-.1452465057373047,39885288,.2047157287597656,3344758,-.1092195510864258,331504,-.5547027587890625,307184,-.5318841934204102,126614,.7508573532104492,44606476,.0394744873046875,10085117,-.1159381866455078,10991186,-.4032764434814453,59647,.8159894943237305,449661,.9645757675170898,4284006,.3865890502929688,2122863,-.0028629302978516,4689084,3087108,1632917,-.1118984222412109,478107232,-.060089111328125,matched (3),241945.98,.87647891,157233.16,353458.03
201205,760429,628,3578,569177,05,0,0,0,1,0,0,0,0,0,0,0,985951,.1842966079711914,156664,-.3982820510864258,259990,-.4695425033569336,14643,-.8698129653930664,2936604,.3387384414672852,5950908,.1684818267822266,454207,.3221511840820313,529826,.2092819213867188,924900,-.1521205902099609,12246317,.1542930603027344,37752104,-.3020839691162109,972488,-.1158838272094727,805878,.1591482162475586,8793698,.1907444000244141,2142722,-.0132389068603516,187487,1.986479759216309,5873644,-.1514730453491211,609000,253281,.3058109283447266,656357,1.049173355102539,48569,.4780950546264648,2958467,.1082115173339844,6345825,.1411142349243164,172749,363949,.1360979080200195,1481289,.7112617492675781,442615,.1135034561157227,1244263,-.1189737319946289,18045912,.1698989868164063,242810,-.0644407272338867,266578,1402806,.1597414016723633,359647,369800384,.3672447204589844,39063128,-.0208282470703125,3383801,.0116052627563477,155835,-.7548418045043945,369692,.1852226257324219,98969,-.2463369369506836,39435688,-.1232089996337891,10158926,.0072917938232422,18359996,.5130805969238281,23677,-.9239406585693359,595653,.2811641693115234,3535107,-.1921453475952148,3008292,.348607063293457,4957483,3656836,1977090,.191258430480957,639464576,.2907962799072266,matched (3),700396.75,.87647891,156779.67,353256.53
201206,760429,629,3578,658968,06,0,0,0,0,1,0,0,0,0,0,0,1233942,.2243623733520508,240070,.4268274307250977,375737,.3682470321655273,9971,-.3842811584472656,2029182,-.3696203231811523,6121389,.0282449722290039,415472,-.0891380310058594,568914,.0711812973022461,1126628,.1972990036010742,11472238,-.0652961730957031,37792148,.0010604858398438,1247273,.2488574981689453,588035,-.3151454925537109,7644129,-.1400976181030273,2312321,.0761747360229492,21745,-2.154326438903809,6838851,.1521444320678711,650000,229642,-.0979785919189453,1881230,1.052976608276367,28688,-.5265064239501953,2770972,-.0654726028442383,4591618,-.3235654830932617,228606,260892,-.3329067230224609,1399067,-.0571079254150391,396235,-.1106929779052734,1442379,.1477508544921875,17925324,-.0067043304443359,104443,-.8436384201049805,399213,1482344,.055150032043457,155639,298503424,-.2141819000244141,46611056,.1766586303710938,3737640,.0994539260864258,211284,.3044052124023438,260322,-.3507499694824219,28098,-1.25910758972168,35575384,-.1030158996582031,10326860,.0163955688476563,13058676,-.3407211303710938,84336,1.270304679870606,341487,-.5563488006591797,4176785,.1667985916137695,1709972,-.5648956298828125,5204957,2877786,3138652,.4621667861938477,375028096,-.53363037109375,matched (3),769332.44,.87647891,182845.02,365571.63
201207,760429,630,3578,689043,07,0,0,0,0,0,1,0,0,0,0,0,1471692,.1761989593505859,362479,.4120359420776367,224789,-.5137271881103516,28904,1.064298629760742,1017871,-.6899204254150391,7556871,.2106685638427734,556077,.2914924621582031,675393,.171565055847168,1835568,.4881248474121094,9152918,-.2258567810058594,51519868,.3098659515380859,1349012,.0784130096435547,719292,.2014808654785156,6444745,-.1706724166870117,2046665,-.122039794921875,3636,-1.788498878479004,6846724,.0011501312255859,809000,201347,-.1314916610717773,2025632,.0739555358886719,137670,1.568380355834961,3632393,.2706928253173828,6231206,.3053379058837891,121056,238629,-.0891962051391602,1321444,-.0570802688598633,752530,.6414337158203125,1235731,-.1546316146850586,14135040,-.2375583648681641,181258,.5512800216674805,316539,1256813,-.1650457382202148,1089547,283289312,-.0523128509521484,52713964,.1230430603027344,4803082,.2508039474487305,235388,.1080322265625,221000,-.16375732421875,43847,.44500732421875,37846988,.0618972778320313,10519407,.0184726715087891,16887624,.2571277618408203,195271,.8395795822143555,347780,.0182600021362305,5379315,.2530193328857422,2068815,.1904983520507813,5890138,3854756,3334566,.0605487823486328,520196576,.3272056579589844,matched (3),492980.03,.87647891,195015.06,371808
