period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1150c616,growth1150c616,Y1454c152,growth1454c152,Y1525c600,growth1525c600,Y1605c440,growth1605c440,Y1783c348,growth1783c348,Y1791c348,growth1791c348,Y1811c233,Y1836c124,growth1836c124,Y2010c208,growth2010c208,Y2012c688,growth2012c688,Y2110c124,growth2110c124,Y2137c68,growth2137c68,Y2219c440,growth2219c440,Y2393c826,growth2393c826,Y2627c124,growth2627c124,Y2687c440,Y2690c208,growth2690c208,Y2754c208,growth2754c208,Y2764c752,growth2764c752,Y2859c124,growth2859c124,Y3031c152,growth3031c152,Y3092c440,growth3092c440,Y3129c484,growth3129c484,Y3149c428,growth3149c428,Y3279c124,growth3279c124,Y3299c792,growth3299c792,Y3316c300,growth3316c300,Y3732c688,growth3732c688,Y3839c600,growth3839c600,Y3872c152,growth3872c152,Y4112c36,Y4164c586,growth4164c586,Y4175c32,Y4339c152,growth4339c152,Y4381c152,growth4381c152,Y4426c484,growth4426c484,Y4489c36,Y4679c124,growth4679c124,Y4733c608,Y4765c152,growth4765c152,Y4770c218,Y4824c600,growth4824c600,Y4988c484,growth4988c484,Y4990c36,Y519c484,growth519c484,Y583c826,growth583c826,Y590c300,growth590c300,Y623c616,growth623c616,Y721c124,Y749c233,_merge,x,r2,s,sf
201111,841360,622,3838,15635652,11,0,0,0,0,0,0,0,0,0,1,0,81960,1.352372169494629,714938,.3674745559692383,205339,.1218376159667969,574161,-.1771469116210938,16460224,.0279445648193359,1221884,-.225590705871582,40546,1931532,.0628547668457031,68512,.6648836135864258,10286,1.03441333770752,1516437,.1506757736206055,11708,.3747243881225586,9962,.2786884307861328,1124820,.0230913162231445,1128380,-.0438699722290039,99733,43515,-.2247467041015625,3588124,.2586498260498047,8414887,-.0495290756225586,3239617,-.0455150604248047,7324,-.2179965972900391,43259,-.1641302108764648,1395147,-.4274721145629883,334762,-.2139549255371094,12574951,.215545654296875,1309564,.1039962768554688,30352,.0290822982788086,598693,.0546350479125977,1166710,.0479774475097656,3515692,.0025529861450195,1848869,66288,.3654108047485352,6290650,2839727,.0175743103027344,2514572,.4506492614746094,733053,-.9109277725219727,734041,48632,.0518217086791992,2260871,1255571,.3272285461425781,242072,692438,.579930305480957,13763,-.3032722473144531,1138530,12110719,.0632705688476563,20335736,.0430355072021484,61937,.2801055908203125,177771,.3029193878173828,84234,2477820,matched (3),15806544,.82843125,1142793.5,2210462
201112,841360,623,3838,14198133,12,0,0,0,0,0,0,0,0,0,0,1,49928,-.4956493377685547,325759,-.7860374450683594,202590,-.0134773254394531,718191,.2238254547119141,18422332,.1126174926757813,1108117,-.0977315902709961,31168,1920980,-.0054788589477539,82659,.1877155303955078,12601,.2029924392700195,743151,-.7132196426391602,5274,-.7974834442138672,12588,.2339658737182617,1094371,-.0274429321289063,888887,-.2385683059692383,19828,40842,-.0633945465087891,2359753,-.419072151184082,7128811,-.1658573150634766,2728753,-.1716108322143555,25334,1.240991592407227,35317,-.2028408050537109,1621227,.1501836776733398,44799,-2.011234283447266,8846121,-.3517274856567383,423651,-1.1285400390625,738,-3.716673851013184,93537,-1.856391906738281,773750,-.4106941223144531,2574960,-.3114023208618164,4331182,24706,-.9869623184204102,6316639,2252705,-.2315759658813477,1456715,-.5459184646606445,729956,-.0042343139648438,485172,33616,-.3692798614501953,36725,965522,-.2626771926879883,80610,276095,-.9194736480712891,9267,-.3955240249633789,842908,6694281,-.5928363800048828,19013820,-.0672130584716797,60650,-.0209980010986328,124832,-.3535270690917969,133174,1399017,matched (3),14874387,.82843125,1152759.5,2215630.8
201201,841360,624,3838,16590927,01,0,0,0,0,0,0,0,0,0,0,0,115287,.8368425369262695,1269965,1.360586166381836,154182,-.2730503082275391,765512,.0638093948364258,27369932,.3958816528320313,1462627,.2775716781616211,32830,1855020,-.0349397659301758,133605,.48016357421875,7484,-.5210084915161133,1531334,.7229948043823242,56866,2.377908706665039,8199,-.4287319183349609,1098147,.0034446716308594,1061774,.1777267456054688,136865,36844,-.1030178070068359,2859412,.1920595169067383,11090080,.4419059753417969,3239955,.1717147827148438,32158,.2385129928588867,50513,.3578662872314453,1504039,-.0750293731689453,53702,.1812648773193359,12052546,.3092966079711914,704407,.5084466934204102,7704,2.345551490783691,662971,1.9583740234375,1053812,.3089208602905273,2146709,-.1818981170654297,5515390,95729,1.354475021362305,6022210,2361614,.0472135543823242,2084145,.3581752777099609,623221,-.1580829620361328,543873,41566,.2122802734375,417552,810852,-.1745834350585938,253472,262197,-.0516490936279297,23592,.9344472885131836,1057541,8969168,.2925395965576172,20548408,.0776157379150391,29991,-.7042217254638672,220320,.5681123733520508,77627,1387881,matched (3),16213729,.82843125,1339891.6,2318507
201202,841360,625,3838,10102857,02,1,0,0,0,0,0,0,0,0,0,0,80299,-.3616676330566406,413997,-1.120885848999023,116299,-.2819700241088867,763301,-.0028924942016602,10081740,-.9987201690673828,1170350,-.222930908203125,15723,2075457,.1122856140136719,61637,-.773625373840332,5410,-.3245182037353516,2096236,.3140039443969727,10429,-1.696106910705566,2019,-1.40140962600708,1165149,.0592250823974609,764878,-.3279800415039063,7496,32452,-.1269311904907227,2939047,.0274686813354492,11013172,-.0069580078125,4023287,.2165403366088867,16422,-.6720390319824219,12850,-1.368886947631836,1232839,-.1988344192504883,87540,.4886455535888672,16014528,.2842197418212891,375504,-.6290874481201172,7313,-.0520868301391602,61336,-2.380364418029785,526532,-.6938571929931641,1722717,-.2200336456298828,4283108,24447,-1.36501407623291,5430370,2640454,.1116056442260742,1978985,-.0517749786376953,433819,-.3622732162475586,503237,11757,-1.262833595275879,20078,767862,-.0544757843017578,116115,439576,.5167140960693359,14434,-.4913206100463867,721577,7849520,-.1333408355712891,16295823,-.2318744659423828,38376,.2465343475341797,157779,-.3338861465454102,14881,477201,matched (3),12630540,.82843125,975858.19,2128958.5
201203,841360,626,3838,18456868,03,0,1,0,0,0,0,0,0,0,0,0,60010,-.2912454605102539,451320,.0863180160522461,299225,.9450311660766602,766514,.0042009353637695,19362950,.6526355743408203,1666626,.3534984588623047,19828,3376128,.4865484237670898,78427,.24090576171875,6335,.1578407287597656,1313879,-.4671592712402344,2271,-1.524370670318604,3246,.474820613861084,1057341,-.0970916748046875,797593,.0418815612792969,42040,54283,.5144491195678711,3699659,.2301559448242188,12643614,.1380596160888672,3214026,-.2245750427246094,45561,1.020430564880371,13021,.0132198333740234,1059630,-.1513996124267578,206813,.8597192764282227,18436464,.1408348083496094,716906,.6466760635375977,24039,1.190024375915527,758363,2.514795303344727,703830,.2902250289916992,3086824,.5832405090332031,1855728,9659,-.9286165237426758,2973000,1599298,-.5013866424560547,1743389,-.1267528533935547,929667,.7621984481811523,680104,49133,1.430082321166992,823562,882792,.1394796371459961,154012,273237,-.4754705429077148,30258,.7401742935180664,744399,4440554,-.5696735382080078,19391854,.1739444732666016,70797,.6123847961425781,175456,.1061935424804688,31357,555181,matched (3),19427266,.82843125,1115525.5,2196488.8
201204,841360,627,3838,19549512,04,0,0,1,0,0,0,0,0,0,0,0,173197,1.059918403625488,206060,-.7840089797973633,163210,-.6061573028564453,1150447,.4060525894165039,20998128,.0810718536376953,964551,-.5468940734863281,49463,3104926,-.0837392807006836,73115,-.070134162902832,27576,1.470855712890625,1824387,.3282604217529297,3779,.509239673614502,2733,-.1720232963562012,1238613,.1582345962524414,1046293,.2714099884033203,92643,70588,.2626495361328125,3158617,-.158106803894043,11368756,-.1062831878662109,3467168,.0758132934570313,30823,-.3907909393310547,6355,-.7173213958740234,1114643,.0506143569946289,125497,-.4995336532592773,23305794,.2343711853027344,446949,-.4725008010864258,25561,.0613899230957031,528887,-.3603878021240234,928426,.2769536972045898,2148581,-.362335205078125,3052221,22950,.8654270172119141,1459340,3395505,.7528877258300781,2628805,.4106979370117188,1123654,.1895151138305664,630223,28355,-.5497274398803711,236002,1215445,.3197765350341797,2484987,309788,.1255483627319336,32942,.0849876403808594,1124881,10256872,.8371696472167969,19880456,.0248851776123047,22928,-1.127457618713379,182642,.0401391983032227,22651,1091827,matched (3),20241650,.82843125,1161115,2219989.5
201205,841360,628,3838,18534522,05,0,0,0,1,0,0,0,0,0,0,0,189600,.0904865264892578,441511,.7620353698730469,163902,.0042304992675781,506149,-.8210744857788086,12792888,-.4955425262451172,1499881,.4414787292480469,31397,2429385,-.2453517913818359,59725,-.2022829055786133,7156,-1.348994255065918,1056589,-.546198844909668,2699,-.336578369140625,1645,-.5076594352722168,1093361,-.1247358322143555,984732,-.060638427734375,5323,124296,.5658054351806641,2778819,-.128108024597168,10611749,-.0689067840576172,2926556,-.1695117950439453,28007,-.0958070755004883,7633,.1832389831542969,949155,-.1607170104980469,88603,-.3481159210205078,15643229,-.3986644744873047,775641,.5512456893920898,3133,-2.099076271057129,888468,.5187244415283203,236500,-1.367542266845703,2661756,.2141780853271484,947470,83528,1.291864395141602,3446745,3067990,-.1014299392700195,1520797,-.5472946166992188,915258,-.2051353454589844,739384,5265,-1.683722496032715,69786,848168,-.3597869873046875,259095,296055,-.0453424453735352,11881,-1.019807815551758,857202,6689628,-.4273900985717773,21316624,.0697498321533203,26793,.1557817459106445,138076,-.2797231674194336,100676,2257553,matched (3),15452866,.82843125,1062284.4,2169934
201206,841360,629,3838,20628248,06,0,0,0,0,1,0,0,0,0,0,0,135128,-.3386936187744141,1218245,1.014964103698731,222890,.3074102401733398,575222,.127924919128418,13658826,.0654964447021484,1023174,-.382476806640625,55290,3059985,.2307720184326172,153268,.9424371719360352,15003,.7402992248535156,2044656,.6601839065551758,8256,1.118059158325195,11045,1.904237747192383,1206531,.0984926223754883,862344,-.1327152252197266,81668,74204,-.5158481597900391,2559312,-.0822877883911133,11932643,.1173152923583984,3309292,.1229085922241211,21333,-.2721986770629883,15653,.7181816101074219,1383420,.3767414093017578,293299,1.197027206420898,20650792,.2777156829833984,482206,-.4753189086914063,57068,2.902252197265625,754094,-.1639814376831055,781290,1.194997787475586,4072884,.4253654479980469,2269267,21546,-1.354991912841797,5353446,3585602,.1559038162231445,2785455,.6051769256591797,559165,-.4927616119384766,813747,77663,2.691298484802246,91910,1324241,.4455156326293945,81081,296211,.0005264282226563,21396,.5882635116577148,793043,7687461,.1390323638916016,21680318,.0169181823730469,49703,.617924690246582,68189,-.7055215835571289,110667,1858132,matched (3),21515360,.82843125,994419.19,2137530
201207,841360,630,3838,17649598,07,0,0,0,0,0,1,0,0,0,0,0,147389,.0868520736694336,549158,-.7967805862426758,180223,-.2124834060668945,918223,.4676847457885742,20546600,.4083080291748047,1323368,.2572708129882813,32417,2385678,-.248927116394043,201654,.2743654251098633,1089,-2.622990608215332,1415177,-.3679742813110352,1595,-1.64406681060791,217,-3.929836273193359,735697,-.4946861267089844,850192,-.0141925811767578,112810,40083,-.6158657073974609,2553426,-.0023021697998047,10727765,-.1064434051513672,3078901,-.0721616744995117,14345,-.3968544006347656,68410,1.474856376647949,1374787,-.0062599182128906,168777,-.5526142120361328,12518964,-.5005092620849609,1391157,1.059519767761231,3931,-2.675349235534668,586151,-.2519397735595703,979005,.225590705871582,3511427,-.1483287811279297,6157234,11407,-.6359624862670898,6303127,3650682,.0179882049560547,2191331,-.2399024963378906,478151,-.1565179824829102,750419,27129,-1.051775932312012,72715,728691,-.5973443984985352,268652,321317,.0813560485839844,14439,-.3932714462280273,880821,5868922,-.2699203491210938,20641908,-.0490818023681641,41974,-.1690149307250977,137200,.6991567611694336,41765,2282416,matched (3),17480128,.82843125,1196463,2238680.3
201208,841360,631,3838,15894400,08,0,0,0,0,0,0,1,0,0,0,0,81304,-.5948801040649414,577303,.0499811172485352,176883,-.018707275390625,467385,-.6752872467041016,6968701,-1.081266403198242,1403792,.0589971542358398,40784,665711,-1.276382446289063,62459,-1.172042846679688,44016,3.69929313659668,112890,-2.528595924377441,3661,.8308629989624023,796,1.299702167510986,1609534,.7828817367553711,154584,-1.704724311828613,80507,87308,.7784900665283203,2569726,.0063629150390625,12898145,.1842498779296875,107326,-3.356457710266113,14751,.0279092788696289,41609,-.4972019195556641,1475874,.0709514617919922,146854,-.1391401290893555,1770117,-1.956197738647461,515269,-.9932012557983398,372,-2.357755661010742,549455,-.0646505355834961,808858,-.1909141540527344,5828526,.5067415237426758,2549305,5741,-.6865940093994141,6862737,4060095,.1062917709350586,2924631,.2886590957641602,1637977,1.231290817260742,682957,6325,-1.456093788146973,39664,1224708,.5192079544067383,218001,285746,-.1173248291015625,16443,.1299667358398438,1426433,6577750,.1140222549438477,20401480,-.0117168426513672,20410,-.7210254669189453,117142,-.1580524444580078,0,2616412,matched (3),17122034,.82843125,1509906.4,2420740
201209,841360,632,3838,14943602,09,0,0,0,0,0,0,0,1,0,0,0,122294,.4082326889038086,339297,-.5314912796020508,261798,.392085075378418,528707,.1232805252075195,13317678,.6476631164550781,1222707,-.1381101608276367,38892,1912196,1.05515193939209,62047,-.0066184997558594,5823,-2.022737503051758,1929682,2.838696479797363,5455,.3987960815429688,36,-3.096080303192139,691371,-.8450231552124023,682442,1.484939575195313,2981,65853,-.2820167541503906,1526025,-.5211324691772461,9641661,-.2909908294677734,3750033,3.553648948669434,14261,-.0337820053100586,71654,.5435323715209961,1159163,-.241551399230957,92752,-.4595088958740234,11049383,1.831329345703125,446554,-.1431293487548828,321,-.1474528312683106,816558,.3961706161499023,679974,-.1735687255859375,4610878,-.2343454360961914,1841849,3841,-.4019012451171875,6180981,2544117,-.4674224853515625,2370016,-.210270881652832,1027191,-.4666337966918945,1171296,45445,1.971993446350098,123257,702758,-.555445671081543,156284,301985,.0552740097045898,13578,-.1914491653442383,1151685,11350701,.5455856323242188,18666492,-.0888767242431641,44716,.784306526184082,201353,.5416727066040039,108355,1550774,matched (3),15334373,.82843125,823210.38,2063453.6
201210,841360,633,3838,21199088,10,0,0,0,0,0,0,0,0,1,0,0,95638,-.2458572387695313,385479,.1276102066040039,262102,.0011606216430664,854876,.4805221557617188,17903472,.2959022521972656,1517556,.216033935546875,27181,2359115,.2100334167480469,77079,.2169389724731445,9221,.4596681594848633,1468558,-.2730741500854492,18082,1.198384284973145,6588,5.20948600769043,1172175,.5279397964477539,827648,.1929101943969727,65922,98148,.3990516662597656,2392976,.4498710632324219,11492953,.1756401062011719,3925864,.0458221435546875,30779,.7693042755126953,15692,-1.518698692321777,1752183,.4131641387939453,211565,.8246021270751953,11123296,.0066661834716797,289628,-.4329624176025391,5280,2.80024003982544,798108,-.0228538513183594,945610,.3297758102416992,6752437,.3814849853515625,2044542,53406,2.632190704345703,6878109,4726790,.6194629669189453,2988289,.2318038940429688,2140562,.7342405319213867,552792,43431,-.0453300476074219,67644,1085819,.4350776672363281,157371,348511,.1432924270629883,19653,.3697795867919922,1297043,13558419,.1777286529541016,22398660,.1822700500488281,72784,.4871644973754883,125521,-.4725866317749023,118884,2442304,matched (3),20401122,.82843125,884760.69,2088771.6
201211,841360,634,3838,17128464,11,0,0,0,0,0,0,0,0,0,1,0,53136,-.5877161026000977,715859,.6189966201782227,224003,-.157073974609375,697793,-.203033447265625,8905736,-.6982975006103516,1756333,.1461267471313477,24476,1807643,-.2662620544433594,60163,-.2477731704711914,6402,-.364872932434082,1491962,.0158109664916992,17988,-.0052118301391602,40903,1.825953483581543,1182349,.0086421966552734,765934,-.0774917602539063,193214,65628,-.4024744033813477,2465862,.030003547668457,7993832,-.363062858581543,3253152,-.1879615783691406,30097,-.0224075317382813,24403,.4415559768676758,1583443,-.1012611389160156,105551,-.6953372955322266,10218129,-.0848789215087891,545299,.6327362060546875,5708,.0779428482055664,314395,-.9315938949584961,484220,-.6692905426025391,4329909,-.4443569183349609,5149155,7460,-1.968367576599121,3712601,3305012,-.3578062057495117,2773746,-.0745019912719727,2656786,.2160482406616211,418395,15354,-1.039796829223633,82931,870893,-.2205705642700195,222773,197685,-.5669946670532227,9184,-.7607669830322266,1519770,9990744,-.3053474426269531,20303042,-.0982303619384766,41986,-.5501604080200195,186821,.3976774215698242,92190,1999051,matched (3),17226678,.82843125,1134985.9,2206435.5
201212,841360,635,3838,16434856,12,0,0,0,0,0,0,0,0,0,0,1,40496,-.2716512680053711,856048,.1788434982299805,244577,.0878705978393555,445056,-.4497222900390625,12818248,.3641738891601563,722292,-.8885536193847656,34357,1539215,-.1607513427734375,53977,-.1084995269775391,15703,.8972406387329102,1748808,.1588420867919922,10585,-.5302677154541016,784,-3.954549312591553,838985,-.3430662155151367,730153,-.0478420257568359,14808,72620,.1012382507324219,2297788,-.0705947875976563,8078845,.0105781555175781,2613763,-.2188339233398438,9890,-1.112900733947754,20368,-.1807413101196289,1222423,-.2587661743164063,143005,.303685188293457,6525742,-.4484081268310547,212372,-.9429941177368164,1227,-1.537296295166016,488186,.4400463104248047,502878,.0378084182739258,4528156,.0447683334350586,4591322,6817,-.0901355743408203,3895852,3087981,-.0679225921630859,2491642,-.1072568893432617,1138636,-.847285270690918,349740,46803,1.114570617675781,262351,1104809,.2379083633422852,74694,370398,.6279029846191406,25772,1.031825065612793,1027021,9236533,-.0784931182861328,16357878,-.2160606384277344,35281,-.1739912033081055,212526,.1289138793945313,74508,883549,matched (3),14982772,.82843125,936216.31,2111081.8
201301,841360,636,3838,16242722,01,0,0,0,0,0,0,0,0,0,0,0,113220,1.028129577636719,456267,-.6292486190795898,411137,.5193958282470703,241889,-.6097211837768555,8957214,-.3584117889404297,1427340,.6811380386352539,8039,1382412,-.1074428558349609,52116,-.0350866317749023,2460,-1.853690147399902,1208589,-.369481086730957,13014,.2065877914428711,54,-2.675425052642822,607635,-.3226184844970703,702037,-.0392675399780273,40142,52913,-.3165912628173828,2539682,.1000919342041016,15024030,.6204023361206055,4485530,.5400657653808594,37139,1.323143005371094,100825,1.599421501159668,1058195,-.1442708969116211,115216,-.2160711288452148,18298764,1.031078338623047,488212,.8324098587036133,11117,2.203903198242188,789768,.4810428619384766,442406,-.1281204223632813,4929346,.0848913192749023,3408201,6688,-.0191049575805664,3720770,2709555,-.1307334899902344,3057640,.2047014236450195,1018125,-.1118688583374023,564040,23536,-.6874160766601563,82524,877140,-.2307615280151367,258358,308891,-.1815891265869141,14639,-.5655994415283203,1236620,5429874,-.5312509536743164,30210114,.6134681701660156,32897,-.0699634552001953,149474,-.3519420623779297,55980,337316,matched (3),17397190,.82843125,1267043.6,2277183.5
201302,841360,637,3838,19551092,02,1,0,0,0,0,0,0,0,0,0,0,285911,.9263477325439453,464946,.0188436508178711,310147,-.2818794250488281,252267,.0420083999633789,20324704,.8193778991699219,1713151,.1825218200683594,20920,1941123,.3394365310668945,46262,-.1191511154174805,3232,.2729396820068359,1719712,.3527030944824219,34001,.9603643417358398,6824,4.839217185974121,1398998,.8339376449584961,699023,-.004302978515625,137389,77522,.3819122314453125,2620488,.0313224792480469,13765220,-.0875053405761719,3647145,-.2069120407104492,6258,-1.780806541442871,35058,-1.05638313293457,1305643,.2101306915283203,333470,1.062744140625,11285403,-.4833221435546875,365958,-.2882308959960938,8758,-.2385082244873047,600632,-.2737569808959961,1324637,1.09666633605957,2611042,-.6354570388793945,1111966,45645,1.920578956604004,9426533,3111854,.1384344100952148,2080679,-.3849496841430664,473623,-.7653064727783203,564562,13500,-.5558414459228516,70509,487036,-.5883283615112305,37558,364331,.1650733947753906,15733,.0720720291137695,883523,6189813,.1309890747070313,18724174,-.478363037109375,37444,.1294651031494141,161542,.0776424407958984,143095,740356,matched (3),22097530,.82843125,1319419.5,2306736.5
201303,841360,638,3838,14029899,03,0,1,0,0,0,0,0,0,0,0,0,19446,-2.68803882598877,286087,-.4856252670288086,165931,-.6254749298095703,210766,-.1797389984130859,15138225,-.2946128845214844,800947,-.7602949142456055,9243,2451528,.2334451675415039,68346,.3902626037597656,5623,.5537643432617188,1514732,-.126917839050293,4225,-2.085370063781738,6281,-.0829172134399414,1056191,-.2810878753662109,808037,.1449251174926758,38361,48343,-.4722404479980469,1156505,-.8179588317871094,12927649,-.0627765655517578,3419577,-.064427375793457,30669,1.589391708374023,3935,-2.187092781066895,1230964,-.0588979721069336,275474,-.1910591125488281,14739500,.2670192718505859,364223,-.0047521591186523,1206,-1.982658386230469,601724,.0018167495727539,633888,-.7370214462280273,2165365,-.1871604919433594,2243339,20759,-.7879142761230469,7135390,2380222,-.2680253982543945,2227504,.0681877136230469,315428,-.4064807891845703,324138,9457,-.3559341430664063,15937,1174103,.8799219131469727,288022,215668,-.524322509765625,5622,-1.029073715209961,768720,5337929,-.1480674743652344,9741448,-.6534252166748047,32179,-.1515321731567383,89021,-.5958929061889648,16358,1267763,matched (3),14417770,.82843125,1343385.9,2320528.3
201304,841360,639,3838,20686508,04,0,0,1,0,0,0,0,0,0,0,0,139369,1.969483375549316,800342,1.028742790222168,323284,.6669597625732422,190853,-.0992450714111328,14931755,-.01373291015625,1471261,.6080808639526367,26195,3184270,.2615118026733398,63592,-.0720958709716797,9251,.4978666305541992,784137,-.6584100723266602,22612,1.677460670471191,816,-2.04086971282959,1701811,.4770240783691406,998608,.2117538452148438,68634,55933,.1458330154418945,2284287,.6806516647338867,11571618,-.1108131408691406,3756208,.0938930511474609,16508,-.6194076538085938,5698,.370203971862793,1181285,-.041193962097168,298082,.0788745880126953,17260836,.1579093933105469,489962,.2965612411499023,4429,1.300865173339844,725448,.1869907379150391,709821,.1131401062011719,2203548,.0174798965454102,3796651,32431,.4461355209350586,5074525,1955622,-.1964855194091797,1817046,-.203669548034668,300808,-.0474586486816406,682662,23186,.8967933654785156,40292,1106730,-.0590944290161133,219591,1442549,1.900426864624023,23019,1.409632682800293,936603,6891591,.2554645538330078,21779424,.8045768737792969,31283,-.0282392501831055,148046,.5086507797241211,28533,1265075,matched (3),20163638,.82843125,1269482.6,2278541.5
201305,841360,640,3838,20893678,05,0,0,0,1,0,0,0,0,0,0,0,167856,.1859817504882813,355261,-.8121862411499023,199145,-.4844980239868164,274920,.3649768829345703,18675608,.2237281799316406,1199037,-.2046012878417969,123472,2185055,-.376582145690918,375206,1.774988174438477,10128,.090571403503418,2135441,1.00184440612793,3459,-1.877500534057617,6379,2.056352615356445,1430442,-.1737089157104492,1002667,.0040569305419922,130096,99157,.5725498199462891,2442914,.0671377182006836,12009070,.0371055603027344,3796196,.010589599609375,38943,.8582544326782227,26791,1.547951698303223,1484787,.228668212890625,257645,-.1457853317260742,13520818,-.2442092895507813,1018953,.7322025299072266,19925,1.503801345825195,634453,-.1340265274047852,1425822,.6974916458129883,1740201,-.2360677719116211,1490877,86944,.9861488342285156,6972476,3158956,.4795341491699219,2425203,.2887029647827148,411532,.3134145736694336,436761,26563,.1359710693359375,120031,1472369,.2854623794555664,355536,475363,-1.110088348388672,33575,.3774623870849609,1188959,7261802,.0523262023925781,21401112,-.0175228118896484,35790,.1345939636230469,82941,-.5793933868408203,73404,2237071,matched (3),22078006,.82843125,1053259.3,2165530
201306,841360,641,3838,17231004,06,0,0,0,0,1,0,0,0,0,0,0,18998,-2.178772926330566,502038,.3458232879638672,150410,-.2806682586669922,137821,-.6905250549316406,12270265,-.4200401306152344,1111550,-.0757637023925781,60208,1882916,-.1488199234008789,190053,-.6801729202270508,4772,-.752537727355957,1894967,-.119471549987793,2570,-.2970738410949707,4482,-.3529424667358398,1134086,-.2321567535400391,721547,-.3290214538574219,128670,27868,-1.269225120544434,2115291,-.1439990997314453,11443117,-.0482730865478516,2812478,-.2999334335327148,29990,-.261235237121582,43991,.4959182739257813,1547242,.0412025451660156,125876,-.7162857055664063,12337218,-.0916099548339844,669060,-.4206571578979492,96,-5.335382461547852,1055981,.5094623565673828,1070080,-.2870159149169922,2380986,.3135137557983398,1214486,31214,-1.024396896362305,4202924,2854179,-.1014575958251953,2572777,.0590705871582031,362068,-.1280546188354492,637589,17096,-.4406747817993164,246930,889074,-.5044469833374023,169576,382832,-.2164821624755859,12331,-1.001666069030762,1008635,4327259,-.5176935195922852,20566248,-.0397930145263672,36023,.0064888000488281,191999,.839360237121582,49690,2633448,matched (3),14852255,.82843125,1065589.5,2171554
201307,841360,642,3838,19461304,07,0,0,0,0,0,1,0,0,0,0,0,105113,1.710701942443848,678745,.3015689849853516,275813,.6063575744628906,490912,1.270309448242188,11369338,-.0762577056884766,1424977,.2484006881713867,28083,2124107,.1205301284790039,481998,.9306373596191406,17624,1.306495666503906,873685,-.7742366790771484,7394,1.056763172149658,29650,1.889392852783203,825068,-.3181161880493164,825066,.1340656280517578,319479,55014,.6801090240478516,2129777,.0068244934082031,13799890,.1872711181640625,3732387,.2829818725585938,31400,.0459432601928711,104895,.8689746856689453,1419265,-.0863351821899414,243059,.6580066680908203,13563357,.0947513580322266,967149,.3684797286987305,12888,4.899703979492188,818037,-.2553176879882813,328115,-1.182124137878418,4581105,.6544256210327148,2541093,18124,-.5436296463012695,4758315,3025641,.0583381652832031,2345843,-.0923404693603516,576198,.4646196365356445,772712,32689,.648193359375,175954,1013112,.1306009292602539,393009,390641,.0201930999755859,15453,.2256870269775391,1308769,6203395,.3601617813110352,19613966,-.0474090576171875,24505,-.3852806091308594,145245,-.2790679931640625,466,2999820,matched (3),16892060,.82843125,1080171.8,2178746.5
201308,841360,643,3838,22454672,08,0,0,0,0,0,0,1,0,0,0,0,102476,-.0254068374633789,300852,-.8136262893676758,160035,-.5443305969238281,485808,-.0104513168334961,16018504,.3428230285644531,2047502,.3624649047851563,51536,2037750,-.0415048599243164,318082,-.4156303405761719,4842,-1.291933059692383,1710470,.6718034744262695,2650,-1.02610969543457,40620,.3147983551025391,1191333,.3673620223999023,868058,.0507955551147461,0,113787,.7267398834228516,3048096,.3585004806518555,14286245,.034637451171875,3432857,-.0836553573608398,21795,-.3651266098022461,87897,-.1767940521240234,1719234,.1917400360107422,53225,-1.518775939941406,11007337,-.2088088989257813,1149738,.1729364395141602,11099,-.1494417190551758,723104,-.1233549118041992,546862,.5108327865600586,4927189,.0728282928466797,1249364,45930,.9298810958862305,5160047,3845450,.2397680282592773,3114433,.2834024429321289,586747,.0181417465209961,767787,61266,.6281871795654297,298487,1064423,.0494060516357422,121036,242575,-.4764785766601563,29908,.6603231430053711,1552561,6900413,.1064853668212891,19714372,.0051059722900391,15032,-.4886960983276367,176705,.1960601806640625,37777,3076806,matched (3),20828528,.82843125,1273675.1,2280880
201309,841360,644,3838,19644358,09,0,0,0,0,0,0,0,1,0,0,0,212740,.7304420471191406,324003,.0741338729858398,159769,-.0016632080078125,214837,-.8159341812133789,11806046,-.3051319122314453,1442909,-.3499593734741211,28258,1765960,-.1431522369384766,181413,-.5615329742431641,4601,-.0510549545288086,1772342,.0355339050292969,279,-2.251102924346924,16296,-.9133405685424805,897727,-.2829618453979492,534031,-.485804557800293,69882,38576,-1.081697463989258,2019846,-.4114961624145508,12527454,-.1313743591308594,2831355,-.1926374435424805,20862,-.0437517166137695,26986,-1.18084716796875,1707389,-.0069131851196289,97752,.607905387878418,10140443,-.08203125,328524,-1.252679824829102,17352,.4468526840209961,709427,-.0190954208374023,764385,.3348751068115234,5960269,.1903467178344727,1864262,11761,-1.362329483032227,5694873,3079111,-.2222499847412109,3169318,.0174684524536133,497023,-.1659574508666992,658345,26298,-.8457326889038086,63530,922394,-.1432151794433594,220202,3241288,2.592415809631348,17077,-.5603933334350586,1519546,4164286,-.5050373077392578,20604988,.0441856384277344,39777,.9731082916259766,123522,-.358062744140625,58157,2911172,matched (3),19865414,.82843125,1001733.7,2140942.8
