period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1090c376,Y1239c32,Y1243c826,growth1243c826,Y1377c218,Y1503c348,growth1503c348,Y1528c440,growth1528c440,Y1600c300,growth1600c300,Y1721c757,growth1721c757,Y1753c600,growth1753c600,Y1757c688,growth1757c688,Y1835c792,growth1835c792,Y1854c600,growth1854c600,Y1914c703,growth1914c703,Y2010c203,Y2049c352,growth2049c352,Y2061c124,growth2061c124,Y2118c348,growth2118c348,Y2148c222,growth2148c222,Y2481c688,growth2481c688,Y2504c381,Y2754c705,growth2754c705,Y2758c757,growth2758c757,Y2884c152,growth2884c152,Y2912c616,growth2912c616,Y3033c484,growth3033c484,Y3069c554,Y307c124,growth307c124,Y3144c352,growth3144c352,Y3179c620,growth3179c620,Y3313c300,growth3313c300,Y3428c620,growth3428c620,Y3492c586,growth3492c586,Y3844c642,Y3900c616,growth3900c616,Y3900c757,growth3900c757,Y411c124,growth411c124,Y4165c300,growth4165c300,Y4271c757,growth4271c757,Y4275c251,growth4275c251,Y4410c826,growth4410c826,Y4479c428,growth4479c428,Y4761c600,growth4761c600,Y4821c222,growth4821c222,Y4931c268,growth4931c268,Y4932c616,growth4932c616,Y5034c757,growth5034c757,Y505c757,growth505c757,Y596c484,growth596c484,Y619c440,growth619c440,Y705c428,growth705c428,_merge,x,r2,s,sf
201109,901420,620,4732,100643,09,0,0,0,0,0,0,0,1,0,0,0,93000,206342,1392852,-.231959342956543,1915011,1631828,-.1822986602783203,95871,1.362617492675781,1772282,-.3713617324829102,710674,.40838623046875,222099,.3948307037353516,481545,-.416778564453125,235812,-1.309833526611328,67905,-.3162298202514648,332499,-.2801380157470703,958475,3210,-1.623359680175781,5859202,-.021977424621582,53290,1.606814384460449,2886,.2012095451354981,98282,-.9371938705444336,289445,535105,.0571165084838867,961457,.2635269165039063,432759,-1.313510894775391,116916,-.4894342422485352,2053201,-.2114229202270508,558236,4061499,-.45635986328125,17793,.7807865142822266,518615,1.27168083190918,64939,1.287028312683106,2139025,-.3401165008544922,32593,.7303085327148438,410992,29582106,.3624649047851563,13961257,.0261421203613281,1061308,.0718898773193359,12049,.3721237182617188,14542957,.2508888244628906,6737689,-.1165599822998047,9499187,.0511741638183594,25532,.0168256759643555,83258,-1.214879035949707,54854,-.1687726974487305,668719,.2720184326171875,1469734,-.0864696502685547,138838,-.8142967224121094,552341,-.1752824783325195,145556,.0986232757568359,164170,.0119304656982422,71210,-.5907621383666992,matched (3),343320.59,.88721007,79967.688,136119.38
201110,901420,621,4732,3369,10,0,0,0,0,0,0,0,0,1,0,0,240000,198054,1262087,-.0985870361328125,1747255,1865743,.1339588165283203,4947,-2.964221954345703,1586099,-.1109905242919922,489377,-.3730812072753906,198591,-.1118764877319336,629362,.2677068710327148,247400,.0479717254638672,41775,-.4858112335205078,253684,-.2705469131469727,814205,16848,1.657960891723633,5214118,-.116642951965332,10951,-1.582318305969238,5408,.6280078887939453,137097,.3328475952148438,496664,421959,-.2375545501708984,932500,-.0305805206298828,735582,.5304803848266602,114191,-.0235834121704102,2053133,-.0000324249267578,560653,3825438,-.0598793029785156,11043,-.4770078659057617,196466,-.970672607421875,41762,-.4414615631103516,1368264,-.446807861328125,12797,-.9348859786987305,605675,27040662,-.0898284912109375,13034761,-.0686664581298828,970799,-.0891380310058594,8306,-.3720035552978516,11823529,-.2070140838623047,7384203,.0916261672973633,9463494,-.0037651062011719,26687,.0442438125610352,198379,.8682346343994141,69680,.2392377853393555,484577,-.322087287902832,1406919,-.0436792373657227,128634,-.0763368606567383,674777,.2002162933349609,137850,-.0543947219848633,154078,-.0634431838989258,8050,-2.179961204528809,matched (3),109798.12,.88721007,52223.797,121905.61
201111,901420,622,4732,154686,11,0,0,0,0,0,0,0,0,0,1,0,285000,80380,1721653,.3105182647705078,2051375,1708991,-.0877561569213867,54862,2.406040191650391,1520861,-.0420007705688477,683131,.3335533142089844,111126,-.5805826187133789,428808,-.383697509765625,492851,.6892004013061523,74208,.5745735168457031,287360,.1246461868286133,597413,5403,-1.137277603149414,5840718,.1134834289550781,33863,1.12889289855957,4094,-.2783565521240234,155468,.1257514953613281,333125,390205,-.0782356262207031,854349,-.087529182434082,1465929,.6895828247070313,138170,.1906118392944336,2017330,-.0175924301147461,457277,8420801,.789031982421875,21670,.6741323471069336,522330,.9778099060058594,73853,.5700902938842773,1395349,.0196018218994141,27946,.7810630798339844,670247,28987840,.0695343017578125,13039684,.0003776550292969,1756472,.5929431915283203,8988,.0789117813110352,12408701,.0483055114746094,6728995,-.0929174423217773,5373489,-.5659637451171875,32291,.1906118392944336,591510,1.092499732971191,40137,-.5516147613525391,549671,.1260433197021484,1940545,.3215665817260742,587209,1.518409729003906,570848,-.1672592163085938,208540,.4139642715454102,208453,.3022546768188477,29972,1.314591407775879,matched (3),88131.719,.88721007,48359.012,120300.66
201112,901420,623,4732,70867,12,0,0,0,0,0,0,0,0,0,0,1,249000,163441,1709203,-.0072574615478516,2142650,1426021,-.1810150146484375,26345,-.7335424423217773,1166460,-.2653026580810547,391479,-.5567541122436523,101763,-.088017463684082,323874,-.2806549072265625,466694,-.0545339584350586,59500,-.2208957672119141,226876,-.2363319396972656,536293,1698,-1.157503128051758,4754507,-.2057609558105469,8448,-1.388393402099609,890,-1.526056289672852,134269,-.1465940475463867,364294,361996,-.0750389099121094,611778,-.3339710235595703,1205979,-.1951980590820313,69604,-.6856622695922852,1878669,-.0712108612060547,256263,8216738,-.024531364440918,7889,-1.010459899902344,216853,-.8790798187255859,48433,-.4218959808349609,981688,-.3516263961791992,18022,-.4386806488037109,1107161,20048060,-.368743896484375,11835195,-.0969200134277344,252526,-1.939548492431641,4639,-.6613912582397461,11048476,-.1161041259765625,6440287,-.0438528060913086,4994485,-.0731430053710938,23007,-.3389902114868164,72687,-2.096515655517578,61077,.4198369979858398,242112,-.8199195861816406,1934340,-.0032024383544922,352919,-.5091428756713867,640376,.1149330139160156,171928,-.19305419921875,158533,-.2737512588500977,28443,-.0523614883422852,matched (3),12172.692,.88721007,51603.781,121641.29
201201,901420,624,4732,151460,01,0,0,0,0,0,0,0,0,0,0,0,238000,71847,1944603,.1290302276611328,2049589,1427770,.001225471496582,52361,.6868829727172852,1068663,-.0875654220581055,510519,.2654953002929688,192105,.6353950500488281,608563,.6307458877563477,459690,-.0151214599609375,42940,-.3261728286743164,345377,.4202327728271484,565058,16568,2.278021812438965,6029465,.2375659942626953,17770,.7435817718505859,1819,.7148203849792481,162069,.188176155090332,391022,467829,.2564687728881836,1204492,.6774444580078125,1920135,.4651041030883789,71524,.0272111892700195,1967311,.0461034774780273,2682254,6251005,-.2734317779541016,10180,.2549552917480469,453123,.7369441986083984,51246,.0564565658569336,1580691,.476344108581543,13263,-.306614875793457,230562,26617628,.2834415435791016,10487328,-.12091064453125,1758315,1.940597534179688,28275,1.807478904724121,12214328,.1003170013427734,6702896,.0399665832519531,5432225,.0840139389038086,24504,.0630378723144531,544837,2.014324188232422,59734,-.0222339630126953,193699,-.2230949401855469,727782,-.9775199890136719,116886,-1.105038642883301,648233,.0121946334838867,119887,-.3605270385742188,139629,-.1269731521606445,40062,.3425264358520508,matched (3),350861.72,.88721007,79250.766,135699.44
201202,901420,625,4732,103921,02,1,0,0,0,0,0,0,0,0,0,0,292000,12203,1947014,.0012397766113281,3019864,1591826,.1087684631347656,2074,-3.228682994842529,1732714,.4832801818847656,427949,-.1764230728149414,125959,-.4220857620239258,219988,-1.017526626586914,354070,-.2610569000244141,61272,.3555192947387695,266501,-.2592582702636719,529026,4766,-1.245965003967285,5439722,-.102931022644043,3584,-1.601032257080078,706,-.9464268684387207,172174,.0604839324951172,292621,381085,-.2050800323486328,673919,-.5807037353515625,614428,-1.139458656311035,98708,.3221321105957031,2087969,.0595245361328125,365861,4278327,-.3791799545288086,28732,1.03758716583252,119985,-1.328797340393066,25536,-.6965484619140625,555895,-1.045038223266602,15799,.1749677658081055,509887,24615882,-.0781822204589844,10109192,-.0367221832275391,1227073,-.3597240447998047,39156,.3255758285522461,12774042,.0448055267333984,6521680,-.0274076461791992,4885783,-.1060190200805664,27211,.1047849655151367,265377,-.7193355560302734,47864,-.2215375900268555,159022,-.1972627639770508,963716,.2807950973510742,125913,.0743913650512695,630957,-.027012825012207,92234,-.2622203826904297,184633,.2793807983398438,30970,-.2574090957641602,matched (3),108054.95,.88721007,69974.734,130499.49
201203,901420,626,4732,108861,03,0,1,0,0,0,0,0,0,0,0,0,236000,14706,2399534,.2089776992797852,2212521,1626469,.0215291976928711,111410,3.983738422393799,1714361,-.0106477737426758,786210,.6082191467285156,77280,-.488520622253418,553783,.9231996536254883,418080,.1661777496337891,54263,-.1214799880981445,326863,.20416259765625,652961,20621,1.464801788330078,5459545,.0036373138427734,54573,2.72305965423584,4898,1.936966896057129,173744,.0090770721435547,178042,407496,.0670089721679688,675551,.0024185180664063,1564491,.9346237182617188,60221,-.4941444396972656,2167268,.0372753143310547,313065,5340672,.2217893600463867,31925,.105377197265625,218017,.5972061157226563,58414,.8274669647216797,807355,.3731842041015625,16781,.0603008270263672,1430234,23291596,-.0552978515625,13502987,.2894649505615234,1364753,.1063413619995117,13452,-1.068426132202148,12833171,.0046176910400391,12382960,.6411886215209961,6034700,.2111968994140625,21525,-.234405517578125,59003,-1.503562927246094,113602,.8643369674682617,529741,1.20334529876709,1219745,.235600471496582,486556,1.351760864257813,373249,-.5249919891357422,236274,.9406633377075195,131797,-.3371076583862305,40996,.2804555892944336,matched (3),160191.52,.88721007,52100.492,121852.84
201204,901420,627,4732,504807,04,0,0,1,0,0,0,0,0,0,0,0,273000,64051,1257077,-.6464853286743164,2056846,1364215,-.1758317947387695,95502,-.1540699005126953,2065078,.1861276626586914,836573,.0620899200439453,127078,.4973659515380859,487781,-.1269063949584961,438572,.0478515625,43049,-.2315034866333008,221290,-.3900671005249023,771570,5093,-1.398442268371582,6466570,.169281005859375,48410,-.1198329925537109,1349,-1.289463043212891,144566,-.1838464736938477,509659,362699,-.1164579391479492,477467,-.3470335006713867,1533580,-.0199556350708008,79702,.2802734375,2403547,.1034784317016602,585865,8765170,.4954347610473633,42275,.2808065414428711,415680,.6453428268432617,87962,.4093484878540039,1396895,.548243522644043,26708,.4647159576416016,562342,24030074,.0312118530273438,12103899,-.1093826293945313,1193687,-.1339263916015625,23850,.5726566314697266,13508970,.0513210296630859,7940937,-.4442892074584961,4039416,-.4014263153076172,36671,.532771110534668,258180,1.476068496704102,57982,-.6725683212280273,538616,.0166149139404297,1496557,.2045249938964844,322342,-.411738395690918,514927,.3217792510986328,154901,-.422205924987793,210294,.4672441482543945,42278,.030792236328125,matched (3),431723.63,.88721007,47380.742,119910.75
201205,901420,628,4732,461284,05,0,0,0,1,0,0,0,0,0,0,0,242000,176497,1190634,-.0543031692504883,3021566,1881032,.3212413787841797,59017,-.4813222885131836,2129241,.0305967330932617,913967,.0884809494018555,219020,.5443611145019531,661043,.3039522171020508,401546,-.0882024765014648,60324,.3373908996582031,164463,-.296788215637207,685439,848,-1.792741775512695,6585681,.0182514190673828,27893,-.55133056640625,681,-.6835565567016602,117893,-.2039585113525391,589343,347524,-.0427398681640625,454845,-.0485382080078125,1661800,.080296516418457,51555,-.4356451034545898,2049539,-.1593303680419922,1806512,7408103,-.1682119369506836,32811,-.2534313201904297,221651,-.6288108825683594,38226,-.8333883285522461,1053869,-.2817831039428711,11545,-.8387107849121094,510161,17794444,-.3004188537597656,13023234,.0732078552246094,555907,-.7642011642456055,11242,-.7521276473999023,12246984,-.0980758666992188,8070422,.01617431640625,7294154,.590972900390625,42928,.1575374603271484,324365,.2282123565673828,45617,-.2398519515991211,1444039,.9861965179443359,1443017,-.0364313125610352,687831,.757929801940918,706600,.3164396286010742,164339,.0591449737548828,196155,-.0696010589599609,32820,-.2532291412353516,matched (3),468186.06,.88721007,75823.578,133726.84
201206,901420,629,4732,193650,06,0,0,0,0,1,0,0,0,0,0,0,96000,51447,1181331,-.0078449249267578,3479628,1608714,-.1563854217529297,33130,-.5773859024047852,1683031,-.23516845703125,753847,-.1926050186157227,69162,-1.152710914611816,556191,-.1727075576782227,132094,-1.111807823181152,58030,-.0387697219848633,378013,.8322429656982422,565374,14527,2.840883255004883,7413482,.1184024810791016,8593,-1.177427291870117,207,-1.19084358215332,187542,.4642248153686523,298908,321392,-.0781717300415039,409670,-.1046047210693359,714159,-.8445510864257813,28101,-.6068439483642578,1875116,-.0889444351196289,154420,6457922,-.1372661590576172,10593,-1.130570411682129,187964,-.1648540496826172,46947,.2055034637451172,427661,-.9018926620483398,5669,-.7112398147583008,302572,18437846,.0355186462402344,11499845,-.1244010925292969,610602,.0938444137573242,8693,-.2571382522583008,10313211,-.1718540191650391,6176095,-.2675189971923828,4630665,-.4543724060058594,26696,-.4750099182128906,109265,-1.088093757629395,40135,-.1280317306518555,356670,-1.398388862609863,1121816,-.2517871856689453,243402,-1.038828849792481,397606,-.5750026702880859,156713,-.0475149154663086,185756,-.0544719696044922,83341,.9319028854370117,matched (3),109264.6,.88721007,66832.508,128841.91
201207,901420,630,4732,456045,07,0,0,0,0,0,1,0,0,0,0,0,161000,133940,1606759,.3075780868530273,3065358,1664580,.0341377258300781,37441,.1223268508911133,2062852,.2034931182861328,1036437,.318354606628418,114215,.5016307830810547,516827,-.0734033584594727,233423,.5693378448486328,89063,.4283838272094727,250709,-.4106359481811523,888735,19256,.2818136215209961,6978249,-.0605020523071289,9225,.0709686279296875,767,1.309767723083496,243610,.261566162109375,506641,420049,.2677097320556641,950403,.8415346145629883,2969198,1.424942016601563,83551,1.089652061462402,2208848,.1638002395629883,259258,7550281,.1562767028808594,78709,2.005563735961914,448340,.8693017959594727,78814,.518071174621582,1409303,1.192519187927246,30471,1.6817626953125,549613,21235226,.1412563323974609,11941237,.0376625061035156,747564,.2023744583129883,89477,2.331463813781738,13269775,.2520637512207031,8386545,.3059425354003906,6453814,.33197021484375,44268,.5057477951049805,261099,.871124267578125,90854,.8170051574707031,443453,.2177810668945313,1574425,.3389415740966797,522054,.763056755065918,508198,.2454090118408203,144518,-.0810117721557617,223660,.1856937408447266,82046,-.015660285949707,matched (3),379841.03,.88721007,60627.012,125734.99
201208,901420,631,4732,55106,08,0,0,0,0,0,0,1,0,0,0,0,215000,70601,1505141,-.065333366394043,2964945,1509216,-.0979824066162109,38418,.0257596969604492,1848580,-.1096715927124023,750754,-.3224658966064453,150052,.2728996276855469,567801,.0940628051757813,324128,.3282861709594727,63424,-.3395023345947266,287386,.1365337371826172,465980,1098,-2.86433219909668,868001,-2.084360122680664,39965,1.466087341308594,260,-1.081804752349854,186717,-.2659749984741211,150809,334242,-.2285060882568359,850495,-.1110677719116211,1693065,-.5617513656616211,62574,-.2891073226928711,2057383,-.0710363388061523,380123,8576,-6.780372619628906,28337,-1.021589279174805,135636,-1.195577621459961,20770,-1.33358097076416,590104,-.8705511093139648,10951,-1.023344993591309,530187,17172928,-.2123279571533203,9697424,-.2081375122070313,79365,-2.242762565612793,16046,-1.718522071838379,10603482,-.2243061065673828,5287434,-.4612960815429688,4604169,-.3377084732055664,31711,-.3335981369018555,192624,-.3041601181030273,64571,-.3414888381958008,545429,.2069807052612305,1064391,-.3914871215820313,116772,-1.49754810333252,490874,-.0346832275390625,136878,-.0543146133422852,242832,.0822429656982422,75935,-.0774030685424805,matched (3),146018.42,.88721007,51019.008,121394.37
201209,901420,632,4732,117807,09,0,0,0,0,0,0,0,1,0,0,0,264000,198352,1185732,-.238525390625,2352371,832015,-.5954952239990234,125020,1.179947853088379,2116371,.135284423828125,729203,-.0291261672973633,85722,-.5598726272583008,559702,-.0143661499023438,112715,-1.056275367736816,45618,-.3295392990112305,288509,.0038995742797852,654848,454,-.883148193359375,6022595,1.937080383300781,25225,-.4601688385009766,1590,1.810807704925537,147328,-.2369327545166016,343997,289445,-.1438999176025391,886330,.0412702560424805,1237955,-.313079833984375,58020,-.0755624771118164,3108346,.4126558303833008,641845,2164629,5.531037330627441,13638,-.7313079833984375,113487,-.1782865524291992,31923,.4298171997070313,944493,.4703493118286133,11335,.0344648361206055,317881,16292793,-.0526103973388672,12208057,.2302360534667969,1337306,2.824355125427246,9990,-.4738750457763672,11834256,.1098155975341797,5577190,.0533523559570313,5067714,.0959272384643555,43651,.3195629119873047,236048,.2032957077026367,51549,-.2252321243286133,1337710,.8971424102783203,1317639,.2134389877319336,170570,.3789224624633789,572052,.1530418395996094,106599,-.2500162124633789,174038,-.3330965042114258,92805,.2006235122680664,matched (3),251059.47,.88721007,77886.016,134906.95
201210,901420,633,4732,306110,10,0,0,0,0,0,0,0,0,1,0,0,295000,234266,1565857,.2780723571777344,2872955,1659790,.6905956268310547,55879,-.8052854537963867,2140619,.0113925933837891,1398881,.6514759063720703,304031,1.266019821166992,568777,.0160837173461914,282661,.9193859100341797,96764,.7519721984863281,332133,.1408100128173828,1072106,2594,1.74285888671875,7411765,.207550048828125,34083,.3009634017944336,3262,.7186059951782227,232202,.4549465179443359,354125,416862,.3647899627685547,980740,.1012182235717773,1581685,.2450294494628906,91458,.4550924301147461,2394212,-.2610368728637695,724955,13420654,1.824545860290527,80282,1.772685050964356,368105,1.176680564880371,30580,-.0429811477661133,548316,-.5437965393066406,23061,.7102479934692383,542060,20707276,.2397613525390625,12821970,.0490646362304688,1087770,-.2065277099609375,22419,.808323860168457,12877645,.0844955444335938,8656486,.4396238327026367,5147357,.0155935287475586,70509,.4795141220092773,114952,-.7195205688476563,76394,.3933706283569336,631322,-.7508983612060547,1550289,.1625995635986328,255652,.4046716690063477,655374,.1359767913818359,152293,.3567323684692383,203419,.1559944152832031,108506,.1563043594360352,matched (3),396037.97,.88721007,62898.836,126846.04
201211,901420,634,4732,121009,11,0,0,0,0,0,0,0,0,0,1,0,378000,55752,1570656,.0030603408813477,2753177,1394853,-.1739025115966797,30851,-.5940189361572266,1754973,-.1986417770385742,1226901,-.1311807632446289,182603,-.5098152160644531,370171,-.4295234680175781,142440,-.6853275299072266,46147,-.740443229675293,290139,-.1351757049560547,704770,17938,1.933720588684082,7019287,-.0544061660766602,38227,.1147432327270508,1553,-.7421517372131348,176662,-.2733688354492188,264603,345289,-.1883735656738281,677748,-.3695316314697266,1141245,-.3263711929321289,62401,-.382298469543457,2067565,-.1466817855834961,408117,11540068,-.150970458984375,60823,-.2775774002075195,364424,-.0100507736206055,500061,2.794384002685547,427810,-.2481727600097656,20953,-.0958614349365234,458073,16498473,-.2272167205810547,11893772,-.0751457214355469,1049570,-.0357494354248047,12905,-.5522937774658203,10152147,-.2378082275390625,6816453,-.2389698028564453,5544317,.0742902755737305,50847,-.3269195556640625,39390,-1.071002960205078,48410,-.4561977386474609,462444,-.3112907409667969,1457302,-.061854362487793,1038085,1.401315689086914,586691,-.1107082366943359,159010,.0431613922119141,252678,.2168474197387695,69952,-.4389963150024414,matched (3),133417.92,.88721007,54018.375,122685.12
201212,901420,635,4732,114501,12,0,0,0,0,0,0,0,0,0,0,1,283000,115058,1621782,.0320320129394531,2580828,1148841,-.1940345764160156,31032,.0058498382568359,1702000,-.0306491851806641,895748,-.3145875930786133,120582,-.4149837493896484,272066,-.3079204559326172,83168,-.5380582809448242,44298,-.0408916473388672,264583,-.0922050476074219,553845,10290,-.5557489395141602,4855051,-.3686428070068359,8312,-1.52584171295166,10517,1.912804126739502,139661,-.235020637512207,187157,375835,.0847682952880859,455495,-.3973903656005859,934824,-.1995162963867188,28466,-.7848711013793945,1973602,-.0465116500854492,550127,7952247,-.372370719909668,56495,-.0738153457641602,569399,.446263313293457,27562,-2.89829158782959,1061821,.9090614318847656,7516,-1.025247573852539,1181661,9993318,-.5013504028320313,11903955,.0008563995361328,363503,-1.060347557067871,195047,2.715625762939453,8606521,-.1651649475097656,5418116,-.2295913696289063,5422060,-.0222978591918945,18265,-1.023834228515625,14236,-1.017738342285156,38495,-.2291774749755859,293852,-.4534492492675781,1066222,-.3124656677246094,629592,-.50006103515625,411670,-.3542757034301758,127377,-.2218160629272461,139675,-.5927972793579102,34546,-.7055168151855469,matched (3),135017.94,.88721007,53119.902,122292.18
201301,901420,636,4732,176453,01,0,0,0,0,0,0,0,0,0,0,0,464000,61460,910060,-.5777702331542969,4025510,1737640,.4137735366821289,24465,-.2377758026123047,2364605,.3288068771362305,776950,-.1422834396362305,170029,.3436384201049805,372564,.3143644332885742,193964,.8468093872070313,63411,.3586978912353516,321911,.1961202621459961,596962,16510,.4727935791015625,6149030,.2362747192382813,17763,.7594175338745117,1114,-2.245035648345947,192203,.3193340301513672,432445,404357,.0731477737426758,1040198,.8257808685302734,1175128,.2287740707397461,45829,.4762067794799805,2647762,.2938547134399414,917255,3352035,-.863886833190918,13538,-1.428651809692383,570176,.0013637542724609,253762,2.219958305358887,405073,-.9636735916137695,12902,.5403480529785156,500359,19220212,.6540451049804688,13466679,.1233482360839844,881619,.8859720230102539,23953,-2.097146987915039,11004954,.2458248138427734,7789000,.3629646301269531,5427757,.0010499954223633,50205,1.011127471923828,387726,3.304525375366211,67805,.5661077499389648,297858,.0135402679443359,771035,-.3241434097290039,1129619,.584564208984375,763085,.6171474456787109,154770,.194788932800293,197319,.3455038070678711,57629,.5117340087890625,matched (3),169671.22,.88721007,45342.801,119120.2
201302,901420,637,4732,19736,02,1,0,0,0,0,0,0,0,0,0,0,332000,45217,1917871,.7454605102539063,2781930,1911996,.0956201553344727,68210,1.025347709655762,1789171,-.2788591384887695,938691,.1891107559204102,164172,-.0350542068481445,426266,.1346549987792969,139262,-.3313150405883789,68527,.0775899887084961,255289,-.2318792343139648,483317,7205,-.8291912078857422,4730527,-.2622575759887695,69335,1.361831665039063,5100,1.521283626556397,205502,.0669040679931641,403054,297185,-.3079433441162109,838067,-.2160682678222656,973223,-.1885194778442383,53920,.1625843048095703,2308319,-.1371955871582031,301422,2755770,-.1958703994750977,20481,.413996696472168,321754,-.5721578598022461,62644,-1.398928642272949,396450,-.0215167999267578,6747,-.6482839584350586,651635,15013724,-.2469978332519531,12276585,-.0925254821777344,1236711,.3384504318237305,9676,-.9064455032348633,9752274,-.1208438873291016,6355397,-.2034082412719727,4907347,-.1007919311523438,36733,-.31243896484375,105783,-1.298909187316895,49386,-.3169689178466797,71974,-1.42031192779541,789174,.0232534408569336,402766,-1.031280517578125,543711,-.3389520645141602,133314,-.1492328643798828,147052,-.2940359115600586,41453,-.3294658660888672,matched (3),-86672.984,.88721007,77536.727,134705.59
201303,901420,638,4732,116112,03,0,1,0,0,0,0,0,0,0,0,0,363000,248754,1238299,-.4374771118164063,3054451,1992050,.0410165786743164,6657,-2.326922416687012,1938503,.0801639556884766,933278,-.0057840347290039,225475,.3172950744628906,701903,.4987316131591797,539292,1.353899955749512,90041,.2730369567871094,305629,.1799755096435547,760926,990,-1.984825134277344,6250144,.2785682678222656,30526,-.8203706741333008,6458,.236079216003418,302659,.387150764465332,229865,426962,.362339973449707,589208,-.3523187637329102,1238838,.2413158416748047,54831,.016754150390625,2226643,-.0360240936279297,835274,3504434,.2403326034545898,25121,.2042064666748047,117517,-1.007204055786133,26750,-.8509330749511719,743978,.6294612884521484,20005,1.086883544921875,945985,20110620,.2922840118408203,12450220,.0140457153320313,1290643,.0426855087280273,20080,.7300758361816406,9572181,-.0186405181884766,8111601,.2439908981323242,4700380,-.0430908203125,32578,-.1200380325317383,223979,.7501621246337891,53591,.0817136764526367,205016,1.046783447265625,924824,.1586170196533203,1264597,1.144153594970703,497701,-.0884180068969727,180186,.3012819290161133,149488,.0164299011230469,51206,.2112960815429688,matched (3),89397.172,.88721007,50921.047,121353.23
201304,901420,639,4732,29820,04,0,0,1,0,0,0,0,0,0,0,0,244000,59917,1695436,.3142013549804688,1989133,1923053,-.0352506637573242,6322,-.0516328811645508,1564528,-.2143316268920898,794229,-.1613311767578125,164231,-.3169355392456055,598239,-.1598052978515625,305561,-.5681076049804688,22654,-1.379928588867188,217285,-.3411617279052734,503998,657,-.4100208282470703,5751863,-.0830812454223633,26266,-.150303840637207,107,-4.100246429443359,173536,-.5562219619750977,159593,348545,-.2029275894165039,604287,.0252704620361328,797289,-.4407119750976563,15124,-1.287973403930664,2180916,-.0207500457763672,274782,3919025,.1118135452270508,11052,-.8210926055908203,293255,.914459228515625,57259,.7610502243041992,294589,-.9264307022094727,3506,-1.74150562286377,552471,14937756,-.2973556518554688,18624620,.4027442932128906,1136560,-.1271343231201172,34748,.5483980178833008,12771384,.2883453369140625,6193933,-.2697248458862305,4448100,-.0551662445068359,17389,-.6277999877929688,534996,.8707075119018555,45000,-.1747188568115234,119715,-.5379743576049805,924660,-.0001773834228516,223755,-1.73195743560791,586900,.1648550033569336,168006,-.0699892044067383,316510,.7501392364501953,36178,-.3474054336547852,matched (3),-67754.984,.88721007,56815.883,123942.32
201305,901420,640,4732,196797,05,0,0,0,1,0,0,0,0,0,0,0,279000,64125,1657714,-.0225000381469727,2426894,1919407,-.0018978118896484,6923,.0908136367797852,2915361,.6224088668823242,955238,.1845893859863281,201039,.2022247314453125,758638,.2375345230102539,421433,.3215112686157227,54469,.8772954940795898,753631,1.243693351745606,859558,15978,3.1912841796875,5888039,.0233993530273438,23652,-.1048269271850586,9000,4.432150840759277,220399,.2390546798706055,358758,331423,-.0503711700439453,457595,-.2780647277832031,1533970,.6543979644775391,29896,.6814422607421875,2526331,.1470232009887695,311896,13026897,1.201172828674316,18085,.4924716949462891,545745,.6211099624633789,75258,.2733373641967773,866819,1.079249382019043,3441,-.0187139511108398,825802,19196786,.2508506774902344,12062538,-.4343795776367188,1434938,.2331151962280273,25730,-.3004646301269531,9399901,-.3065071105957031,8213478,.2822055816650391,4482099,.0076150894165039,49917,1.054524421691895,183944,-1.067627906799316,54328,.1883773803710938,496805,1.423083305358887,1553415,.5187845230102539,6072854,3.301032066345215,658222,.1146879196166992,190517,.1257410049438477,325291,.0273647308349609,52320,.3689279556274414,matched (3),87098.313,.88721007,83741.984,138370.42
201306,901420,641,4732,94461,06,0,0,0,0,1,0,0,0,0,0,0,192000,21360,873611,-.6405601501464844,1500876,1784053,-.0731277465820313,78868,2.432926177978516,2323589,-.2268800735473633,1120051,.1591682434082031,92804,-.7730093002319336,748600,-.0133199691772461,257269,-.4935388565063477,51879,-.0487174987792969,193647,-1.358866691589356,502187,2525,-1.844972133636475,6539492,.1049365997314453,18683,-.2358341217041016,4177,-.7676305770874023,149301,-.3894748687744141,328142,304117,-.0859832763671875,409250,-.1116580963134766,1300902,-.1648015975952148,53591,.5836563110351563,2183390,-.1458902359008789,434949,7667359,-.5300436019897461,6267,-1.059784889221191,657760,.1866874694824219,55924,-.2969284057617188,721713,-.1832027435302734,115120,3.510212898254395,670196,19484820,.014892578125,13019700,.0763587951660156,1065353,-.2978153228759766,30286,.1630277633666992,10567848,.1171169281005859,6146944,-.289820671081543,4770503,.0623598098754883,14478,-1.23773193359375,241661,.2729043960571289,45622,-.1746492385864258,197342,-.9232587814331055,1483168,-.0462751388549805,261866,-3.14375114440918,596706,-.0981178283691406,115201,-.5030632019042969,219509,-.3933267593383789,77163,.3885412216186523,matched (3),57840.582,.88721007,57467.043,124242.16
