period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1029c757,growth1029c757,Y1449c484,growth1449c484,Y1459c124,growth1459c124,Y1478c246,growth1478c246,Y1525c752,growth1525c752,Y1656c300,growth1656c300,Y1671c484,growth1671c484,Y1681c484,growth1681c484,Y1722c484,growth1722c484,Y1723c807,growth1723c807,Y1758c484,growth1758c484,Y1775c484,growth1775c484,Y2043c191,growth2043c191,Y2085c484,growth2085c484,Y2126c484,growth2126c484,Y2130c616,growth2130c616,Y2138c484,growth2138c484,Y2361c807,growth2361c807,Y3118c32,Y3178c484,growth3178c484,Y3284c124,growth3284c124,Y3468c484,growth3468c484,Y3502c484,growth3502c484,Y3524c484,growth3524c484,Y3541c484,growth3541c484,Y3546c484,growth3546c484,Y3604c484,growth3604c484,Y3894c344,Y3917c440,growth3917c440,Y3974c484,growth3974c484,Y4019c752,growth4019c752,Y4257c484,growth4257c484,Y4259c124,growth4259c124,Y4259c484,growth4259c484,Y4270c484,growth4270c484,Y4396c208,growth4396c208,Y4461c484,growth4461c484,Y4464c484,growth4464c484,Y4473c484,growth4473c484,Y4482c484,growth4482c484,Y4486c484,growth4486c484,Y4533c484,growth4533c484,Y4604c191,growth4604c191,Y4606c484,growth4606c484,Y4944c428,growth4944c428,Y4970c620,growth4970c620,Y5040c484,growth5040c484,Y579c705,growth579c705,Y669c372,growth669c372,Y669c826,growth669c826,_merge,x,r2,s,sf
201011,902121,610,4764,2907077,11,0,0,0,0,0,0,0,0,0,1,0,1345626,.155792236328125,11710925,-.0860786437988281,3399120,-.332066535949707,7463071,.0486116409301758,1673180,.0051937103271484,3618504,-.0786609649658203,1047104,.1569528579711914,5658451,-1.263799667358398,37092752,.2065639495849609,48244,1.122547149658203,74023232,.0144271850585938,251349088,.0384788513183594,1487970,.1268243789672852,16027188,.1530055999755859,62610144,.0844516754150391,6014411,.0624847412109375,16262807,-.0559921264648438,854268,.1758537292480469,3830892,3864462,-.2090902328491211,6716179,-.140721321105957,8371583,.0443229675292969,176951568,.0859222412109375,3804201,.0204801559448242,10725041,.0113048553466797,3268042,.0625314712524414,6765556,.0934610366821289,950550,237886,.7230672836303711,18791936,.0221767425537109,8703119,.425816535949707,8416377,.1031913757324219,39820620,-.1205482482910156,70696472,.0328369140625,30703688,.0546512603759766,6867215,.2484350204467773,3968144,.1248760223388672,9333162,-.0466766357421875,10448462,.2941417694091797,211394944,-.0196018218994141,193868896,.0402812957763672,128278336,.0410900115966797,2703121,.1096439361572266,155839040,.0089683532714844,1070851,.187713623046875,290120,.2889833450317383,509667872,-.0996875762939453,1266124,.0118322372436523,28221224,.1022758483886719,373027264,.1859607696533203,matched (3),3137155.5,.92625904,98271.797,208459.83
201012,902121,611,4764,2485537,12,0,0,0,0,0,0,0,0,0,0,1,931234,-.3681039810180664,10704443,-.0898647308349609,2806435,-.1916017532348633,6527824,-.1338930130004883,1512487,-.1009702682495117,2475191,-.3797426223754883,766188,-.3123559951782227,8661470,.4257345199584961,31102840,-.1761226654052734,2930,-2.80126953125,70565192,-.0478420257568359,225668832,-.1077747344970703,1663437,.1114730834960938,14219095,-.1197013854980469,61136896,-.0238113403320313,4326164,-.3294773101806641,16852808,.0356369018554688,700066,-.1990699768066406,2801328,3725158,-.036712646484375,4186336,-.4726934432983398,7473080,-.1135358810424805,161790272,-.0895748138427734,3996762,.0493793487548828,10182125,-.0519466400146484,3202381,-.0202960968017578,4857980,-.3312215805053711,618583,108668,-.7834949493408203,19872744,.0559215545654297,4601347,-.6373319625854492,8932347,.0594997406005859,39764312,-.0014152526855469,66852360,-.055908203125,28774712,-.0648860931396484,7861690,.1352424621582031,3721313,-.0642223358154297,8462057,-.0979804992675781,8372898,-.2214536666870117,181022928,-.1551055908203125,182174576,-.0622177124023438,107757408,-.1743183135986328,2396004,-.1206045150756836,164924096,.0566616058349609,1426903,.2870521545410156,243464,-.1753253936767578,486345216,-.0468406677246094,1163389,-.0846233367919922,18639240,-.4148044586181641,297655264,-.2257156372070313,matched (3),2925245.8,.92625904,139199.08,230596.05
201101,902121,612,4764,2711142,01,0,0,0,0,0,0,0,0,0,0,0,1166425,.2251882553100586,11589996,.0794849395751953,4396403,.4488716125488281,7132717,.088618278503418,1821329,.1858110427856445,3060616,.2122983932495117,966607,.2323646545410156,5484897,-.4568862915039063,26826196,-.1479206085205078,6295,.7647533416748047,61671676,-.1347122192382813,197021136,-.1357574462890625,1564117,-.0615644454956055,13393126,-.059844970703125,56786676,-.0738143920898438,5135077,.1714143753051758,13601802,-.2143154144287109,617453,-.1255722045898438,3004366,3891851,.0437755584716797,5669370,.3032522201538086,7143331,-.0451278686523438,141849280,-.1315364837646484,3744689,-.0651464462280273,10264684,.0080757141113281,2889247,-.1028985977172852,4817670,-.0083322525024414,827031,345313,1.156154632568359,19745692,-.0064125061035156,5438148,.1670894622802734,7765614,-.1399736404418945,45881016,.1430816650390625,59783136,-.1117630004882813,27023158,-.0628013610839844,6697755,-.1602287292480469,3862186,.0371570587158203,9627174,.128997802734375,7039910,-.1734046936035156,173667088,-.0414829254150391,159728096,-.1314926147460938,106135624,-.0151653289794922,1452690,-.5003852844238281,124340872,-.2824592590332031,707430,-.7016229629516602,226738,-.0711736679077148,468801472,-.0367393493652344,1081002,-.0734481811523438,17615136,-.0565109252929688,238259152,-.2225761413574219,matched (3),2295313.8,.92625904,158011.36,242416.47
201102,902121,613,4764,2697375,02,1,0,0,0,0,0,0,0,0,0,0,1040351,-.114384651184082,11446270,-.0124797821044922,5108530,.1501255035400391,7660160,.0713405609130859,1930351,.0581350326538086,2867341,-.0652313232421875,827150,-.1558065414428711,4864770,-.1199789047241211,32475604,.1911106109619141,3282,-.6513023376464844,70432512,.1328296661376953,232822720,.1669654846191406,1928353,.2093448638916016,14129112,.0534954071044922,54403000,-.0428829193115234,4640492,-.1012744903564453,14991110,.0972557067871094,515933,-.1796255111694336,2657648,3657051,-.0622282028198242,5160456,-.0940532684326172,7649293,.0684337615966797,170911504,.1863822937011719,4516744,.1874532699584961,11648940,.1265048980712891,3060833,.0576906204223633,5137635,.0643024444580078,538385,173947,-.6857004165649414,18002650,-.0924167633056641,4754220,-.1344060897827148,7622206,-.0186395645141602,42362712,-.0797824859619141,66371608,.1045455932617188,28955296,.0690574645996094,5232904,-.2468061447143555,4400959,.1305885314941406,8948243,-.0731334686279297,7534686,.0679216384887695,189456960,.0870227813720703,184426544,.1437797546386719,136301120,.2501487731933594,1732597,.1762046813964844,154666624,.2182464599609375,770893,.0859107971191406,109013,-.7323284149169922,466330528,-.0052852630615234,1282779,.1711397171020508,14239461,-.2127418518066406,218474864,-.0866889953613281,matched (3),2467077.3,.92625904,151955.98,238513.67
201103,902121,614,4764,3557543,03,0,1,0,0,0,0,0,0,0,0,0,1263264,.1941404342651367,13925544,.1960620880126953,5280124,.0330371856689453,8660341,.1227216720581055,2187624,.1251144409179688,3714943,.2589778900146484,1842215,.8007383346557617,6529171,.2942609786987305,37463324,.1428737640380859,1649,-.6882843971252441,84039016,.1766262054443359,272277216,.1565437316894531,2490544,.2558355331420898,17656844,.2228870391845703,68415728,.2291831970214844,19175562,1.418816566467285,17195878,.1372127532958984,676012,.2702341079711914,4040660,5036240,.320002555847168,6704929,.2618179321289063,9722475,.2398271560668945,203345696,.1737613677978516,5290034,.1580333709716797,14888105,.2453479766845703,4007911,.2695837020874023,6821705,.2835159301757813,683792,389750,.8067541122436523,21598080,.1820850372314453,7328029,.4326744079589844,10097993,.2812709808349609,50105528,.1678619384765625,77617472,.1565227508544922,33597848,.1487102508544922,5899305,.119868278503418,4924522,.1124048233032227,9906773,.1017608642578125,9628090,.2451667785644531,218493888,.1425952911376953,224509408,.1966648101806641,142590832,.0451126098632813,2328163,.2954578399658203,152317024,-.0153083801269531,829204,.0729169845581055,183839,.5225934982299805,593676672,.2414398193359375,1541574,.1837759017944336,25795116,.5941677093505859,292348960,.2912769317626953,matched (3),3181354.3,.92625904,139599.45,230837.95
201104,902121,615,4764,3404504,04,0,0,1,0,0,0,0,0,0,0,0,1153135,-.0912151336669922,12585348,-.1011924743652344,4694563,-.1175441741943359,7405757,-.1564970016479492,2005575,-.0868854522705078,2980713,-.2202005386352539,1294330,-.3529758453369141,5600534,-.1534185409545898,34318004,-.0876922607421875,3920,.8659224510192871,67432584,-.22015380859375,236563296,-.1406040191650391,1635651,-.4204607009887695,15663865,-.1197662353515625,62706412,-.0871391296386719,5296762,-1.286541938781738,15703705,-.0907745361328125,729215,.0757570266723633,3903516,4790488,-.0500268936157227,5220319,-.2502841949462891,8206322,-.1695356369018555,168698560,-.1867942810058594,3636044,-.3749284744262695,13883097,-.0698909759521484,3229240,-.2160234451293945,5580246,-.2008762359619141,649888,223546,-.5558881759643555,20208444,-.0665035247802734,5426062,-.3004932403564453,8499593,-.1723184585571289,42907536,-.1550827026367188,63616780,-.1989154815673828,29170140,-.1413173675537109,5916396,.0028924942016602,3612464,-.3098373413085938,9347239,-.058135986328125,8347221,-.1427555084228516,192935504,-.1244029998779297,190637488,-.163543701171875,119439816,-.1771659851074219,2058111,-.123291015625,129321808,-.1636600494384766,791842,-.0461044311523438,99081,-.6181230545043945,543889088,-.0875892639160156,1262346,-.1998319625854492,24816248,-.0386848449707031,265852800,-.0950050354003906,matched (3),2901123.8,.92625904,121651.21,220447.66
201105,902121,616,4764,3519162,05,0,0,0,1,0,0,0,0,0,0,0,1385977,.1839218139648438,14849860,.1654567718505859,5264792,.1146364212036133,8894684,.183197021484375,2508322,.2236833572387695,3996796,.2933311462402344,1126363,-.1389989852905273,5848307,.0432910919189453,37239824,.0817089080810547,31925,2.097297668457031,71369960,.0567493438720703,272183328,.1402587890625,2519845,.4321565628051758,18049070,.1417369842529297,69493200,.1027660369873047,6513268,.2067461013793945,19756612,.2295913696289063,913430,.2252388000488281,4107014,7645209,.4674463272094727,5979744,.1358194351196289,8722963,.0610542297363281,189303008,.115234375,4779162,.2733688354492188,15436005,.1060314178466797,3891335,.1865053176879883,6860039,.2064800262451172,1399074,302771,.3033599853515625,19702924,-.0253334045410156,7827703,.366455078125,11420461,.2953882217407227,47088248,.0929756164550781,75556808,.1720085144042969,32006780,.0928020477294922,6692040,.1231918334960938,4381174,.192927360534668,10030826,.0705814361572266,9857451,.1662998199462891,225557824,.1562213897705078,224252256,.1623992919921875,232451696,.6658687591552734,2451493,.1749086380004883,172429504,.2876853942871094,969436,.2023525238037109,351108,1.265156745910645,631921088,.1500186920166016,1585375,.227849006652832,25563740,.0296764373779297,314668192,.1685771942138672,matched (3),3581068,.92625904,190605.22,264817.88
201106,902121,617,4764,3495944,06,0,0,0,0,1,0,0,0,0,0,0,1099706,-.2313632965087891,13549540,-.0916366577148438,5931433,.1192245483398438,6611300,-.2966747283935547,1964566,-.2443428039550781,3916601,-.0202693939208984,1259691,.111872673034668,5831646,-.0028533935546875,35806472,-.0392513275146484,3800,-2.128388404846191,66890496,-.0648193359375,250892560,-.0814495086669922,1886865,-.289280891418457,16601095,-.0836257934570313,65810324,-.0544528961181641,6188360,-.0511713027954102,16432544,-.1842231750488281,779519,-.1585302352905273,4147517,7196092,-.0605411529541016,6580119,.0956745147705078,8355391,-.0430517196655273,173989584,-.0843524932861328,4566452,-.0455293655395508,14121667,-.0889930725097656,3449798,-.1204366683959961,6130718,-.112401008605957,873955,409612,.3022336959838867,22304756,.1240329742431641,6202854,-.2326593399047852,8799078,-.2607603073120117,46817752,-.0057601928710938,73835208,-.0230503082275391,32686278,.0210075378417969,5994588,-.1100616455078125,4480013,.0223093032836914,9612522,-.0425968170166016,7763933,-.238739013671875,201770320,-.1114463806152344,193360192,-.1482181549072266,122356288,-.6417446136474609,2377842,-.0305042266845703,176919792,.0257072448730469,1116592,.141322135925293,283198,-.2149477005004883,647450816,.0242786407470703,1281619,-.2126970291137695,25234280,-.0129718780517578,313545792,-.0035743713378906,matched (3),3040593.8,.92625904,181428.84,258291.66
201107,902121,618,4764,2843724,07,0,0,0,0,0,1,0,0,0,0,0,1413380,.250941276550293,13101984,-.0335884094238281,5347970,-.1035490036010742,5914040,-.1114501953125,1848315,-.0609970092773438,3783355,-.0346126556396484,1026987,-.2042369842529297,5447554,-.0681324005126953,34660200,-.0325355529785156,13706,1.282833099365234,52809280,-.2363700866699219,258829056,.0311431884765625,1814614,-.0390434265136719,16427415,-.0105171203613281,52984728,-.2167720794677734,6906501,.1097927093505859,16131542,-.0184879302978516,544159,-.3594350814819336,3541344,4558985,-.4564380645751953,5281869,-.2197723388671875,8152404,-.0245943069458008,158964656,-.0903148651123047,4072434,-.1144952774047852,13538020,-.0422077178955078,3091367,-.1097021102905273,5664864,-.0790290832519531,1370470,354559,-.1443357467651367,19037736,-.1583766937255859,5566483,-.108245849609375,9202032,.0447778701782227,44423268,-.0524997711181641,67966328,-.0828227996826172,31483528,-.0374908447265625,4896275,-.2023830413818359,3582041,-.22369384765625,10013486,.0408668518066406,8066970,.0382890701293945,189789824,-.0612125396728516,174869120,-.1005172729492188,110598664,-.1010303497314453,2294702,-.0355901718139648,151124944,-.1575889587402344,1201628,.0733957290649414,151026,-.6286945343017578,669631936,.0336856842041016,1134867,-.1216087341308594,20481820,-.2086658477783203,294461216,-.0627975463867188,matched (3),2483035.5,.92625904,117673.52,218277.83
201108,902121,619,4764,3716960,08,0,0,0,0,0,0,1,0,0,0,0,1353556,-.043248176574707,14158655,.0775623321533203,5454980,.0198116302490234,8095576,.3139877319335938,2282172,.2108535766601563,4708879,.2188386917114258,1245100,.1925859451293945,5978472,.0929985046386719,40754184,.1619663238525391,25646,.6265535354614258,66618608,.2322959899902344,282575488,.0877761840820313,1860133,.0247745513916016,18642534,.1264934539794922,58729280,.1029338836669922,5915641,-.1548633575439453,17969322,.1078891754150391,602173,.1013031005859375,4792433,5857193,.2505712509155273,7744975,.3827638626098633,9360921,.1382303237915039,188398208,.1698760986328125,5369220,.2764415740966797,14298753,.0546703338623047,3309905,.0683059692382813,7411349,.2687301635742188,3089266,183653,-.6578264236450195,20801448,.0885982513427734,10971922,.6785755157470703,10992327,.1777725219726563,48309408,.0838623046875,74423168,.0907554626464844,35044880,.1071662902832031,7355349,.4069538116455078,4438300,.2143392562866211,11659301,.1521701812744141,10332446,.2475099563598633,234551280,.2117576599121094,219843904,.2288799285888672,142744192,.2551479339599609,2258387,-.0159521102905273,182234144,.1871852874755859,1376004,.1355066299438477,170901,.1236324310302734,741248448,.1016082763671875,1289757,.1279382705688477,24788554,.1908435821533203,284508288,-.0343856811523438,matched (3),2501482.8,.92625904,118747.2,218858.52
201109,902121,620,4764,2870507,09,0,0,0,0,0,0,0,1,0,0,0,1185460,-.1326045989990234,13512707,-.0466957092285156,5116321,-.0640926361083984,7521050,-.0736112594604492,1907275,-.1794519424438477,4368863,-.0749473571777344,813789,-.4252700805664063,5353996,-.1103219985961914,35061096,-.1504669189453125,12929,-.6849145889282227,63731100,-.0443115234375,252144736,-.1139411926269531,1118514,-.5086469650268555,15963608,-.1551322937011719,56304208,-.0421695709228516,5038265,-.1605377197265625,15686788,-.1358470916748047,522541,-.141840934753418,4159220,4015079,-.3776140213012695,5978578,-.2588615417480469,8795666,-.0622835159301758,168838544,-.1096134185791016,4328819,-.2153873443603516,11952197,-.1792583465576172,3105517,-.0637397766113281,5603073,-.2796974182128906,1336209,160967,-.1318492889404297,19983334,-.0401229858398438,8064589,-.307856559753418,10681728,-.0286617279052734,45195116,-.0666370391845703,67548120,-.0969276428222656,30649794,-.1340045928955078,6230842,-.1659164428710938,3967187,-.1122140884399414,9698097,-.184173583984375,7547612,-.3140573501586914,215833952,-.0831661224365234,182561088,-.1858329772949219,125854792,-.1259269714355469,2236669,-.0096626281738281,160449152,-.1273155212402344,909789,-.4137258529663086,115650,-.3905162811279297,728924800,-.0167655944824219,1376164,.0648460388183594,20713474,-.1795978546142578,260740160,-.0872383117675781,matched (3),2486678.8,.92625904,118472.66,218709.69
201110,902121,621,4764,2878807,10,0,0,0,0,0,0,0,0,1,0,0,1630325,.3186483383178711,13990071,.0347175598144531,5310522,.0372543334960938,7681021,.0210466384887695,1985424,.040156364440918,2914663,-.4047489166259766,1133078,.3309926986694336,6031387,.1191339492797852,37381856,.0640926361083984,5408,-.8715934753417969,71806880,.1193084716796875,274501152,.0849514007568359,1120446,.0017261505126953,17192324,.0741500854492188,60979800,.0797748565673828,5202454,.0320682525634766,15774002,.0055446624755859,725019,.3274936676025391,3413607,4573496,.1302213668823242,6067360,.0147409439086914,8751873,-.0049915313720703,179314288,.0601959228515625,4749616,.092768669128418,12547739,.0486259460449219,2780164,-.1106700897216797,6586612,.1617240905761719,2507426,161478,.0031700134277344,21064608,.0526962280273438,7878127,-.0233926773071289,10384773,-.0281944274902344,50433336,.1096630096435547,66630480,-.0136775970458984,29532646,-.0371303558349609,6816131,.0897798538208008,3557413,-.1090240478515625,9668045,-.0031032562255859,8279044,.0924968719482422,229680512,.0621795654296875,205669280,.1191864013671875,135293440,.0723171234130859,2398113,.0696945190429688,166204992,.0352439880371094,1000710,.0952520370483398,205875,.5767011642456055,656115840,-.1052341461181641,1307501,-.0511817932128906,25910702,.2238731384277344,329087200,.2327995300292969,matched (3),2897279.3,.92625904,84120.898,202174.38
201111,902121,622,4764,2928125,11,0,0,0,0,0,0,0,0,0,1,0,1407095,-.147252082824707,15362335,.0935707092285156,4609782,-.141510009765625,8864174,.1432647705078125,1932855,-.0268344879150391,4092895,.3394985198974609,965206,-.1603517532348633,6151530,.0197238922119141,39234276,.0483665466308594,7722,.3561944961547852,73860008,.0281906127929688,277746240,.0117530822753906,1309135,.1556396484375,16803288,-.02288818359375,66334456,.0841655731201172,5619842,.0771732330322266,17602770,.1096935272216797,742348,.02362060546875,3317767,4724537,.0324916839599609,6455401,.0619935989379883,9594664,.0919389724731445,199028256,.1043071746826172,9985654,.7430849075317383,12137437,-.0332450866699219,3344470,.1847982406616211,6383535,-.0313177108764648,2189930,149527,-.0768918991088867,20963048,-.0048332214355469,8606610,.0884408950805664,12020483,.146270751953125,49306560,-.0225944519042969,75641112,.1268367767333984,29605080,.0024509429931641,8808865,.2564668655395508,3700391,.0394048690795898,9696394,.0029277801513672,8910985,.0735578536987305,225093104,-.0201740264892578,206138736,.0022792816162109,137031472,.0127658843994141,2313605,-.0358753204345703,195868576,.1642227172851563,1073764,.070460319519043,273321,.2833776473999023,602435264,-.0853557586669922,1316168,.0066061019897461,29620620,.1338138580322266,394036832,.1801204681396484,matched (3),3048488.5,.92625904,79663.156,200360.61
201112,902121,623,4764,2906438,12,0,0,0,0,0,0,0,0,0,0,1,1018802,-.3228998184204102,12641368,-.1949443817138672,4199480,-.0932197570800781,6803303,-.2646093368530273,1730179,-.1107730865478516,2127275,-.6544103622436523,956982,-.0085573196411133,4857107,-.2362585067749023,34737320,-.1217365264892578,6335,-.1979837417602539,73742000,-.0015983581542969,250837040,-.1019039154052734,679292,-.6560707092285156,16501820,-.0181045532226563,63527132,-.0432415008544922,4298147,-.2681188583374023,14534989,-.191497802734375,686760,-.0778331756591797,2570086,3508340,-.2976264953613281,3794161,-.5314540863037109,8835233,-.0824594497680664,172985296,-.1402397155761719,3406198,-1.075551986694336,12142806,.0004425048828125,3000367,-.1085729598999023,6091547,-.0468196868896484,2050985,181795,.1954021453857422,19233108,-.0861282348632813,8440174,-.0195283889770508,12078641,.0048274993896484,52888232,.0701236724853516,69827616,-.0799694061279297,29506244,-.0033435821533203,7223687,-.1983928680419922,3627802,-.0198116302490234,8986308,-.0760517120361328,8290954,-.0721206665039063,201657936,-.1099414825439453,197342144,-.0436115264892578,116000080,-.1666202545166016,1983508,-.1539402008056641,180932240,-.0793209075927734,993395,-.0777969360351563,245965,-.1054573059082031,561877184,-.0696983337402344,1117807,-.163355827331543,31031284,.0465259552001953,274375712,-.3619441986083984,matched (3),2900866.8,.92625904,84085.102,202159.48
201201,902121,624,4764,2516514,01,0,0,0,0,0,0,0,0,0,0,0,963072,-.0562543869018555,12315151,-.0261440277099609,4410515,.0490312576293945,6105936,-.1081466674804688,1640006,-.0535249710083008,3572014,.5182876586914063,1066045,.1079263687133789,5828228,.1822700500488281,32808320,-.0571327209472656,2616,-.8844432830810547,69992072,-.0521907806396484,250732976,-.0004158020019531,434525,-.4467973709106445,16408018,-.0056991577148438,59201312,-.0705242156982422,3186002,-.2994174957275391,13189733,-.0971202850341797,439204,-.4470205307006836,2494193,4448986,.2375326156616211,6166300,.4856357574462891,8278629,-.0650701522827148,165669360,-.043212890625,3833442,.1181669235229492,11495785,-.0547580718994141,2686221,-.1105995178222656,5563783,-.0906238555908203,947555,117162,-.4393215179443359,21093828,.09234619140625,4840782,-.5559263229370117,7917885,-.4223146438598633,53988380,.0205879211425781,63101444,-.1012859344482422,28124926,-.0479469299316406,6659509,-.0813198089599609,3373043,-.0728111267089844,10340919,.1404056549072266,8511872,.0262966156005859,191977984,-.0491924285888672,199017728,.0084552764892578,128253608,.1004180908203125,1614716,-.2057075500488281,136944240,-.2785491943359375,844201,-.1627378463745117,196448,-.2247915267944336,535769728,-.0475788116455078,1071882,-.0419521331787109,16128682,-.6543979644775391,231896144,-.1682090759277344,matched (3),2616082.5,.92625904,98652.813,208639.72
201202,902121,625,4764,3260074,02,1,0,0,0,0,0,0,0,0,0,0,1359585,.3448066711425781,13019021,.0555801391601563,5365258,.1959524154663086,7943736,.26312255859375,1896057,.1450767517089844,3613908,.0116596221923828,1255858,.1638631820678711,6459919,.1029043197631836,36240056,.0994834899902344,6711,.9421014785766602,80814112,.1437702178955078,272583456,.08355712890625,953054,.7854175567626953,16741834,.0201396942138672,64023540,.07830810546875,4799367,.4097175598144531,16991818,.2532939910888672,472339,.0727329254150391,2879325,4555325,.02362060546875,7103082,.1414299011230469,9928442,.1817264556884766,183736624,.1035099029541016,4733232,.2108449935913086,13127565,.1327342987060547,3202715,.1758632659912109,5627301,.0113515853881836,1869659,285890,.8920488357543945,21612948,.0243129730224609,6203709,.2480707168579102,9762538,.2094278335571289,52694084,-.0242652893066406,67701648,.0703659057617188,30578756,.0836505889892578,6844848,.0274505615234375,5169706,.4270000457763672,10566830,.0216121673583984,9389074,.0980854034423828,207811152,.0792484283447266,213315456,.0693778991699219,136697904,.0637645721435547,1625670,.0067605972290039,179383744,.2699527740478516,1033786,.2025928497314453,58991,-1.203013420104981,529734464,-.0113277435302734,1109017,.0340576171875,12992908,-.2161960601806641,233191152,.0055675506591797,matched (3),3214945.3,.92625904,113495.88,216054.31
201203,902121,626,4764,3386161,03,0,1,0,0,0,0,0,0,0,0,0,1602279,.1642475128173828,15082508,.147125244140625,6061331,.1219854354858398,8751682,.0968618392944336,1975886,.0412406921386719,2955928,-.2009763717651367,1429576,.1295595169067383,7550179,.1559543609619141,42123580,.1504421234130859,8937,.2864522933959961,82258688,.0177173614501953,279195104,.0239658355712891,1132503,.1725139617919922,17725468,.0570926666259766,66221456,.03375244140625,5792124,.1880149841308594,16319044,-.0403995513916016,488777,.0342092514038086,3680577,5199173,.1322031021118164,6529204,-.0842437744140625,9883980,-.0044879913330078,185365216,.0088233947753906,5934840,.226231575012207,12957118,-.0130691528320313,3245584,.0132961273193359,6214557,.0992641448974609,2699750,211591,-.3009519577026367,22446560,.0378437042236328,4566041,-.3065004348754883,11766575,.1867103576660156,57341616,.0845222473144531,74012928,.0891304016113281,33949968,.1045818328857422,7057624,.0306119918823242,4654011,-.1050863265991211,10715672,.0139865875244141,9696677,.0322360992431641,221834320,.0653018951416016,220492496,.0330924987792969,147773088,.0779037475585938,1684236,.0353918075561523,215954528,.1855411529541016,1033127,-.0006380081176758,250222,1.444964408874512,518977504,-.0205154418945313,1203544,.0817966461181641,27008762,.7317581176757813,315907872,.3035926818847656,matched (3),3125826.5,.92625904,108649.88,213548.47
201204,902121,627,4764,2859668,04,0,0,1,0,0,0,0,0,0,0,0,1387651,-.1438150405883789,12797208,-.1643085479736328,5766337,-.0498924255371094,6844201,-.2458438873291016,1646171,-.1825647354125977,1877586,-.4538259506225586,1353551,-.0546464920043945,6209480,-.1954946517944336,40656104,-.0354576110839844,6158,-.3724479675292969,76866600,-.0677986145019531,272377248,-.0247230529785156,1148024,.0136127471923828,16736285,-.0574245452880859,64782192,-.02197265625,4114224,-.3420495986938477,14033998,-.1508502960205078,581238,.1732540130615234,2949512,4334582,-.1818742752075195,6561047,.0048656463623047,9868170,-.0016021728515625,181523168,-.0209445953369141,4349716,-.31072998046875,20970264,.4814605712890625,3226388,-.0059318542480469,6365646,.024022102355957,2047713,171613,-.2094125747680664,19829160,-.1239833831787109,4524872,-.0090570449829102,10333076,-.129913330078125,57311072,-.0005321502685547,76691400,.0355491638183594,33982380,.0009536743164063,6367578,-.1028890609741211,4532290,-.0265016555786133,11013345,.0274009704589844,10923327,.1191177368164063,213657360,-.0375576019287109,223071504,.0116291046142578,144765856,-.0205593109130859,1801110,.0670909881591797,187418688,-.1417236328125,993474,-.0391378402709961,71485,-1.252861022949219,501443648,-.0343704223632813,1224203,.0170192718505859,19546150,-.3233833312988281,270833024,-.1539478302001953,matched (3),2919386.5,.92625904,112254.63,215404.86
201205,902121,628,4764,3506079,05,0,0,0,1,0,0,0,0,0,0,0,1384391,-.0023517608642578,17018552,.2850761413574219,7166166,.2173337936401367,7136799,.0418624877929688,1872744,.1289520263671875,2559514,.3098306655883789,1500601,.1031341552734375,7734688,.2196388244628906,45090296,.1035175323486328,8458,.3173599243164063,84975168,.1002883911132813,299591168,.0952301025390625,1781017,.4391422271728516,21544282,.2525310516357422,71537840,.0991954803466797,6481413,.4544887542724609,16786470,.1790904998779297,614516,.0556745529174805,2944771,5834798,.2972145080566406,7706121,.1608648300170898,12925163,.2698631286621094,207460512,.1335582733154297,4511562,.0365333557128906,14659763,-.3579978942871094,3885952,.186004638671875,6084258,-.0452117919921875,2214259,261244,.4202127456665039,25411452,.248046875,5494525,.1941623687744141,10648868,.0301036834716797,57519180,.0036239624023438,81589224,.0619068145751953,35994472,.0575237274169922,11769320,.6142759323120117,6338756,.3354549407958984,12709223,.143218994140625,11593526,.0595455169677734,245977456,.1408672332763672,244768160,.0928192138671875,153779312,.0604000091552734,2002645,.1060657501220703,188827888,.0074920654296875,1381664,.3298358917236328,260402,1.292738914489746,573461440,.1342010498046875,1205087,-.0157375335693359,23790956,.1965274810791016,322271776,.1738929748535156,matched (3),3538054,.92625904,116937.51,217881.92
