period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1073c554,Y1084c752,growth1084c752,Y1135c705,growth1135c705,Y1148c344,Y1273c348,growth1273c348,Y1323c208,growth1323c208,Y1358c792,growth1358c792,Y1369c372,growth1369c372,Y1613c752,Y1735c251,growth1735c251,Y1846c251,growth1846c251,Y1871c251,growth1871c251,Y2043c752,growth2043c752,Y2102c233,Y2137c792,growth2137c792,Y2138c233,Y2346c705,growth2346c705,Y2647c124,growth2647c124,Y2753c616,growth2753c616,Y2934c616,growth2934c616,Y2999c208,growth2999c208,Y3073c372,growth3073c372,Y3114c300,growth3114c300,Y3146c251,growth3146c251,Y3169c826,growth3169c826,Y3182c620,growth3182c620,Y3187c208,growth3187c208,Y3209c752,growth3209c752,Y3228c752,growth3228c752,Y3332c348,growth3332c348,Y3516c124,growth3516c124,Y3570c642,Y3768c757,growth3768c757,Y3981c428,growth3981c428,Y398c381,Y4267c251,growth4267c251,Y426c203,Y4282c251,growth4282c251,Y4349c222,growth4349c222,Y4538c372,growth4538c372,Y4632c208,growth4632c208,Y463c752,growth463c752,Y4739c554,Y4800c376,Y483c484,growth483c484,Y4884c32,Y4988c344,Y5037c620,growth5037c620,Y570c348,growth570c348,Y970c620,growth970c620,_merge,x,r2,s,sf
201207,841199,630,3824,18120328,07,0,0,0,0,0,1,0,0,0,0,0,70317,517893,.1629648208618164,33800,-.7981338500976563,288765,1342629,-.2818899154663086,402731,.052769660949707,2609396,.3405332565307617,2630169,.1661415100097656,43363,7058644,-.0648670196533203,1748222,.032200813293457,1245364,.2825021743774414,779690,-.3087930679321289,387769,8478359,4.746871948242188,586008,55044,1.007164001464844,1096133,.1575860977172852,14124,.2321405410766602,184252,-1.008588790893555,1661915,.0535688400268555,152933,.1698465347290039,422459,.4114599227905273,623081,.5273056030273438,25588100,1.055490493774414,2875955,.2556524276733398,256539,.3255205154418945,2767364,.65777587890625,181570,-1.31272029876709,206740,.4246616363525391,6912997,-.1504182815551758,287279,1008117,.1474790573120117,952640,-.0085353851318359,763893,24816332,-.215667724609375,236184,30761432,.2997646331787109,67060,-.1894292831420898,152078,-.2963800430297852,723061,.8228302001953125,7235,.8214197158813477,1982179,1551000,2352660,.8475103378295898,248713,209358,49361,1.819219589233398,167320,.2219486236572266,226313,-.6006298065185547,matched (3),16913026,.90674543,868924.31,1745289
201208,841199,631,3824,12919111,08,0,0,0,0,0,0,1,0,0,0,0,293553,467666,-.1020145416259766,597,-4.036298751831055,141467,1331921,-.0080070495605469,363878,-.1014499664306641,2515668,-.0365810394287109,2829391,.0730133056640625,34137,4803276,-.3849554061889648,1002106,-.5564956665039063,23225,-3.981954574584961,843436,.078587532043457,330981,21136,-5.994295120239258,403025,312922,1.737821578979492,110071,-2.298418045043945,17423,.2099161148071289,3727383,3.007157325744629,1215845,-.3125314712524414,37608,-1.402783393859863,296038,-.3556051254272461,842233,.3013801574707031,5780804,-1.487585067749023,1775831,-.48211669921875,464938,.5946235656738281,1580020,-.5604572296142578,516795,1.046004295349121,198524,-.0405511856079102,364318,-2.943131446838379,95723,642116,-.4510707855224609,1073679,.1196088790893555,67406,13410092,-.6154937744140625,78963,24631336,-.2222423553466797,60360,-.1052618026733398,69793,-.7788600921630859,335519,-.7678155899047852,16008,.794158935546875,2250075,1149000,1860032,-.2349529266357422,159801,205247,12436,-1.378565788269043,46078,-1.289572715759277,158419,-.3566761016845703,matched (3),13746930,.90674543,933551.56,1778348.4
201209,841199,632,3824,10901690,09,0,0,0,0,0,0,0,1,0,0,0,7661,828492,.5718526840209961,47421,4.374903678894043,114903,1242610,-.0694084167480469,427450,.1610183715820313,2952125,.1599874496459961,3317561,.1591682434082031,110954,7204205,.4053668975830078,1027978,.0254898071289063,1027978,3.790120124816895,665352,-.2371673583984375,366483,13672,-.4356269836425781,450695,209978,-.398951530456543,1633114,2.697117805480957,15035,-.1474103927612305,146379,-3.237262725830078,1444937,.1726264953613281,35891,-.0467300415039063,108100,-1.007431030273438,534290,-.4551181793212891,12588685,.7782554626464844,4658361,.9643955230712891,237478,-.6718292236328125,1478776,-.06622314453125,551338,.064702033996582,111571,-.5762491226196289,9575149,3.268899917602539,34126,881021,.3163127899169922,1111926,.0350027084350586,185755,28099578,.73974609375,78028,21876528,-.1186046600341797,55695,-.0804357528686523,109261,.4482059478759766,182438,-.6092681884765625,25778,.4764328002929688,3861228,914000,1336116,-.3308267593383789,232175,190201,7183,-.5488777160644531,116843,.9304962158203125,211964,.291172981262207,matched (3),10155807,.90674543,698394.31,1666961
201210,841199,633,3824,15619414,10,0,0,0,0,0,0,0,0,1,0,0,69804,2287926,1.015793800354004,64868,.313288688659668,149932,1352643,.0848464965820313,463872,.0817718505859375,2544873,-.1484451293945313,2686153,-.2111196517944336,45098,7287859,.0115451812744141,1121460,.0870380401611328,1444668,.3402853012084961,957040,.3635292053222656,424691,9268459,6.519021987915039,591044,281813,.2942409515380859,1501438,-.0840644836425781,28476,.6386804580688477,546213,1.31680965423584,1902066,.2748746871948242,136377,1.334936141967773,179885,.5092611312866211,238773,-.8054256439208984,22369770,.5749130249023438,5523404,.1703300476074219,369175,.4411954879760742,2856745,.6584682464599609,609843,.1008539199829102,138990,.2197408676147461,11222761,.1587715148925781,348579,775135,-.1280441284179688,659842,-.5218486785888672,533050,29993632,.0652313232421875,230366,22792542,.0410194396972656,133331,.8729438781738281,217217,.6871576309204102,751272,1.41535758972168,120269,1.54020881652832,3483625,1335000,1423218,.0631542205810547,375447,246338,69652,2.271794319152832,198995,.5324478149414063,230828,.0852565765380859,matched (3),17205568,.90674543,712223.81,1672802.3
201211,841199,634,3824,11129253,11,0,0,0,0,0,0,0,0,0,1,0,70124,2058573,-.1056327819824219,3064,-3.052633285522461,108857,1348351,-.0031776428222656,448377,-.0339746475219727,2407041,-.0556821823120117,2456688,-.0892953872680664,82510,6308900,-.1442489624023438,752593,-.3988628387451172,956994,-.4118375778198242,580993,-.4991064071655273,399964,17621,-6.265280723571777,503422,105803,-.9796648025512695,1301184,-.1431493759155273,11189,-.9341306686401367,142321,-1.344923973083496,1817805,-.0453109741210938,51820,-.967646598815918,236843,.2750797271728516,292761,.2038431167602539,9425413,-.8643016815185547,5305091,-.0403270721435547,600248,.4860725402832031,1324889,-.7683544158935547,562123,-.0814809799194336,57649,-.8800287246704102,7236471,-.4388093948364258,198405,675668,-.1373357772827148,633776,-.0403041839599609,303049,24709280,-.1938056945800781,113092,21773144,-.0457553863525391,44100,-1.106374740600586,151463,-.3605556488037109,214779,-1.252158164978027,56058,-.7633438110351563,1350155,1075000,1218317,-.1554498672485352,153843,197296,3723,-2.928981781005859,284846,.3586692810058594,185610,-.2180252075195313,matched (3),12254141,.90674543,646314.31,1645821
201212,841199,635,3824,11635348,12,0,0,0,0,0,0,0,0,0,0,1,71764,2196207,.0647192001342773,23146,2.022101402282715,161196,1516307,.1173954010009766,347741,-.254176139831543,3264908,.3048334121704102,4213202,.5394086837768555,18379,3454638,-.6022434234619141,753311,.0009536743164063,889553,-.0730781555175781,642126,.1000452041625977,334573,33338,.6376066207885742,290545,91727,-.1427621841430664,2110484,.483642578125,19457,.5532760620117188,186098,.2681884765625,1408816,-.2548799514770508,5380,-2.265088081359863,306022,.2562599182128906,188912,-.438075065612793,6590261,-.3578166961669922,2023945,-.963618278503418,163302,-1.301741600036621,1093981,-.1915054321289063,396981,-.3478326797485352,98388,.5345458984375,6994980,-.0339412689208984,199197,532957,-.2372608184814453,357054,-.5738086700439453,510727,19682862,-.2274303436279297,95485,28327176,.2631435394287109,60595,.3177528381347656,63095,-.8756999969482422,271810,.2354936599731445,49121,-.1321001052856445,2167266,402000,711673,-.5376071929931641,260364,240194,55807,2.707368850708008,14936,-2.948174476623535,78757,-.8572807312011719,matched (3),12711312,.90674543,718187.94,1675350.3
201301,841199,636,3824,15746590,01,0,0,0,0,0,0,0,0,0,0,0,72595,4219686,.6530284881591797,50775,.7855815887451172,146415,1371662,-.100255012512207,582227,.5154018402099609,4322191,.2805309295654297,5782102,.3165445327758789,119898,5811733,.5201606750488281,1207613,.4719228744506836,1516825,.533656120300293,475121,-.3012151718139648,422293,9405096,5.642309188842773,543599,265917,1.064367294311523,1990554,-.0585041046142578,22751,.156402587890625,232043,.2206497192382813,1941297,.3206062316894531,26810,1.606086730957031,314939,.028721809387207,333702,.5689668655395508,16249402,.9024639129638672,2684050,.2822780609130859,378748,.8412694931030273,3169272,1.063678741455078,546012,.3187522888183594,82534,-.1757087707519531,10194083,.3766145706176758,154337,703302,.2773456573486328,1084731,1.111200332641602,667310,27445924,.3324680328369141,65340,22740088,-.2196922302246094,106688,.5656967163085938,68674,.0847291946411133,279991,.0296545028686523,82911,.5234813690185547,2897100,1228000,1283647,.5898418426513672,305413,244372,46160,-.1897850036621094,177318,2.474170684814453,1680052,3.060213088989258,matched (3),15951423,.90674543,1205973.1,1935297.3
201302,841199,637,3824,10547598,02,1,0,0,0,0,0,0,0,0,0,0,647,2255947,-.626190185546875,52881,.0406398773193359,126356,937057,-.3810338973999023,293497,-.684992790222168,2093030,-.7251501083374023,3009713,-.6529226303100586,74732,4891491,-.1723814010620117,1182165,-.0212984085083008,1335700,-.1271638870239258,309292,-.4292831420898438,355296,6088,-7.342687606811523,510300,128898,-.7241621017456055,3155672,.4607887268066406,15056,-.4128332138061523,102397,-.8180656433105469,1505880,-.2539787292480469,116080,1.46550464630127,191587,-.4970369338989258,304024,-.0931415557861328,14252125,-.1311511993408203,3744099,.3328542709350586,240622,-.453643798828125,1544890,-.7185487747192383,433009,-.2318820953369141,150389,.6000146865844727,7656883,-.2862024307250977,44792,893241,.239069938659668,778129,-.3321952819824219,564605,27359192,-.0031642913818359,43172,18186448,-.2234535217285156,87417,-.1992197036743164,110289,.4737339019775391,304371,.0834894180297852,53537,-.4373950958251953,1484750,722000,1303170,.0150938034057617,222574,122701,3041,-2.719927787780762,115135,-.4318389892578125,131758,-2.545613288879395,matched (3),9544900,.90674543,782477.31,1703900
201303,841199,638,3824,12741035,03,0,1,0,0,0,0,0,0,0,0,0,10358,586576,-1.347023010253906,50192,-.0521879196166992,154068,1142668,.1983766555786133,397463,.3032350540161133,3482980,.5092754364013672,3198474,.0608291625976563,39136,4832512,-.0121307373046875,1501685,.2392406463623047,1380031,.0326499938964844,314176,.0156669616699219,327911,46206,2.026789665222168,375036,124327,-.0361061096191406,2935522,-.0723161697387695,21446,.3537616729736328,300086,1.075211524963379,1672369,.1048641204833984,41018,-1.040268898010254,218552,.1316814422607422,534246,.5637502670288086,29183370,.7166938781738281,4060830,.0812063217163086,426956,.5734539031982422,2145031,.3282012939453125,639689,.390223503112793,214824,.3565940856933594,8398419,.0924386978149414,168101,748856,-.1763095855712891,1482327,.6444759368896484,662655,28739814,.0492305755615234,105457,23396118,.2518939971923828,53396,-.4929533004760742,140846,.2445621490478516,179150,-.5300235748291016,54045,.0094442367553711,1114748,1063000,436838,-1.092991828918457,292550,137026,8879,1.071502685546875,19997,-1.750523567199707,162915,.2122621536254883,matched (3),11838427,.90674543,822206.56,1722506.4
201304,841199,639,3824,18427512,04,0,0,1,0,0,0,0,0,0,0,0,129910,634864,.0791082382202148,59654,.1727056503295898,171380,1351847,.1681060791015625,442894,.1082277297973633,3673160,.0531644821166992,4056148,.2375593185424805,89461,5078759,.0497007369995117,1925267,.2484769821166992,1773502,.2508506774902344,356610,.1266899108886719,536107,29613,-.4448957443237305,533736,132713,.0652732849121094,6024410,.7189340591430664,23407,.0874967575073242,839549,1.028796195983887,1762886,.0527105331420898,13144,-1.138045310974121,168335,-.2610673904418945,717206,.2945060729980469,9568700,-1.115102767944336,16475787,1.400505065917969,419994,-.0164403915405273,2847789,.2833890914916992,938877,.383702278137207,156395,-.3174343109130859,7375315,-.1299047470092773,289988,1020280,.3092851638793945,984191,-.4095487594604492,691285,32943556,.1365127563476563,167542,27736896,.1701927185058594,126586,.8631858825683594,165095,.1588544845581055,301797,.5215311050415039,50746,-.0629844665527344,1126076,1296000,1413470,1.174240112304688,223658,188903,452,-2.977761745452881,139276,1.940875053405762,555238,1.226167678833008,matched (3),19353680,.90674543,1194501.4,1928169.5
201305,841199,640,3824,14342648,05,0,0,0,1,0,0,0,0,0,0,0,78482,885545,.3327922821044922,52129,-.1348400115966797,180012,1335726,-.0119972229003906,348333,-.2401714324951172,3003802,-.2011737823486328,3229665,-.2278547286987305,131136,7231337,.3533573150634766,1690347,-.1301307678222656,1054061,-.5203056335449219,339954,-.0478324890136719,564379,5219004,5.171848297119141,522201,126161,-.0506296157836914,3643079,-.50299072265625,19360,-.1898260116577148,278917,-1.101950645446777,1630331,-.0781688690185547,81711,1.82722282409668,407088,.8830728530883789,836638,.1540288925170898,31154876,1.180475234985352,4866134,-1.219593048095703,223200,-.6321725845336914,1821970,-.446624755859375,682027,-.319615364074707,166918,.0651178359985352,8944690,.1929216384887695,303686,880734,-.1470766067504883,838625,-.1600561141967773,1066978,30902794,-.0639495849609375,216455,24030344,-.1434459686279297,77823,-.4864845275878906,148678,-.1047382354736328,249631,-.1897706985473633,127804,.9236650466918945,1701456,1917000,1605132,.1271581649780273,75017,160996,41455,4.518681049346924,196416,.3437776565551758,359143,-.4356756210327148,matched (3),16003586,.90674543,1013485.8,1821581.1
201306,841199,641,3824,11968574,06,0,0,0,0,1,0,0,0,0,0,0,463,484232,-.6036386489868164,6233,-2.12386417388916,75207,1267310,-.0525779724121094,350867,.0072488784790039,2418696,-.2166500091552734,4511275,.3342008590698242,9318,5743744,-.2303133010864258,1176498,-.362391471862793,1737466,.4997768402099609,245998,-.3234872817993164,446988,19530,-5.588109970092773,310535,150492,.1763505935668945,1663276,-.7840394973754883,13613,-.3521833419799805,324357,.1509304046630859,1572076,-.0363864898681641,28600,-1.049781799316406,170315,-.8713788986206055,798752,-.0463409423828125,12115419,-.9444923400878906,4456394,-.0879592895507813,227457,.0188932418823242,2141925,.1617860794067383,671371,-.0157470703125,87387,-.6471567153930664,8311109,-.0734672546386719,90902,699743,-.2300424575805664,807781,-.0374727249145508,461457,31425456,.0167713165283203,72013,21513488,-.1106357574462891,74720,-.0406894683837891,74594,-.689723014831543,219979,-.1264514923095703,180461,.3450164794921875,2478616,1024000,1575500,-.0186328887939453,165395,126297,14805,-1.029643058776856,110936,-.5712814331054688,416561,.1483116149902344,matched (3),13084727,.90674543,705762.19,1670061.3
201307,841199,642,3824,16132824,07,0,0,0,0,0,1,0,0,0,0,0,7389,764815,.4570693969726563,56479,2.204011917114258,108734,1331147,.0491447448730469,373159,.0615968704223633,2832375,.1578874588012695,1748316,-.9479265213012695,54662,5788423,.0077486038208008,2194523,.6234226226806641,2084089,.1819047927856445,542694,.7912225723266602,500009,8208672,6.040994644165039,581681,190406,.2352485656738281,2782315,.5144939422607422,33991,.9150705337524414,391992,.189396858215332,1650434,.0486421585083008,31155,.0855684280395508,213526,.2261085510253906,769693,-.0370588302612305,9723552,-.2199287414550781,2870843,-.4397344589233398,208600,-.086543083190918,3025587,.3454008102416992,298376,-.8109674453735352,92528,.0571651458740234,8766203,.0533103942871094,115235,1062482,.4176502227783203,1265287,.4487638473510742,669382,34771780,.1011886596679688,113138,23185672,.0748538970947266,54261,-.3199424743652344,129198,.549285888671875,302985,.3201513290405273,45753,-1.372257232666016,991696,0,1556516,-.0121231079101563,370351,140477,16321,.0974874496459961,89608,-.2135086059570313,393543,-.0568418502807617,matched (3),18133664,.90674543,827935.81,1725248.4
201308,841199,643,3824,16727992,08,0,0,0,0,0,0,1,0,0,0,0,95251,2979952,1.360028266906738,817,-4.23598575592041,178124,1533945,.1418018341064453,404371,.0803279876708984,3320938,.1591310501098633,3635053,.7319707870483398,60862,4169451,-.3280754089355469,1364408,-.4752445220947266,334507,-1.829429626464844,798089,.3856744766235352,564131,37684,-5.383710861206055,418480,129961,-.3819236755371094,1325542,-.7414617538452148,28660,-.17059326171875,605525,.4348545074462891,1531023,-.0751028060913086,49936,.4717674255371094,214942,.0066099166870117,413009,-.6225223541259766,12901753,.2828121185302734,2194315,-.2687358856201172,183771,-.1267280578613281,2102956,-.3637619018554688,417166,.3351297378540039,147055,.4632949829101563,8175300,-.0697860717773438,169729,548277,-.6615829467773438,1483460,.1590776443481445,152905,18242766,-.6450386047363281,130712,21906012,-.0567741394042969,80094,.3893957138061523,136406,.0542898178100586,103232,-1.076704978942871,86400,.6357307434082031,1465658,1023000,1503693,-.0345258712768555,436006,167581,141073,2.156825065612793,224725,.9194326400756836,542739,.3214378356933594,matched (3),13555671,.90674543,707341.94,1670729.5
201309,841199,644,3824,12310558,09,0,0,0,0,0,0,0,1,0,0,0,185246,667930,-1.495478630065918,108840,4.891995429992676,106709,1381749,-.1044931411743164,313157,-.2556276321411133,1246769,-.9796915054321289,4429089,.1975698471069336,12306,5228051,.2262544631958008,1407894,.0313739776611328,1356918,1.400313377380371,788225,-.0124368667602539,525457,28440,-.2814388275146484,375906,222345,.5369958877563477,1007002,-.2748441696166992,24520,-.1560134887695313,273901,-.7933292388916016,1441704,-.0601100921630859,28659,-.5552749633789063,137631,-.4457921981811523,453872,.0943460464477539,7997700,-.4782085418701172,1824208,-.1847238540649414,336917,.6061458587646484,1766276,-.1744699478149414,427955,.0255336761474609,109196,-.2976617813110352,6288897,-.2623319625854492,126552,521575,-.0499277114868164,868172,-.5357427597045898,479727,33848980,.6181411743164063,33500,18080934,-.1919021606445313,65777,-.1969308853149414,125542,-.0829954147338867,246818,.8716726303100586,47380,-.6007871627807617,1043179,1203000,1371256,-.0921964645385742,281540,155615,149094,.0552997589111328,130699,-.5419807434082031,320851,-.5256519317626953,matched (3),12714779,.90674543,479494,1587740.1
201310,841199,645,3824,12399380,10,0,0,0,0,0,0,0,0,1,0,0,187985,2675943,1.387873649597168,5256,-3.030508995056152,0,1945440,.3421382904052734,353776,.1219596862792969,2613162,.7400054931640625,4308957,-.0274982452392578,80423,6973536,.2880840301513672,1358288,-.0358695983886719,2047569,.4114370346069336,848964,.0742340087890625,601335,6312743,5.402528762817383,558889,153422,-.3710384368896484,2507612,.912353515625,25293,.0310382843017578,635532,.8416957855224609,1520423,.0531625747680664,12507,-.8291788101196289,233280,.5276632308959961,793440,.5585622787475586,19442952,.8883304595947266,4149325,.8217992782592773,739800,.7865438461303711,2884638,.4905261993408203,538493,.2297563552856445,220444,.7024993896484375,7906666,.2289209365844727,215953,1175694,.8127613067626953,592333,-.3823204040527344,483801,38262600,.1225643157958984,105087,27170650,.4072780609130859,71085,.077606201171875,71944,-.5567522048950195,215026,-.1378927230834961,129986,1.009225845336914,1491737,1738000,1425801,.039006233215332,123863,0,54997,-.9972982406616211,363146,1.021907806396484,193119,-.5076704025268555,matched (3),11424041,.90674543,980458.38,1803414.3
201311,841199,646,3824,9452979,11,0,0,0,0,0,0,0,0,0,1,0,4486,2302377,-.150360107421875,1273,-1.417993545532227,53063,1314219,-.3922462463378906,259493,-.3099346160888672,2436025,-.0701932907104492,4588180,.0627880096435547,13371,5157607,-.3016500473022461,829162,-.4935646057128906,1681506,-.1969633102416992,1020139,.1836767196655273,595333,12296,-6.24105167388916,417327,362293,.8592605590820313,2573133,.0257930755615234,28309,.1126518249511719,434126,-.3811273574829102,1365637,-.1073675155639648,11344,-.097599983215332,217781,-.0687494277954102,381934,-.7311296463012695,15587600,-.22100830078125,2112859,-.6749029159545898,405723,-.6007089614868164,2098927,-.3179731369018555,270305,-.6892232894897461,89222,-.9045162200927734,3981409,-.686070442199707,77439,733564,-.4716987609863281,567244,-.0432796478271484,612956,33311862,-.1385593414306641,96254,24380380,-.1083583831787109,115496,.4853591918945313,89376,.2169637680053711,143598,-.4037408828735352,51812,-.919804573059082,968480,825000,575671,-.9069528579711914,84630,198145,20401,-.9916954040527344,158819,-.8270397186279297,192591,-.0027370452880859,matched (3),11923677,.90674543,885058.38,1753377.5
201312,841199,647,3824,12854314,12,0,0,0,0,0,0,0,0,0,0,1,1088,2594712,.1195335388183594,45321,3.572394371032715,76277,1360827,.0348501205444336,302385,.1529712677001953,2453786,.0072641372680664,1792513,-.9398651123046875,28907,4587295,-.1171817779541016,870538,.0486955642700195,1073197,-.4490480422973633,742089,-.3182249069213867,434180,28341,.8350353240966797,300165,215824,-.5179891586303711,807141,-1.159380912780762,20091,-.3429069519042969,222585,-.6680259704589844,1465894,.0708446502685547,43947,1.35429573059082,184844,-.1639776229858398,589285,.4336614608764648,19938332,.2461681365966797,1167312,-.5933389663696289,269372,-.4095773696899414,2317117,.0988969802856445,410810,.4185800552368164,163615,.6063880920410156,5494673,.3221435546875,55091,393034,-.6240196228027344,281734,-.6998262405395508,637373,28001612,-.1736526489257813,179360,25456806,.0432052612304688,116740,.0107135772705078,45101,-.6839475631713867,160285,.1099357604980469,48178,-.0727195739746094,1145043,1360000,473990,-.1943502426147461,141402,208510,1116,-2.905832767486572,198819,.2246303558349609,416844,.7721424102783203,matched (3),13107638,.90674543,735560.13,1682870.5
201401,841199,648,3824,16936364,01,0,0,0,0,0,0,0,0,0,0,0,197946,2545787,-.0190353393554688,110177,.8883171081542969,190852,1759744,.2570762634277344,408757,.3014202117919922,2924658,.1755456924438477,5204704,1.065944671630859,8320,6900427,.4082927703857422,1689464,.663055419921875,1987290,.6161298751831055,949663,.246638298034668,534053,7953443,5.637050628662109,590727,362644,.5189580917358398,1506605,.6241159439086914,27611,.3179416656494141,301235,.302581787109375,1703095,.1499814987182617,21326,-.723057746887207,300438,.4857292175292969,545969,-.0763473510742188,12188920,-.4921169281005859,2406313,.7233924865722656,489716,.5977315902709961,2905068,.2261333465576172,809617,.6784305572509766,212359,.2607622146606445,7985143,.3738031387329102,55924,749755,.6458511352539063,1048924,1.314557075500488,849287,37121404,.2819328308105469,190954,20115196,-.2355079650878906,135255,.1472129821777344,134223,1.090598106384277,142213,-.1196279525756836,89358,.6177482604980469,979155,1812000,591678,.2217769622802734,264789,188528,74553,4.201759815216065,406010,.7139825820922852,480967,.1430873870849609,matched (3),14681821,.90674543,731248,1680990.3
201402,841199,649,3824,8762018,02,1,0,0,0,0,0,0,0,0,0,0,116524,596241,-1.451550483703613,49910,-.7918663024902344,185646,1714778,-.0258846282958984,403369,-.0132694244384766,2644733,-.1006078720092773,3949109,-.2760734558105469,40642,6259977,-.097407341003418,1218200,-.3270368576049805,1034240,-.6531047821044922,841788,-.1205787658691406,543973,44683,-5.181766510009766,457392,269647,-.2963085174560547,916193,-.4973869323730469,10965,-.9235057830810547,363249,.1871976852416992,1771676,.0394792556762695,60463,1.042104721069336,286640,-.0470142364501953,1018738,.6237573623657227,12141921,-.0038642883300781,2647363,.0954685211181641,323909,-.4133625030517578,1041458,-1.025835037231445,356544,-.820103645324707,123627,-.5410089492797852,7491146,-.0638608932495117,102680,504417,-.3963432312011719,949161,-.0999422073364258,719283,37030120,-.0024623870849609,175650,21193844,.0522346496582031,80348,-.5207948684692383,129323,-.0371894836425781,191157,.2957696914672852,162107,.5956058502197266,712639,1197000,911329,.431941032409668,217307,117293,2095,-3.571957111358643,373044,-.084681510925293,473765,-.0150871276855469,matched (3),8754837,.90674543,928462,1775681.9
201403,841199,650,3824,15294672,03,0,1,0,0,0,0,0,0,0,0,0,0,818267,.3165435791015625,90584,.5960559844970703,45848,1228219,-.3337192535400391,309527,-.2648067474365234,2124063,-.2192392349243164,3670666,-.0731163024902344,71398,7085525,.1238775253295898,2499405,.7186784744262695,1317199,.2418403625488281,1215630,.3674888610839844,598494,38401,-.1515102386474609,461962,287799,.0651493072509766,1083257,.1675004959106445,23876,.7781658172607422,1024925,1.037285804748535,2027132,.1346960067749023,144345,.8701753616333008,135373,-.7501935958862305,722450,-.3436717987060547,7904929,-.4291763305664063,3043278,.1393709182739258,482225,.3979482650756836,1262709,.1926374435424805,494327,.3267393112182617,197049,.4661836624145508,4899543,-.4245796203613281,280277,666476,.2786006927490234,1491492,.4519538879394531,403727,38553244,.0403079986572266,120386,11820936,-.5838375091552734,51140,-.4518003463745117,138570,.0690631866455078,253344,.2816534042358398,206710,.2430601119995117,0,1277000,416929,-.7819881439208984,68433,135915,78738,3.626572132110596,184061,-.7064294815063477,609020,.2511396408081055,matched (3),15593925,.90674543,855822.38,1738803.1
201404,841199,651,3824,18527388,04,0,0,1,0,0,0,0,0,0,0,0,148260,813808,-.0054636001586914,74551,-.1947946548461914,105304,1826688,.3969402313232422,395330,.2446756362915039,3986498,.629582405090332,3082360,-.174677848815918,27372,6932511,-.0218315124511719,1935105,-.2558917999267578,1556674,.1670446395874023,788119,-.4333686828613281,577533,6082398,5.065071105957031,634319,342435,.1738195419311523,1087000,.0034494400024414,21357,-.1114940643310547,675778,-.4165096282958984,1513318,-.2923173904418945,14075,-2.32780647277832,277471,.7176828384399414,738605,.0221157073974609,28810652,1.293258666992188,7818266,.9435272216796875,382216,-.2324247360229492,1506662,.1766376495361328,477245,-.0351667404174805,90969,-.7729339599609375,4913545,.0028533935546875,408000,564273,-.1664657592773438,1025293,-.3747978210449219,536681,40417988,.0472354888916016,128381,26830610,.819671630859375,61139,.1785831451416016,116398,-.1743602752685547,153782,-.4992122650146484,126001,-.4950265884399414,2592956,1489000,1647019,1.373806953430176,67220,472510,13396,-1.771169662475586,387968,.7456560134887695,1149144,.6349210739135742,matched (3),18285876,.90674543,983308.13,1804965.1
201405,841199,652,3824,18024394,05,0,0,0,1,0,0,0,0,0,0,0,287,1125136,.3239345550537109,27650,-.9918575286865234,148083,1658652,-.0964994430541992,180063,-.7864141464233398,1990388,-.6945829391479492,3226070,.0455694198608398,26764,6153885,-.1191387176513672,1868034,-.0352745056152344,1080209,-.3653974533081055,968356,.2059507369995117,536087,47917,-4.843684196472168,566499,136183,-.9220829010009766,928310,-.157811164855957,17886,-.1773614883422852,581887,-.1495885848999023,1940300,.2485380172729492,46785,1.201162338256836,246740,-.1173820495605469,714808,-.0327491760253906,24502632,-.1619644165039063,6187825,-.2338790893554688,319357,-.1796770095825195,2296045,.4212913513183594,428826,-.1069793701171875,81156,-.1141452789306641,4564255,-.0737400054931641,140541,611949,.0811100006103516,897576,-.1330366134643555,861986,37924848,-.0636692047119141,113156,8953250,-1.097528457641602,46854,-.2661142349243164,158477,.30859375,320589,.734623908996582,56112,-.8089399337768555,1952556,784000,1057144,-.4433965682983398,166204,195369,54161,1.397005081176758,240707,-.4773426055908203,911046,-.2321796417236328,matched (3),17341844,.90674543,1042305.3,1837771.6
201406,841199,653,3824,16313862,06,0,0,0,0,1,0,0,0,0,0,0,686,399189,-1.036224365234375,54409,.6769037246704102,80938,1575015,-.0517406463623047,279088,.4382209777832031,3147157,.4581699371337891,3353315,.0386848449707031,748,6322096,.0269670486450195,2485020,.2853937149047852,939213,-.1398677825927734,684004,-.3476352691650391,542532,69945,.3782386779785156,542024,182242,.2913360595703125,2038127,.7864208221435547,13153,-.307368278503418,528358,-.0965023040771484,1603489,-.1906614303588867,53131,.1271982192993164,305751,.2144365310668945,760841,.0624103546142578,58094344,.8632869720458984,2212328,-1.028537750244141,317022,-.0073385238647461,1186503,-.6601781845092773,418924,-.0233612060546875,143319,.568699836730957,4993954,.0899724960327148,187085,480634,-.2415428161621094,887895,-.0108442306518555,278646,40828892,.0737838745117188,55574,8883627,-.0078058242797852,60828,.2610139846801758,71533,-.7954502105712891,173530,-.6138095855712891,58757,.0460605621337891,951195,490000,701332,-.4103450775146484,303763,193812,3433,-2.758526802062988,48486,-1.602305412292481,745705,-.2002630233764648,matched (3),16285397,.90674543,955336.94,1789880.8
