period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1494c620,growth1494c620,Y1500c608,Y1575c440,growth1575c440,Y1610c620,growth1610c620,Y1674c752,growth1674c752,Y1713c372,growth1713c372,Y1764c752,growth1764c752,Y1789c484,growth1789c484,Y2051c688,growth2051c688,Y2093c191,growth2093c191,Y2549c484,growth2549c484,Y2620c484,growth2620c484,Y2622c826,growth2622c826,Y2645c428,growth2645c428,Y2902c352,growth2902c352,Y3046c372,growth3046c372,Y3108c440,growth3108c440,Y3238c484,growth3238c484,Y3308c222,growth3308c222,Y3319c246,growth3319c246,Y3340c484,growth3340c484,Y3462c246,growth3462c246,Y3482c152,growth3482c152,Y3606c246,growth3606c246,Y3837c705,growth3837c705,Y3844c203,Y403c484,growth403c484,Y4118c348,growth4118c348,Y4165c642,Y4169c703,growth4169c703,Y4197c428,growth4197c428,Y4257c484,growth4257c484,Y4277c36,Y4315c152,growth4315c152,Y4386c222,growth4386c222,Y4390c703,growth4390c703,Y4495c191,growth4495c191,Y4610c440,growth4610c440,Y4823c32,Y4884c348,growth4884c348,Y4987c218,Y5034c68,growth5034c68,Y539c826,growth539c826,Y580c620,growth580c620,Y658c428,growth658c428,Y666c203,Y666c208,growth666c208,Y677c251,growth677c251,Y847c484,growth847c484,Y857c620,growth857c620,_merge,x,r2,s,sf
201011,293499,610,1315,11050631,11,0,0,0,0,0,0,0,0,0,1,0,3226344,-.0259246826171875,1858370,43308,1.602832794189453,567814,1.435511589050293,1549479,.0115499496459961,146905,.8405113220214844,5784621,-.0193281173706055,1052036,-.0059852600097656,916244,-.9207592010498047,2158211,.1657686233520508,8752914,.0945119857788086,1025349,.0115280151367188,391408,.0157432556152344,38201,.9424409866333008,17697,.6522378921508789,483956,.2690610885620117,980566,-.1243934631347656,2046475,-.1225547790527344,36815,1.207919120788574,710752,.8794708251953125,8647383,.0739002227783203,4318634,-.054783821105957,334757,-.0892152786254883,4562132,.0758647918701172,288566,.0970802307128906,2820028,197288,-.2142848968505859,29219,.0002737045288086,1167656,7045121,1.135170936584473,2392885,.0757846832275391,8416377,.1031913757324219,3527428,10217092,.2278652191162109,6300,.4711475372314453,1768169,2.143658638000488,56384,-.0620431900024414,396031,.2935686111450195,109974,85458,.0414037704467773,118011,7401,.466038703918457,30785740,.1464385986328125,497635,.0250568389892578,625454,.2363739013671875,5398770,3084621,.2328176498413086,4104723,.0215415954589844,92271816,.2179927825927734,1085819,1.243653297424316,matched (3),16931522,.89497519,978695.94,2213022.3
201012,293499,611,1315,9440298,12,0,0,0,0,0,0,0,0,0,0,1,2948451,-.0900697708129883,1560367,57485,.2831859588623047,115625,-1.591441154479981,1179183,-.273097038269043,35390,-1.423356056213379,5316401,-.0844058990478516,837945,-.2275295257568359,840110,-.0867500305175781,1957308,-.0977096557617188,7767772,-.1194038391113281,820759,-.2225589752197266,227530,-.5424680709838867,16734,-.8254194259643555,14314,-.2121572494506836,303819,-.4655618667602539,646169,-.4170684814453125,1972506,-.0368137359619141,91664,.9122247695922852,639260,-.1060123443603516,6853914,-.2324361801147461,3461344,-.221282958984375,312248,-.0696067810058594,4348186,-.0480308532714844,241584,-.1777067184448242,2695688,126756,-.4424009323120117,27309,-.0676031112670898,528476,6018423,-.1575107574462891,1447658,-.5025529861450195,8932347,.0594997406005859,2662665,8101208,-.2320480346679688,6551,.039067268371582,447684,-1.373612403869629,34609,-.4880714416503906,170939,-.8401861190795898,58156,46860,-.600860595703125,141573,928,-2.076338768005371,33170820,.0746192932128906,400232,-.2178230285644531,369732,-.5256996154785156,4666963,2940098,-.0479860305786133,5476398,.2883090972900391,53144000,-.5517349243164063,312484,-1.245536804199219,matched (3),14117634,.89497519,1124317.1,2281164.3
201101,293499,612,1315,13840385,01,0,0,0,0,0,0,0,0,0,0,0,3164972,.0708646774291992,1757747,85343,.3951549530029297,473743,1.410312652587891,1824321,.4363861083984375,32164,-.0955820083618164,7046839,.2817821502685547,635500,-.2765407562255859,931499,.1032629013061523,1694962,-.1439094543457031,6396227,-.19427490234375,756207,-.081913948059082,305932,.2960805892944336,18038,.075037956237793,2115,-1.912183284759522,264929,-.1369705200195313,712176,.0972633361816406,1720319,-.1367959976196289,39385,-.8447446823120117,484674,-.2768354415893555,9524189,.329014778137207,4430750,.2469120025634766,175723,-.5748891830444336,4209549,-.0324039459228516,267819,.1030941009521484,3964861,122662,-.0328311920166016,91489,1.209002494812012,578551,2233071,-.9914474487304688,1564121,.0773773193359375,7765614,-.1399736404418945,2877308,7474297,-.0805435180664063,3906,-.5171031951904297,84221,-1.670642852783203,46943,.3048200607299805,223965,.2701835632324219,119979,46854,-.0001287460327148,219400,581,-.4682807922363281,36824808,.1045017242431641,451246,.1199684143066406,485943,.2733125686645508,6032187,2821004,-.0413503646850586,4251419,-.2531948089599609,116816896,.7876033782958984,1868586,1.788384437561035,matched (3),9014154,.89497519,1863383.3,2722465.5
201102,293499,613,1315,15844806,02,1,0,0,0,0,0,0,0,0,0,0,2456128,-.2535581588745117,2175220,124169,.374964714050293,10506,-3.808718681335449,1703832,-.0683279037475586,136494,1.445432662963867,6113278,-.142115592956543,938336,.3896961212158203,1444702,.4388628005981445,1396770,-.1934976577758789,6961823,.0847330093383789,943476,.2212553024291992,278841,-.0927209854125977,17289,-.0424098968505859,4971,.8545660972595215,253940,-.0423641204833984,714833,.0037240982055664,1922553,.11114501953125,71084,.5904769897460938,472064,-.0263614654541016,7677097,-.2155933380126953,3530942,-.2270040512084961,344015,.6717767715454102,5693885,.302037239074707,216487,-.2127809524536133,3745327,292017,.8673791885375977,66184,-.3237800598144531,748666,2647729,.1703252792358398,1858698,.1725521087646484,7622206,-.0186395645141602,3058099,8945374,.1796665191650391,13736,1.257506370544434,131522,.4457292556762695,80888,.5441312789916992,273449,.1996250152587891,135281,61707,.2753610610961914,86769,2013,1.242630481719971,26744744,-.3198337554931641,528710,.1584272384643555,594219,.2011566162109375,4940488,2722798,-.0354328155517578,4534594,.0644826889038086,232299488,.6874198913574219,832690,-.8082761764526367,matched (3),18178890,.89497519,1357304,2404557.3
201103,293499,614,1315,16895848,03,0,1,0,0,0,0,0,0,0,0,0,2693676,.092320442199707,2699211,142608,.1384563446044922,202272,2.957667350769043,7329344,1.459006309509277,98307,-.3281850814819336,6318197,.0329704284667969,1178206,.2276401519775391,1565651,.0803985595703125,1987846,.3528890609741211,8697466,.222590446472168,1107727,.1604948043823242,318160,.1319131851196289,35448,.7179965972900391,18420,1.309816360473633,263423,.0366640090942383,923259,.2558612823486328,2221546,.1445493698120117,33458,-.7535715103149414,898638,.6437654495239258,7990725,.0400400161743164,5098562,.3673944473266602,619480,.5881948471069336,6820173,.1804924011230469,375008,.5494165420532227,4436591,292351,.0011434555053711,84792,.2477626800537109,1231238,4515181,.5337429046630859,1940057,.0428409576416016,10097993,.2812709808349609,4269033,12629485,.3448982238769531,13231,-.0374574661254883,271063,.7231769561767578,113887,.3421421051025391,380960,.3315792083740234,100974,16323,-1.329821586608887,282280,2461,.2009415626525879,32761388,.2029132843017578,716277,.3036270141601563,522490,-.1286420822143555,6518116,3068875,.1196517944335938,4614504,.0174694061279297,89941960,-.9488639831542969,1236204,.3951396942138672,matched (3),19103058,.89497519,1418762.1,2439776.3
201104,293499,615,1315,11911699,04,0,0,1,0,0,0,0,0,0,0,0,2302527,-.1568994522094727,3202955,26183,-1.694989204406738,493635,.8921823501586914,1654865,-1.488166809082031,84949,-.1460437774658203,5193271,-.1960697174072266,1052631,-.1127004623413086,1177878,-.2845869064331055,1769811,-.1161794662475586,8209658,-.0577201843261719,1079488,-.0258235931396484,218450,-.3759975433349609,14997,-.8602170944213867,7332,-.9211893081665039,282373,.0694675445556641,1089821,.165858268737793,2179699,-.019017219543457,5508,-1.804089546203613,504055,-.5781946182250977,7437532,-.071742057800293,3930578,-.2601728439331055,420996,-.3862571716308594,5768077,-.167546272277832,246516,-.419520378112793,4946717,241324,-.1918144226074219,26458,-1.164642333984375,2465270,3903673,-.1455278396606445,1609535,-.1867713928222656,8499593,-.1723184585571289,2788029,8795192,-.3618297576904297,3111,-1.44761848449707,85164,-1.157772064208984,90064,-.2346868515014648,379069,-.0049762725830078,95706,13792,-.1684865951538086,82327,2952,.181915283203125,32051332,-.0219135284423828,608449,-.1631536483764648,382335,-.3123083114624023,6153260,3123978,.0177955627441406,3664715,-.2304544448852539,72156176,-.2203311920166016,569776,-.7745580673217773,matched (3),12801152,.89497519,1266428.1,2354455.8
201105,293499,616,1315,13543487,05,0,0,0,1,0,0,0,0,0,0,0,2697825,.1584386825561523,3065303,155753,1.783161163330078,6973,-4.259750366210938,1619898,-.0213565826416016,111588,.2727622985839844,7059915,.3070688247680664,1303134,.2134799957275391,1507548,.246769905090332,1988960,.1167392730712891,8355155,.0175666809082031,1063642,-.0147876739501953,340931,.4451227188110352,18209,.194066047668457,4492,-.4899501800537109,177348,-.4651155471801758,1216902,.110295295715332,2392035,.0929584503173828,52562,2.255792617797852,553319,.0932493209838867,7861713,.0554647445678711,5838524,.3956918716430664,259984,-.4820032119750977,6519150,.1224050521850586,347341,.3428802490234375,7028020,430054,.5777702331542969,68625,.9530982971191406,2953765,4218052,.0774555206298828,1074836,-.4037771224975586,11420461,.2953882217407227,3068779,10725321,.1984024047851563,4034,.2598142623901367,1237719,2.676446914672852,82270,-.0905141830444336,423024,.109710693359375,344764,42699,1.130086898803711,182911,4133,.3365201950073242,45161384,.3429050445556641,1061599,.5566186904907227,484122,.2360401153564453,9687165,4155051,.28521728515625,3709167,.0120573043823242,32029728,-.8121681213378906,338566,-.5205240249633789,matched (3),15914441,.89497519,1047801.1,2244439.5
201106,293499,617,1315,13769107,06,0,0,0,0,1,0,0,0,0,0,0,2281299,-.1677007675170898,3718824,140199,-.1052093505859375,125122,2.887243270874023,1010009,-.4724035263061523,104038,-.0700578689575195,5964445,-.1686162948608398,1196821,-.0851039886474609,1253164,-.1848125457763672,2156775,.0810022354125977,8655110,.0352716445922852,1023684,-.0382909774780273,283120,-.1858091354370117,18588,.0206003189086914,10544,.8532590866088867,270027,.4204082489013672,1276825,.0480680465698242,2651994,.1031665802001953,63177,.1839466094970703,1082985,.6715412139892578,8330872,.0579643249511719,6623717,.1261787414550781,379758,.3789138793945313,6186149,-.0524311065673828,504742,.3737401962280273,8075495,146447,-1.077247619628906,19107,-1.278602600097656,1107801,4261467,.0102405548095703,1170911,.0856132507324219,8799078,-.2607603073120117,2878450,8998138,-.1755905151367188,3574,-.1210737228393555,203820,-1.803788185119629,58689,-.3377542495727539,458117,.0796957015991211,178250,26258,-.4862051010131836,162179,7052,.5343084335327148,46335176,.0256576538085938,485245,-.7828779220581055,300067,-.4783315658569336,10108922,3936845,-.0539445877075195,4027561,.0823535919189453,70772288,.7928028106689453,913001,.9920177459716797,matched (3),16793208,.89497519,1541927.9,2513396.8
201107,293499,618,1315,15656223,07,0,0,0,0,0,1,0,0,0,0,0,2687904,.1640167236328125,5102614,161524,.1415910720825195,153476,.2042551040649414,1461732,.3696622848510742,98587,-.0538167953491211,5733244,-.0395345687866211,1188430,-.0070352554321289,1077643,-.1508960723876953,1810512,-.1750040054321289,8621218,-.0039234161376953,912109,-.1154041290283203,361279,.2437801361083984,42982,.8382654190063477,8701,-.1921186447143555,244261,-.1002845764160156,1384125,.0806913375854492,2378357,-.1089019775390625,74660,.1670036315917969,582884,-.6194877624511719,9870074,.1695394515991211,7055217,.0631103515625,437506,.1415567398071289,5519797,-.1139717102050781,247538,-.7124834060668945,5281417,297131,.7075099945068359,108635,1.73793888092041,1925480,13182575,1.129282951354981,1930447,.499969482421875,9202032,.0447778701782227,3026786,11229701,.2215461730957031,5826,.4886455535888672,204660,.0041122436523438,65021,.1024580001831055,416071,-.0962686538696289,116576,50181,.6476659774780273,352635,2652,-.9779973030090332,38181064,-.1935615539550781,629073,.2595930099487305,406867,.3044805526733398,6906087,4744506,.1866073608398438,6061045,.4087209701538086,52945912,-.2901973724365234,533137,-.5379581451416016,matched (3),22266350,.89497519,1368900.9,2411122.5
201108,293499,619,1315,10043439,08,0,0,0,0,0,0,1,0,0,0,0,2556635,-.0500698089599609,4164309,27155,-1.783092498779297,288,-6.27833890914917,1192161,-.2038536071777344,42181,-.8489694595336914,5816990,.0145015716552734,1180349,-.0068235397338867,1331684,.2116680145263672,1487071,-.1968011856079102,10189585,.167140007019043,1034763,.1261682510375977,337554,-.0679254531860352,18495,-.8432817459106445,6160,-.3453617095947266,294837,.1881856918334961,1632538,.1650676727294922,2478277,.0411539077758789,12063,-1.82280158996582,420379,-.3268318176269531,8643290,-.1327247619628906,5673646,-.2179346084594727,423118,-.0334396362304688,5041966,-.0905447006225586,433664,.5607061386108398,4687465,139286,-.7576436996459961,50645,-.763153076171875,2457158,6693204,-.6778039932250977,2078243,.0737714767456055,10992327,.1777725219726563,5269189,8665250,-.259242057800293,5816,-.0017175674438477,881664,1.460461616516113,48959,-.283726692199707,414927,-.0027532577514648,176716,83519,.5094375610351563,114464,1282,-.7268929481506348,41923592,.0935096740722656,626493,-.0041093826293945,454465,.1106348037719727,7164458,4165824,-.1300725936889648,4019009,-.4108467102050781,22240896,-.8673362731933594,533999,.0016155242919922,matched (3),11796076,.89497519,1255778.1,2348744.5
201109,293499,620,1315,11387159,09,0,0,0,0,0,0,0,1,0,0,0,2694001,.0523347854614258,2513336,92970,1.230715751647949,12845887,10.70557403564453,1915469,.4741945266723633,95295,.815007209777832,6952608,.1783332824707031,1401151,.1714839935302734,1636858,.2063350677490234,2054707,.3233242034912109,8957244,-.1289043426513672,796792,-.2613334655761719,398909,.1670074462890625,14978,-.2109174728393555,11434,.6185150146484375,365130,.2138309478759766,1567311,-.0407743453979492,2782962,.1159524917602539,23406,.6628503799438477,578436,.3191719055175781,8094030,-.0656566619873047,6980357,.2072677612304688,403743,-.0468721389770508,5318773,.0534467697143555,485067,.1120166778564453,3846884,203461,.3789443969726563,111069,.7853107452392578,2786750,7904031,.1662797927856445,2494747,.1826648712158203,10681728,-.0286617279052734,3509421,9589173,.101313591003418,13134,.8145914077758789,5786787,1.881521224975586,49192,.0047473907470703,307703,-.2989673614501953,99653,91295,.0890216827392578,193348,717,-.5811009407043457,43022736,.0258808135986328,572327,-.0904273986816406,400792,-.1256790161132813,6668797,3376239,-.2101516723632813,11668106,1.065823554992676,118826360,1.675729751586914,751230,.3413181304931641,matched (3),13516918,.89497519,1381742.9,2418436.5
201110,293499,621,1315,7993463,10,0,0,0,0,0,0,0,0,1,0,0,2433818,-.1015663146972656,1426630,123452,.2835760116577148,207015,-4.127987861633301,1413788,-.3036899566650391,106560,.1117315292358398,5512389,-.2321186065673828,1356214,-.0325965881347656,1661467,.0149221420288086,2053727,-.0004768371582031,9282085,.0356235504150391,880640,.1000547409057617,358009,-.1081743240356445,22733,.4172353744506836,14394,.230219841003418,283414,-.2533454895019531,1653032,.0532503128051758,2761006,-.0079212188720703,12854,-.5993375778198242,270310,-.7607583999633789,8896269,.0945053100585938,4787972,-.3769931793212891,239867,-.5206937789916992,4409124,-.1875667572021484,394404,-.2069110870361328,3397745,116366,-.5587339401245117,9882,-2.419436454772949,756767,5394695,-.3819561004638672,2085488,-.1791849136352539,10384773,-.0281944274902344,3760800,11637536,.1936016082763672,4332,-1.109174728393555,1090532,-1.668911933898926,48794,-.0081233978271484,414765,.2985773086547852,97497,124355,.3090448379516602,130326,2582,1.281243801116943,40622000,-.0574188232421875,551516,-.0370388031005859,420265,.0474433898925781,5812961,3207670,-.0512180328369141,5088010,-.8299722671508789,82126472,-.3694038391113281,242192,-1.13198184967041,matched (3),9493296,.89497519,1168584.1,2303304.3
201111,293499,622,1315,20537102,11,0,0,0,0,0,0,0,0,0,1,0,2194356,-.103571891784668,1968978,288967,.8504600524902344,124285,-.5102138519287109,2090457,.3911104202270508,71105,-.4045505523681641,5595497,.0149641036987305,1380340,.0176324844360352,1661349,-.0000715255737305,2511119,.2010726928710938,8856440,-.046940803527832,904415,.0266399383544922,400887,.1131210327148438,45274,.6889152526855469,21555,.4037961959838867,459411,.483036994934082,1725174,.0427169799804688,2387023,-.1455478668212891,70840,1.706768989562988,529199,.6717948913574219,7927297,-.1153202056884766,6750658,.3435325622558594,260089,.0809392929077148,5051047,.1359195709228516,444877,.12042236328125,5305154,253900,.7802000045776367,46890,1.557089805603027,2099869,5103590,-.0554723739624023,1595945,-.2675371170043945,12020483,.146270751953125,4341430,14225690,.2008132934570313,7774,.5847549438476563,372383,-1.074498176574707,65721,.2978115081787109,352923,-.1614627838134766,73570,83857,-.3940277099609375,183397,5716,.7947053909301758,45207452,.1069507598876953,592061,.0709381103515625,289848,-.3715286254882813,6425951,3911679,.1984224319458008,6709949,.2767047882080078,189269472,.8349113464355469,400139,.5020818710327148,matched (3),18543390,.89497519,1160005.4,2298963.8
201112,293499,623,1315,14899135,12,0,0,0,0,0,0,0,0,0,0,1,2321945,.0565166473388672,2438571,97577,-1.085671424865723,80189,-.4381904602050781,1395063,-.4044437408447266,29984,-.8634939193725586,6128182,.0909357070922852,1220611,-.1229782104492188,1445578,-.1391201019287109,1967319,-.2440567016601563,6194562,-.3574733734130859,853274,-.0582084655761719,356070,-.1185522079467773,5923,-2.033889770507813,12918,-.5119857788085938,300696,-.4238452911376953,1177836,-.3816490173339844,2493420,.0436086654663086,10886,-1.872946739196777,451947,-.1577997207641602,7588942,-.0436191558837891,6402556,-.0529422760009766,485323,.6237907409667969,4702531,-.0714950561523438,250346,-.5749540328979492,5016165,157696,-.4762706756591797,29218,-.4730195999145508,1771442,5096385,-.0014123916625977,2169057,.3068265914916992,12078641,.0048274993896484,3316611,13443112,-.0565834045410156,6962,-.1103181838989258,419171,.1183567047119141,84619,.2527399063110352,396948,.1175556182861328,111897,68728,-.1989564895629883,223934,1041,-1.70308780670166,39637320,-.1314907073974609,579865,-.0208139419555664,463930,.4703769683837891,6318540,4027397,.0291528701782227,3051782,-.7878656387329102,130496856,-.3718223571777344,334720,-.1785182952880859,matched (3),14654398,.89497519,1196359.9,2317520
201201,293499,624,1315,13891344,01,0,0,0,0,0,0,0,0,0,0,0,3412985,.3851814270019531,4205390,19282,-1.621469497680664,67074,-.1785898208618164,1385429,-.0069293975830078,101000,1.214456558227539,4631888,-.279932975769043,761123,-.4723119735717773,895520,-.4788599014282227,1739834,-.1228828430175781,6949960,.1150646209716797,877017,.0274457931518555,296397,-.1834278106689453,6093,.0282974243164063,5073,-.9346895217895508,282795,-.0613775253295898,1110724,-.0586671829223633,2392840,-.0411748886108398,58128,1.675169944763184,480905,.0621042251586914,7647114,.0076360702514648,5109851,-.2255268096923828,448778,-.0782871246337891,3843290,-.2017717361450195,154311,-.4838743209838867,5649770,289050,.6059303283691406,21061,-.327362060546875,602679,3336206,-.4236974716186523,1376622,-.4546594619750977,7917885,-.4223146438598633,3572679,8178953,-.4969015121459961,24979,1.277568817138672,230747,-.5969572067260742,60858,-.329615592956543,267321,-.395355224609375,98280,31230,-.7887773513793945,99610,4521,1.468551635742188,43208280,.0862617492675781,478994,-.1911077499389648,520454,.1149673461914063,5375074,3442086,-.1570425033569336,12082539,1.376035690307617,174077808,.2881546020507813,246751,-.3049144744873047,matched (3),13804313,.89497519,1078548.5,2258957.5
201202,293499,625,1315,11099274,02,1,0,0,0,0,0,0,0,0,0,0,2203647,-.4374732971191406,3215483,21945,.1293678283691406,186,-5.887805461883545,1373617,-.0085620880126953,80407,-.2280197143554688,3294284,-.3407764434814453,1327602,.5563344955444336,1065359,.1736621856689453,1277975,-.3085126876831055,7416724,.0650014877319336,895942,.0213499069213867,237018,-.2235631942749023,59694,2.282090187072754,4260,-.1746635437011719,260038,-.0838947296142578,906939,-.2026920318603516,2374027,-.0078926086425781,46028,-.2333974838256836,996825,.7289056777954102,10294598,.2972898483276367,5523744,.077885627746582,304845,-.3867244720458984,4975252,.2581472396850586,329756,.7593832015991211,4380860,266242,-.0821943283081055,20841,-.0105009078979492,1150999,4825389,.3690567016601563,1161403,-.1700038909912109,9762538,.2094278335571289,3255185,8886963,.0830202102661133,3180,-2.061154365539551,342429,.3947420120239258,40996,-.3950681686401367,230873,-.1465826034545898,43082,17231,-.5946693420410156,73247,978,-1.530979156494141,33187292,-.2638645172119141,513251,.0690774917602539,412707,-.2319631576538086,5677024,3552839,.0316696166992188,5908086,-.7154397964477539,132276208,-.2746105194091797,214846,-.138458251953125,matched (3),11676415,.89497519,1496392.1,2485721.5
201203,293499,626,1315,20395168,03,0,1,0,0,0,0,0,0,0,0,0,2329121,.0553770065307617,2801640,83335,1.334328651428223,710284,8.247673034667969,1629109,.1705856323242188,93388,.1496620178222656,4222538,.2482481002807617,1376440,.0361261367797852,1394744,.2693986892700195,1838080,.3634452819824219,8510046,.1375093460083008,982144,.0918617248535156,264141,.1083469390869141,21034,-1.0430908203125,10807,.9309253692626953,331125,.2416677474975586,1081522,.1760492324829102,2324048,-.0212774276733398,14836,-1.132193565368652,1078733,.0789670944213867,11267139,.09027099609375,4758696,-.1490821838378906,772792,.930206298828125,5472211,.0952062606811523,325934,-.01165771484375,4723159,257635,-.0328617095947266,129277,1.825035095214844,2210290,5048705,.0452413558959961,1555963,.2924661636352539,11766575,.1867103576660156,3385934,10225485,.1402988433837891,11949,1.323766708374023,569936,.50946044921875,127721,1.136373519897461,306526,.2834348678588867,45007,52566,1.115359306335449,73847,2055,.7425217628479004,34014432,.0246162414550781,708012,.3216962814331055,452975,.0930986404418945,6069477,4614687,.2614965438842773,7428097,.228947639465332,136058608,.0281925201416016,254342,.1687583923339844,matched (3),20791048,.89497519,1360764.4,2406512.3
201204,293499,627,1315,20721230,04,0,0,1,0,0,0,0,0,0,0,0,1803911,-.2555332183837891,4359157,78777,-.0562477111816406,116436,-1.808322906494141,1369914,-.1732854843139648,188346,.7015180587768555,3276417,-.2536859512329102,1193266,-.1428060531616211,2385285,.5366077423095703,1864103,.0140581130981445,8130858,-.0455808639526367,1165765,.1713953018188477,468146,.5722970962524414,29245,.3295679092407227,17659,.4910516738891602,211695,-.4473485946655273,1109380,.0254316329956055,2301289,-.0098409652709961,80313,1.688875198364258,588434,-.6060771942138672,11063659,-.0182228088378906,4980606,.0455780029296875,769552,-.0042009353637695,5612645,.0253400802612305,288952,-.1204347610473633,3521941,316747,.2065591812133789,28154,-1.52426815032959,1555930,4683133,-.075164794921875,1650094,.0587368011474609,10333076,-.129913330078125,3684880,12425718,.19488525390625,2084,-1.746358394622803,682431,.1801366806030273,78490,-.48687744140625,309349,.0091676712036133,115581,30983,-.528630256652832,104368,2205,.0704517364501953,38476944,.1232757568359375,832353,.1617956161499023,351503,-.2536182403564453,7452732,4279611,-.0753812789916992,6025063,-.2093410491943359,65095804,-.7372245788574219,447984,.5660781860351563,matched (3),18322702,.89497519,1151170.8,2294518.8
201205,293499,628,1315,17876180,05,0,0,0,1,0,0,0,0,0,0,0,3282899,.5987691879272461,4910856,131059,.5090265274047852,73606,-.4586153030395508,1586770,.1469526290893555,190779,.0128345489501953,5920450,.5916614532470703,1618228,.3046379089355469,1108059,-.7667083740234375,1888676,.0130958557128906,8942740,.0951766967773438,1123659,-.0367870330810547,425969,-.0944137573242188,23857,-.2036304473876953,8065,-.7837123870849609,192455,-.0952844619750977,973607,-.1305484771728516,3329789,.3694391250610352,12836,-1.833678245544434,672433,.1334371566772461,11361555,.0265693664550781,5155118,.0344381332397461,326609,-.8570451736450195,5637071,.0043420791625977,426611,.3896121978759766,4421375,273628,-.1463336944580078,26729,-.0519399642944336,1044083,3894641,-.1843662261962891,1929336,.1563444137573242,10648868,.0301036834716797,4631019,11953113,-.0387763977050781,8266,1.377861499786377,780080,.1337356567382813,48729,-.4766969680786133,442072,.3570032119750977,83911,20859,-.3956537246704102,184156,3325,.4107422828674316,35839028,-.0710220336914063,675699,-.2085094451904297,355252,.0106086730957031,7871924,4648750,.0827360153198242,7050141,.1571197509765625,66824900,.026214599609375,484310,.077967643737793,matched (3),16600162,.89497519,1253425.8,2347487.5
201206,293499,629,1315,15311714,06,0,0,0,0,1,0,0,0,0,0,0,1410732,-.8446178436279297,3885401,11509,-2.432518005371094,500,-4.991873741149902,1494414,-.0599660873413086,165586,-.1416244506835938,5299137,-.1108684539794922,1277811,-.2361831665039063,1123005,.0133981704711914,1736625,-.0839319229125977,9302586,.0394496917724609,1604328,.356114387512207,304056,-.3371543884277344,29952,.2275180816650391,7376,-.0893020629882813,232241,.1879129409790039,1222475,.2276248931884766,2581546,-.2545204162597656,49493,1.349577903747559,757886,.1196308135986328,10410027,-.0874671936035156,5072604,-.0161361694335938,464572,.3523530960083008,5337329,-.0546388626098633,389534,-.0909214019775391,4058775,252306,-.0811262130737305,37991,.3516006469726563,410794,5049698,.2597274780273438,1736364,-.1053829193115234,9954742,-.0674037933349609,2795771,10247077,-.1539993286132813,4330,-.6465835571289063,594211,-.2721624374389648,52455,.0736818313598633,393153,-.117274284362793,101382,17449,-.1785030364990234,77596,3205,-.0367574691772461,47290200,.2772655487060547,312738,-.7703819274902344,315690,-.1180667877197266,6448999,4508646,-.0306015014648438,5639644,-.2232265472412109,47744320,-.3362159729003906,385111,-.2291936874389648,matched (3),14168056,.89497519,1130752.4,2284343
201207,293499,630,1315,15168044,07,0,0,0,0,0,1,0,0,0,0,0,2371936,.5195980072021484,2642542,86257,2.014202117919922,74257,5.000679016113281,1348845,-.1024856567382813,139043,-.1747074127197266,3779406,-.3379764556884766,1267648,-.0079860687255859,840924,-.2892618179321289,1683155,-.0312738418579102,8676399,-.0696859359741211,978042,-.4949073791503906,195281,-.4427728652954102,9884,-1.108678817749023,6078,-.1935558319091797,180956,-.2495212554931641,1214004,-.006953239440918,2639606,.0222415924072266,31011,-.4674892425537109,627676,-.1885089874267578,10369741,-.0038776397705078,3453180,-.3845586776733398,469184,.0098781585693359,3963961,-.2974815368652344,305292,-.243682861328125,3522425,225620,-.111790657043457,30010,-.2358188629150391,1347706,3823603,-.2781352996826172,1708528,-.0161609649658203,10553894,.0584449768066406,3288754,13898446,.3047847747802734,5003,.14447021484375,730550,.2065629959106445,67289,.2490406036376953,274911,-.3577518463134766,52006,45991,.9691638946533203,178077,519,-1.820563793182373,47918016,.0131874084472656,505530,.4802417755126953,252004,-.2253150939941406,6714434,3860259,-.1552629470825195,10515165,.6229972839355469,35384816,-.2995758056640625,400293,.0386648178100586,matched (3),14907259,.89497519,1113064.6,2275639.5
201208,293499,631,1315,17550380,08,0,0,0,0,0,0,1,0,0,0,0,2126749,-.1091117858886719,2766263,202190,.8518762588500977,131637,.5725164413452148,1636614,.1933803558349609,209642,.4106178283691406,4062054,.0721216201782227,1031752,-.2059040069580078,913319,.0825834274291992,1224112,-.3184547424316406,10595450,.1998186111450195,1235950,.2340421676635742,287562,.3869991302490234,8430,-.1591205596923828,13216,.7767524719238281,346506,.6496458053588867,1264742,.0409440994262695,2549795,-.0346164703369141,29368,-.0544366836547852,200992,-1.138758659362793,10678190,.0293121337890625,5467086,.4594507217407227,673851,.3620138168334961,4906568,.2133302688598633,709817,.8437385559082031,3997152,449660,.6896390914916992,51348,.5370950698852539,3963145,2742262,-.3324098587036133,2299110,.2968893051147461,10674652,.0113773345947266,3904116,17708312,.2422561645507813,8707,.5540895462036133,850510,.15203857421875,66009,-.0192050933837891,377654,.3175315856933594,68801,110025,.8722620010375977,176988,2382,1.523791790008545,48199184,.0058517456054688,525028,.0378437042236328,265898,.0536670684814453,5792127,3865241,.0012903213500977,5632018,-.6243505477905273,61939272,.5598716735839844,193609,-.7263555526733398,matched (3),16870810,.89497519,1145361.3,2291609.5
